city,state,zipcode,county,employer_name,case_number
EAST PALO ALTO ,CALIFORNIA ,94303 ,SAN MATEO ,"AMAZON CORPORATE, LLC ",I-200-16231-022897 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16231-220038 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16230-241066 
SEATTLE ,WASHINGTON ,98121 ,KING ,"AMAZON CORPORATE, LLC ",I-200-16229-436235 
EAST PALO ALTO ,CALIFORNIA ,94303 ,SAN MATEO ,AMAZON CORPORATE LLC ,I-200-16224-505782 
EAST PALO ALTO ,CALIFORNIA ,94303 ,SAN MATEO ,"AMAZON CORPORATE, LLC ",I-200-16223-925507 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,AMAZON CORPORATE LLC ,I-200-16222-611331 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16222-164321 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,AMAZON CORPORATE LLC ,I-200-16215-415914 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16214-041541 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16214-807683 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16211-881047 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16208-623969 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16207-798704 
CUPERTINO ,CALIFORNIA ,95014 ,SANTA CLARA ,AMAZON CORPORATE LLC ,I-200-16207-873635 
CAMBRIDGE ,MASSACHUSETTS ,02142 ,MIDDLESEX ,AMAZON CORPORATE LLC ,I-200-16201-806935 
CUPERTINO ,CALIFORNIA ,95014 ,SANTA CLARA ,AMAZON CORPORATE LLC ,I-200-16200-981238 
EAST PALO ALTO ,CALIFORNIA ,94303 ,SAN MATEO ,AMAZON CORPORATE LLC ,I-200-16197-038533 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16197-311829 
TEMPE ,ARIZONA ,85281 ,MARICOPA ,AMAZON CORPORATE LLC ,I-200-16196-004663 
EAST PALO ALTO ,CALIFORNIA ,94303 ,SANTA CLARA ,AMAZON CORPORATE LLC ,I-200-16194-140346 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16189-812671 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16189-896142 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16187-861407 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16181-909795 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16182-162008 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16182-133122 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16180-618099 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16180-986509 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16180-370737 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16180-488585 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16179-980656 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16179-489950 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16174-030427 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16179-107902 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16173-520654 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16174-700828 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,AMAZON CORPORATE LLC ,I-200-16175-520220 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16175-749977 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16175-786809 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16174-204167 
SANTA MONICA ,CALIFORNIA ,90404 ,LOS ANGELES ,"AMAZON CORPORATE, LLC ",I-200-16172-565500 
NEW YORK ,NEW YORK ,10019 ,WESTCHESTER ,"AMAZON CORPORATE, LLC ",I-200-16165-192183 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16173-073493 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16173-594178 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16168-950362 
CUPERTINO ,CALIFORNIA ,95014 ,SANTA CLARA ,AMAZON CORPORATE LLC ,I-200-16168-167045 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16167-522289 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16168-718534 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16166-684165 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16167-632833 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16166-624844 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16166-042785 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16167-350562 
SEATTLE ,WASHINGTON ,98109 ,KING ,"AMAZON CORPORATE, LLC ",I-200-16162-887150 
AUSTIN ,TEXAS ,78758 ,TRAVIS ,AMAZON CORPORATE LLC ,I-200-16161-497125 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,AMAZON CORPORATE LLC ,I-200-16165-075946 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16165-268191 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16162-992577 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16161-429161 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16159-926769 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16159-512310 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16161-608051 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,AMAZON CORPORATE LLC ,I-200-16159-160531 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16154-578989 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16158-730908 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16158-149974 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16154-732184 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16145-194774 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16152-468075 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16147-491902 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16145-455936 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16146-338578 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16146-021811 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16144-529247 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16144-824369 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16144-633106 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16144-363725 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16140-460776 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16133-637965 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16138-568397 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16140-428146 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16141-802892 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16138-517533 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16139-590491 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16134-803365 
SEATTLE ,WASHINGTON ,98109 ,KING ,"AMAZON CORPORATE, LLC ",I-200-16134-927356 
SEATTLE ,WASHINGTON ,98109 ,KING ,"AMAZON CORPORATE, LLC ",I-200-16133-833362 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16132-395028 
SEATTLE ,WASHINGTON ,98109 ,KING ,"AMAZON CORPORATE, LLC ",I-200-16132-530689 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16132-046241 
HERNDON ,VIRGINIA ,20170 ,FAIRFAX ,AMAZON CORPORATE LLC ,I-200-16133-700256 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16131-700194 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16131-217154 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16132-218107 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16132-353519 
SEATTLE ,WASHINGTON ,98121 ,KING ,"AMAZON CORPORATE, LLC ",I-200-16131-102434 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16120-020669 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16125-035989 
SEATTLE ,WASHINGTON ,98121 ,KING ,"AMAZON CORPORATE, LLC ",I-200-16127-408895 
SEATTLE ,WASHINGTON ,98121 ,KING ,"AMAZON CORPORATE, LLC ",I-200-16125-253355 
SEATTLE ,WASHINGTON ,98109 ,KING ,"AMAZON CORPORATE, LLC ",I-200-16126-553719 
SEATTLE ,WASHINGTON ,98109 ,KING ,"AMAZON CORPORATE, LLC ",I-200-16127-913557 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16125-370371 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16130-351929 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16126-488144 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16116-066178 
TEMPE ,ARIZONA ,85281 ,MARICOPA ,AMAZON CORPORATE LLC ,I-200-16118-826093 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16123-034530 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,AMAZON CORPORATE LLC ,I-200-16124-882189 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16120-805423 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16123-107485 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16106-050335 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16111-068377 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16118-560290 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16119-667763 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16119-588875 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16119-271475 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16119-202528 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16116-824236 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16077-107743 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16117-581781 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16117-751413 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16118-286732 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16113-318414 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16113-410850 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16113-829084 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16117-886950 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16113-605242 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16110-784831 
HERNDON ,VIRGINIA ,20170 ,FAIRFAX ,AMAZON CORPORATE LLC ,I-200-16111-046458 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16112-829265 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16112-716281 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16110-976070 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16111-217231 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16111-576626 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16106-433023 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16109-320126 
SEATTLE ,WASHINGTON ,98101 ,KING ,AMAZON CORPORATE LLC ,I-200-16104-340127 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16099-388259 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16099-709967 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16096-965335 
SEATTLE ,WASHINGTON ,98121 ,KING ,AMAZON CORPORATE LLC ,I-200-16099-598945 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16096-615568 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16095-375482 
SEATTLE ,WASHINGTON ,98109 ,KING ,AMAZON CORPORATE LLC ,I-200-16095-177786 
AMHERST ,NEW YORK ,14226 ,ERIE ,"HANGER, INC. ",I-200-16287-495474 
AMHERST ,NEW YORK ,14226 ,ERIE ,"HANGER, INC. ",I-200-16287-140991 
AUSTIN ,TEXAS ,78758 ,TRAVIS ,"HANGER, INC. ",I-200-16160-421937 
BOSTON ,MASSACHUSETTS ,02110 ,SUFFOLK ,"ROUNDARCH ISOBAR, INC. ",I-200-16193-197653 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,"ROUNDARCH ISOBAR, INC. ",I-200-16193-374291 
WAYNE ,PENNSYLVANIA ,19087 ,DELAWARE ,IBM CORPORATION ,I-200-16358-783492 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,IBM CORPORATION ,I-200-16358-554009 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,IBM CORPORATION ,I-200-16358-183795 
NEW YORK ,NEW YORK ,10022 ,NEW YORK ,IBM CORPORATION ,I-200-16358-616275 
MIDDLETOWN ,NEW JERSEY ,07748 ,MONMOUTH ,IBM CORPORATION ,I-200-16358-569535 
MELROSE PARK ,ILLINOIS ,60160 ,COOK ,IBM CORPORATION ,I-200-16357-701863 
CHICAGO ,ILLINOIS ,60606 ,COOK ,IBM CORPORATION ,I-200-16356-614121 
WAYNE ,PENNSYLVANIA ,19087 ,DELAWARE ,IBM CORPORATION ,I-200-16356-471752 
COPPELL ,TEXAS ,75019 ,DALLAS ,IBM CORPORATION ,I-200-16356-610707 
PITTSBURGH ,PENNSYLVANIA ,15217 ,ALLEGHENY ,IBM CORPORATION ,I-200-16356-037375 
ROCHESTER ,NEW YORK ,14626 ,MONROE ,IBM CORPORATION ,I-200-16355-827186 
KIRKLAND ,WASHINGTON ,98034 ,KING ,IBM CORPORATION ,I-200-16355-939260 
DUBLIN ,OHIO ,43017 ,FRANKLIN ,IBM CORPORATION ,I-200-16355-757680 
WESTFIELD CENTER ,OHIO ,44251 ,MEDINA ,IBM CORPORATION ,I-200-16355-260515 
VIRGINIA BEACH ,VIRGINIA ,23452 ,VIRGINIA BEACH CITY ,IBM CORPORATION ,I-200-16350-140390 
OLYMPIA ,WASHINGTON ,98501 ,THURSTON ,IBM CORPORATION ,I-200-16349-849290 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,IBM CORPORATION ,I-200-16349-310555 
LAKE FOREST ,ILLINOIS ,60045 ,LAKE ,IBM CORPORATION ,I-200-16349-774768 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,IBM CORPORATION ,I-200-16349-411122 
BATON ROGUE ,LOUISIANA ,70809 ,EAST BATON ROGUE ,IBM CORPORATION ,I-200-16349-288341 
BOTHELL ,WASHINGTON ,98011 ,KING ,IBM CORPORATION ,I-200-16348-863656 
NASHVILLE ,TENNESSEE ,37219 ,DAVIDSON ,IBM CORPORATION ,I-200-16347-599289 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,IBM CORPORATION ,I-200-16347-140943 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,IBM CORPORATION ,I-200-16347-045077 
COPPELL ,TEXAS ,75019 ,DALLAS ,IBM CORPORATION ,I-200-16347-062678 
CHARLOTTE ,NORTH CAROLINA ,28205 ,MECKLENBURG ,IBM CORPORATION ,I-200-16347-011368 
FALLS CHURCH ,VIRGINIA ,22042 ,FAIRFAX ,IBM CORPORATION ,I-200-16344-493002 
WESTFIELD CENTER ,OHIO ,44251 ,MEDINA ,IBM CORPORATION ,I-200-16344-110134 
KIRKLAND ,WASHINGTON ,98034 ,KING ,IBM CORPORATION ,I-200-16344-905694 
DUBLIN ,OHIO ,43017 ,FRANKLIN ,IBM CORPORATION ,I-200-16344-013055 
COPPELL ,TEXAS ,75019 ,DALLAS ,IBM CORPORATION ,I-200-16343-391864 
SAN JOSE ,CALIFORNIA ,95141 ,SANTA CLARA ,IBM CORPORATION ,I-200-16343-010733 
COPPELL ,TEXAS ,75019 ,DALLAS ,IBM CORPORATION ,I-200-16343-998077 
AUSTIN ,TEXAS ,78758 ,TRAVIS ,IBM CORPORATION ,I-200-16343-453183 
TAMPA ,FLORIDA ,33647 ,HILLSBOROUGH ,IBM CORPORATION ,I-200-16342-913727 
TAMPA ,FLORIDA ,33610 ,HILLSBOROUGH ,IBM CORPORATION ,I-200-16342-084316 
HOUSTON ,TEXAS ,77056 ,HARRIS ,IBM CORPORATION ,I-200-16342-769602 
NEW YORK ,NEW YORK ,10036 ,NEW YORK ,IBM CORPORATION ,I-200-16341-562722 
ISELIN ,NEW JERSEY ,08830 ,MIDDLESEX ,IBM CORPORATION ,I-200-16341-802290 
SOLON ,OHIO ,44139 ,CUYAHOGA ,IBM CORPORATION ,I-200-16341-845949 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,IBM CORPORATION ,I-200-16337-805924 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,IBM CORPORATION ,I-200-16337-222865 
HERNDON ,VIRGINIA ,20171 ,FAIRFAX ,IBM CORPORATION ,I-200-16336-456480 
VIRGINIA BEACH ,VIRGINIA ,23452 ,VIRGINIA BEACH CITY ,IBM CORPORATION ,I-200-16334-971490 
COPPELL ,TEXAS ,75019 ,DALLAS ,IBM CORPORATION ,I-200-16334-317081 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,IBM CORPORATION ,I-200-16334-966597 
MORRISVILLE ,NORTH CAROLINA ,27560 ,WAKE ,IBM CORPORATION ,I-200-16334-821985 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,IBM CORPORATION ,I-200-16327-788430 
DURHAM ,NORTH CAROLINA ,27709 ,DURHAM ,IBM CORPORATION ,I-200-16327-723348 
DUBLIN ,OHIO ,43016 ,FRANKLIN ,IBM CORPORATION ,I-200-16327-728516 
WAUKEGAN ,ILLINOIS ,60085 ,LAKE ,IBM CORPORATION ,I-200-16326-865768 
HOUSTON ,TEXAS ,77077 ,HARRIS ,IBM CORPORATION ,I-200-16326-795011 
DALLAS ,TEXAS ,75215 ,DALLAS ,IBM CORPORATION ,I-200-16323-400895 
NEW YORK ,NEW YORK ,10016 ,NEW YORK ,IBM CORPORATION ,I-200-16323-095430 
PARAMUS ,NEW JERSEY ,07652 ,BERGEN ,IBM CORPORATION ,I-200-16323-301816 
DALLAS ,TEXAS ,75244 ,DALLAS ,IBM CORPORATION ,I-200-16323-279897 
NEW YORK ,NEW YORK ,10016 ,NEW YORK ,IBM CORPORATION ,I-200-16323-599162 
ATLANTA ,GEORGIA ,30303 ,FULTON ,IBM INDIAN PRIVATE LIMITED/ IBM CORPORATION ,I-200-16322-336967 
SANDY SPRINGS ,GEORGIA ,30328 ,FULTON ,IBM CORPORATION ,I-200-16322-833250 
FALLS CHURCH ,VIRGINIA ,22042 ,FAIRFAX ,IBM CORPORATION ,I-200-16322-665388 
HOUSTON ,TEXAS ,77042 ,HARRIS ,IBM INDIAN PRIVATE LIMITED/ IBM CORPORATION ,I-200-16322-302110 
SANDY SPRINGS ,GEORGIA ,30328 ,FULTON ,IBM CORPORATION ,I-200-16321-211296 
COPPELL ,TEXAS ,75019 ,DALLAS ,IBM CORPORATION ,I-200-16316-778069 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,IBM CORPORATION ,I-200-16320-888581 
DUBLIN ,OHIO ,43016 ,FRANKLIN ,IBM CORPORATION ,I-200-16320-604954 
DUBLIN ,OHIO ,43016 ,FRANKLIN ,IBM CORPORATION ,I-200-16320-433661 
NEW YORK ,NEW YORK ,10003 ,NEW YORK ,IBM CORPORATION ,I-200-16320-612814 
ARMONK ,NEW YORK ,10504 ,WESTCHESTER ,IBM CORPORATION ,I-200-16319-356877 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,IBM CORPORATION ,I-200-16319-358367 
SACRAMENTO ,CALIFORNIA ,95833 ,SACRAMENTO ,IBM CORPORATION ,I-200-16319-944655 
OAKBROOK TERRACE ,ILLINOIS ,60181 ,DUPAGE ,IBM CORPORATION ,I-200-16319-882782 
LITTLETON ,MASSACHUSETTS ,01460 ,MIDDLESEX ,IBM CORPORATION ,I-200-16319-079807 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,IBM CORPORATION ,I-200-16316-201122 
PARAMUS ,NEW JERSEY ,07652 ,BERGEN ,IBM INDIAN PRIVATE LIMITED/ IBM CORPORATION ,I-200-16316-356098 
MINNEAPOLIS ,MINNESOTA ,55402 ,HENNEPIN ,IBM CORPORATION ,I-200-16316-187035 
SAN JOSE ,CALIFORNIA ,95120 ,SANTA CLARA ,IBM CORPORATION ,I-200-16315-896224 
LEAWOOD ,KANSAS ,66211 ,JOHNSON ,IBM CORPORATION ,I-200-16315-264914 
NEW PROVIDENCE ,NEW JERSEY ,07974 ,UNION ,IBM CORPORATION ,I-200-16314-468520 
RICHMOND ,VIRGINIA ,23236 ,CHESTERFIELD ,IBM CORPORATION ,I-200-16315-121944 
SAN JOSE ,CALIFORNIA ,95120 ,SANTA CLARA ,IBM CORPORATION ,I-200-16315-871696 
DALLAS ,TEXAS ,75215 ,DALLAS ,IBM CORPORATION ,I-200-16314-942550 
WAUKEGAN ,ILLINOIS ,60085 ,LAKE ,IBM CORPORATION ,I-200-16314-341970 
CHICAGO ,ILLINOIS ,60606 ,COOK ,IBM CORPORATION ,I-200-16314-445196 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,IBM CORPORATION ,I-200-16314-433319 
NEW YORK ,NEW YORK ,10016 ,NEW YORK ,IBM CORPORATION ,I-200-16313-588871 
ATLANTA ,GEORGIA ,30339 ,COBB ,IBM CORPORATION ,I-200-16313-510386 
HOUSTON ,TEXAS ,77042 ,HARRIS ,IBM INDIAN PRIVATE LIMITED/ IBM CORPORATION ,I-200-16313-941137 
MOSSVILLE ,ILLINOIS ,61552 ,PEORIA ,IBM INDIAN PRIVATE LIMITED/ IBM CORPORATION ,I-200-16313-372654 
COPPELL ,TEXAS ,75019 ,DALLAS ,IBM CORPORATION ,I-200-16312-202585 
PHOENIX ,ARIZONA ,85012 ,MARICOPA ,IBM CORPORATION ,I-200-16312-716298 
BATON ROUGE ,LOUISIANA ,70802 ,EAST BATON ROUGE ,IBM CORPORATION ,I-200-16312-863350 
PETALUMA ,CALIFORNIA ,94954 ,SONOMA ,IBM INDIAN PRIVATE LIMITED/ IBM CORPORATION ,I-200-16312-472788 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,IBM CORPORATION ,I-200-16309-506905 
DUBLIN ,OHIO ,43017 ,FRANKLIN ,IBM CORPORATION ,I-200-16309-294731 
AUSTIN ,TEXAS ,78758 ,TRAVIS ,IBM CORPORATION ,I-200-16308-534525 
NEW YORK ,NEW YORK ,10016 ,NEW YORK ,IBM CORPORATION ,I-200-16306-507164 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,IBM CORPORATION ,I-200-16307-100231 
DURHAM ,NORTH CAROLINA ,27709 ,DURHAM ,IBM CORPORATION ,I-200-16307-803600 
LITTLETON ,MASSACHUSETTS ,01460 ,MIDDLESEX ,IBM CORPORATION ,I-200-16307-937323 
DUBLIN ,OHIO ,43016 ,FRANKLIN ,IBM CORPORATION ,I-200-16307-421057 
SEATTLE ,WASHINGTON ,98101 ,KING ,IBM CORPORATION ,I-200-16307-765449 
SOUTHFIELD ,MICHIGAN ,48075 ,OAKLAND ,IBM CORPORATION ,I-200-16306-346651 
BATON ROUGE ,LOUISIANA ,70809 ,EAST BATON ROUGE ,IBM CORPORATION ,I-200-16306-510187 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,IBM CORPORATION ,I-200-16306-846523 
COPPELL ,TEXAS ,75019 ,DALLAS ,IBM CORPORATION ,I-200-16306-489381 
DEERFIELD ,ILLINOIS ,60015 ,LAKE ,IBM CORPORATION ,I-200-16306-320797 
