city,state,zipcode,county,employer_name,case_number
BELLEVUE ,WASHINGTON ,98004 ,KING ,GOPA IT CONSULTANTS INC. ,I-200-16347-698967 
SAN MATEO ,CALIFORNIA ,94401 ,SAN MATEO ,GOPA IT CONSULTANTS INC. ,I-200-16340-079348 
SAN MATEO ,CALIFORNIA ,94401 ,SAN MATEO ,GOPA IT CONSULTANTS INC. ,I-200-16273-971519 
SAN MATEO ,CALIFORNIA ,94401 ,SAN MATEO ,GOPA IT CONSULTANTS INC. ,I-200-16270-220148 
INVER GROVE HEIGHTS ,MINNESOTA ,55077 ,DAKOTA ,GOPA IT CONSULTANTS INC. ,I-200-16256-069600 
VAN BUREN TOWNSHIP ,MICHIGAN ,48111 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16355-664856 
WAUKESHA ,WISCONSIN ,53188 ,WAUKESHA ,GENERAL ELECTRIC COMPANY ,I-200-16348-555191 
CHARLEROI ,PENNSYLVANIA ,15022 ,WASHINGTON ,GENERAL ELECTRIC COMPANY ,I-200-16343-223073 
WAUKESHA ,WISCONSIN ,53188 ,WAUKESHA ,GENERAL ELECTRIC COMPANY ,I-200-16342-101861 
VAN BUREN TOWNSHIP ,MICHIGAN ,48111 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16340-788392 
OOLTEWAH ,TENNESSEE ,37363 ,HAMILTON ,GENERAL ELECTRIC COMPANY ,I-200-16340-494041 
CINCINNATI ,OHIO ,45202 ,HAMILTON ,GENERAL ELECTRIC COMPANY ,I-200-16337-013414 
VAN BUREN TOWNSHIP ,MICHIGAN ,48184 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16337-375320 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16335-074151 
VAN BUREN TOWNSHIP ,MICHIGAN ,48111 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16337-098175 
VAN BUREN TOWNSHIP ,MICHIGAN ,48111 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16336-068675 
VAN BUREN TOWNSHIP ,MICHIGAN ,48111 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16336-006278 
VAN BUREN TOWNSHIP ,MICHIGAN ,48111 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16336-657126 
CINCINNATI ,OHIO ,45202 ,HAMILTON ,GENERAL ELECTRIC COMPANY ,I-200-16322-176901 
ATLANTA ,GEORGIA ,30339 ,COBB ,GENERAL ELECTRIC COMPANY ,I-200-16335-627969 
FOXBOROUGH ,MASSACHUSETTS ,02035 ,NORFOLK ,GENERAL ELECTRIC COMPANY ,I-200-16326-686623 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16334-054867 
VAN BUREN TOWNSHIP ,MICHIGAN ,48111 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16334-755305 
FLORENCE ,SOUTH CAROLINA ,29501 ,FLORENCE ,GENERAL ELECTRIC COMPANY ,I-200-16334-417039 
SYRACUSE ,NEW YORK ,13212 ,ONONDAGA ,GENERAL ELECTRIC COMPANY ,I-200-16327-746569 
ALBANY ,NEW YORK ,12211 ,ALBANY ,GENERAL ELECTRIC COMPANY ,I-200-16321-466345 
VAN BUREN ,MICHIGAN ,48111 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16323-414205 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16322-718471 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16322-557555 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16322-957203 
VAN BUREN TOWNSHIP ,MICHIGAN ,48111 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16316-718266 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16321-236911 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16318-086002 
SAN RAMON ,CALIFORNIA ,94582 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16314-160492 
PORTLAND ,OREGON ,97204 ,MULTNOMAH ,PORTLAND GENERAL ELECTRIC COMPANY ,I-200-16314-899556 
SCHENECTADY ,NEW YORK ,12306 ,SCHENECTADY ,GENERAL ELECTRIC COMPANY ,I-200-16314-881782 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16312-365219 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16312-243612 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16308-735041 
ALBANY ,NEW YORK ,12205 ,ALBANY ,GENERAL ELECTRIC COMPANY ,I-200-16300-919274 
CHICAGO ,ILLINOIS ,60661 ,COOK ,GENERAL ELECTRIC COMPANY ,I-200-16300-509520 
SCHENECTADY ,NEW YORK ,12345 ,SCHENECTADY ,GENERAL ELECTRIC COMPANY ,I-200-16299-022926 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16299-015408 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16299-085248 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16298-412814 
NORWALK ,CONNECTICUT ,06851 ,FAIRFIELD ,GENERAL ELECTRIC COMPANY ,I-200-16295-543330 
NORWALK ,CONNECTICUT ,06851 ,FAIRFIELD ,GENERAL ELECTRIC COMPANY ,I-200-16294-471570 
NORWALK ,CONNECTICUT ,06851 ,FAIRFIELD ,GENERAL ELECTRIC COMPANY ,I-200-16294-038587 
NORWALK ,CONNECTICUT ,06851 ,FAIRFIELD ,GENERAL ELECTRIC COMPANY ,I-200-16294-904486 
NORWALK ,CONNECTICUT ,06851 ,FAIRFIELD ,GENERAL ELECTRIC COMPANY ,I-200-16294-169144 
NORWALK ,CONNECTICUT ,06851 ,FAIRFIELD ,GENERAL ELECTRIC COMPANY ,I-200-16294-437985 
NORWALK ,CONNECTICUT ,06851 ,FAIRFIELD ,GENERAL ELECTRIC COMPANY ,I-200-16294-626485 
NORWALK ,CONNECTICUT ,06851 ,FAIRFIELD ,GENERAL ELECTRIC COMPANY ,I-200-16294-139365 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16292-935728 
VAN BUREN TOWNSHIP ,MICHIGAN ,48111 ,WAYNE ,GENERAL ELECTRIC COMPANY ,I-200-16291-119718 
CINCINATTI ,OHIO ,45202 ,HAMILTON ,GENERAL ELECTRIC COMPANY ,I-200-16291-872340 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16281-644551 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16281-688829 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16281-225746 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16281-111764 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16279-958344 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16279-089543 
FOXBOROUGH ,MASSACHUSETTS ,02035 ,NORFOLK ,GENERAL ELECTRIC COMPANY ,I-200-16279-254605 
ATLANTA ,GEORGIA ,30305 ,FULTON ,GENERAL ELECTRIC COMPANY ,I-200-16272-310488 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16278-726186 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16278-042432 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16279-011879 
SALEM ,VIRGINIA ,24153 ,SALEM ,GENERAL ELECTRIC COMPANY ,I-200-16272-350897 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16277-982679 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16277-384481 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16276-571919 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16274-673092 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16274-249801 
SAM RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16274-628410 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16273-036363 
CINCINNATI ,OHIO ,45202 ,HAMILTON ,GENERAL ELECTRIC COMPANY ,I-200-16273-847717 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16270-658320 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16270-228006 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16270-342910 
CHICAGO ,ILLINOIS ,60661 ,COOK ,GENERAL ELECTRIC COMPANY ,I-200-16264-857000 
CHICAGO ,ILLINOIS ,60661 ,COOK ,GENERAL ELECTRIC COMPANY ,I-200-16263-634101 
PLANO ,TEXAS ,75074 ,COLLIN ,GENERAL ELECTRIC COMPANY ,I-200-16265-357808 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16263-622686 
WAUWATOSA ,WISCONSIN ,53226 ,MILWAUKEE ,GENERAL ELECTRIC COMPANY ,I-200-16259-003298 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16258-299706 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16258-546504 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY - GE GLOBAL RESEARCH CENTER ,I-200-16257-849244 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16253-837697 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16253-964348 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY - GE GLOBAL RESEARCH CENTER ,I-200-16252-034093 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16236-440581 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16235-408201 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16232-081089 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16224-916137 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16215-009422 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16218-181364 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16218-624112 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16215-246575 
WAUWATOSA ,WISCONSIN ,53226 ,MILWAUKEE ,GENERAL ELECTRIC COMPANY ,I-200-16208-907577 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,GENERAL ELECTRIC COMPANY ,I-200-16194-529679 
PORTLAND ,OREGON ,97204 ,MULTNOMAH ,PORTLAND GENERAL ELECTRIC COMPANY ,I-200-16187-142445 
ERIE ,PENNSYLVANIA ,16531 ,ERIE ,GENERAL ELECTRIC COMPANY ,I-200-16181-260655 
"ARLINGTON, ",VIRGINIA ,22209 ,"ARLINGTON, ","PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16356-945247 
"SAN JOSE, ",CALIFORNIA ,95128 ,SANTA CLARA ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16356-598697 
ENFIELD ,CONNECTICUT ,06082 ,HARTFORD ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16350-409325 
ROSELLE ,ILLINOIS ,60172 ,COOK ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16349-944350 
IRVINE ,CALIFORNIA ,92614 ,ORANGE ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16348-565847 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16348-583020 
"PEACHTREE CITY, ",GEORGIA ,30269 ,FAYETTE ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16344-239895 
MALVERN ,PENNSYLVANIA ,19355 ,CHESTER ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16343-771377 
BOSTON ,MASSACHUSETTS ,02114 ,SUFFOLK ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16342-895189 
ARLINGTON ,VIRGINIA ,22209 ,ARLINGTON ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16341-553261 
"JEFFERSON CITY, ",MISSOURI ,65101 ,COLE ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16336-377366 
DALLAS ,TEXAS ,75219 ,DALLAS ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16320-528592 
MASON ,OHIO ,45040 ,WARREN ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16328-419197 
BISMARCK ,NORTH DAKOTA ,58503 ,BURLEIGH ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16320-225351 
DALLAS ,TEXAS ,75201 ,DALLAS ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16315-688571 
"PEACHTREE CITY, ",GEORGIA ,30269 ,FAYETTE ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16313-034866 
CHICAGO ,ILLINOIS ,60607 ,COOK ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16308-317099 
CHICAGO ,ILLINOIS ,60654 ,COOK ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16288-610560 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16286-201310 
SAN LEANDRO ,CALIFORNIA ,94577 ,ALAMEDA ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16285-654360 
MADISON ,WISCONSIN ,53703 ,DANE ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16285-761537 
SAN BRUNO ,CALIFORNIA ,94066 ,SAN MATEO ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16281-932778 
PEACHTREE CITY ,GEORGIA ,30269 ,FAYETTE ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16267-781843 
WELLESLEY HILLS ,MASSACHUSETTS ,02481 ,NORFOLK ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16266-661523 
INDIANAPOLIS ,INDIANA ,46204 ,MARION ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16266-679537 
SANTA FE ,NEW MEXICO ,87501 ,SANTA FE ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16265-815529 
ATLANTA ,GEORGIA ,30341 ,DEKALB ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16181-775114 
"NOBLESVILLE, ",INDIANA ,46060 ,HAMILTON ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16168-563283 
ATLANTA ,GEORGIA ,30341 ,DEKALB ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16165-823376 
LANSING ,MICHIGAN ,48933 ,INGHAM ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16159-079995 
LANSING ,MICHIGAN ,48933 ,INGHAM ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16158-872233 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16146-641187 
LANSING ,MICHIGAN ,48933 ,INGHAM ,"PROFICIENT BUSINESS SYSTEMS,INC. ",I-200-16144-091534 
CRANSTON ,RHODE ISLAND ,02920 ,PROVIDENCE ,"PROFICIENT BUSINESS SYSTEMS, INC ",I-200-16141-560222 
NEWARK ,CALIFORNIA ,94560 ,ALAMEDA ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16138-598034 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16134-677382 
MADISON ,WISCONSIN ,53703 ,DANE ,"PROFICIENT BUSINESS SYSTEMS, INC. ",I-200-16110-397666 
SAN DIEGO ,CALIFORNIA ,92123 ,SAN DIEGO ,RADY CHILDREN'S HOSPITAL - SAN DIEGO ,I-200-16270-296290 
SAN DIEGO ,CALIFORNIA ,92123 ,SAN DIEGO ,RADY CHILDREN'S HOSPITAL - SAN DIEGO ,I-200-16270-243363 
FOSTER CITY ,CALIFORNIA ,94404 ,SAN MATEO ,EMETER CORPORATION ,I-200-16334-662058 
FOSTER CITY ,CALIFORNIA ,94404 ,SAN MATEO ,EMETER CORPORATION ,I-200-16274-647508 
DANVILLE ,VIRGINIA ,24540 ,N/A ,"LEXISNEXIS RISK SOLUTIONS FL, INC. ",I-200-16270-244166 
FREMONT ,CALIFORNIA ,94536 ,ALAMEDA ,"LASH GROUP, INC. ",I-200-16270-252825 
SAN RAMON ,CALIFORNIA ,94582 ,CONTRA COSTA ,"LASH GROUP, INC. ",I-200-16259-071070 
ERIE ,PENNSYLVANIA ,16501 ,ERIE ,"LOGISTICS PLUS, INC. ",I-200-16270-257314 
PLANTATION ,FLORIDA ,33322 ,BROWARD COUNTY ,"MAGIC LEAP, INC. ",I-200-16342-764216 
DANIA BEACH ,FLORIDA ,33004 ,BROWARD ,"MAGIC LEAP, INC. ",I-200-16319-122024 
MOUNTIAN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"MAGIC LEAP, INC. ",I-200-16319-839377 
DANIA BEACH ,FLORIDA ,33004 ,BROWARD ,"MAGIC LEAP, INC. ",I-200-16313-065925 
ZIONSVILLE ,INDIANA ,46077 ,HAMILTON ,"MAGIC LEAP, INC. ",I-200-16312-748635 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"MAGIC LEAP, INC. ",I-200-16287-104081 
DANIA BEACH ,FLORIDA ,33004 ,BROWARD ,"MAGIC LEAP, INC. ",I-200-16287-727332 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"MAGIC LEAP, INC. ",I-200-16288-819112 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"MAGIC LEAP, INC. ",I-200-16279-305462 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"MAGIC LEAP, INC. ",I-200-16270-269901 
MOUNTAIN VIEW ,CALIFORNIA ,33004 ,SANTA CLARA ,"MAGIC LEAP, INC. ",I-200-16265-912525 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"MAGIC LEAP, INC. ",I-200-16259-765954 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"MAGIC LEAP, INC. ",I-200-16257-160893 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,ANALYTICS QUOTIENT INC ,I-200-16300-961641 
ATLANTA ,GEORGIA ,30313 ,FULTON ,ANALYTICS QUOTIENT INC ,I-200-16291-824776 
FLOWER MOUND ,TEXAS ,75028 ,DENTON ,ANALYTICS QUOTIENT INC ,I-200-16270-284846 
NORWALK ,CONNECTICUT ,06851 ,FAIRFIELD ,ANALYTICS QUOTIENT INC ,I-200-16201-367216 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,REMEDY BPCI PARTNERS LLC ,I-200-16272-853403 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,REMEDY BPCI PARTNERS LLC ,I-200-16272-107421 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,REMEDY BPCI PARTNERS LLC ,I-200-16270-295420 
WALTHAM ,MASSACHUSETTS ,02453 ,MIDDLESEX ,MAXMA INVESTMENT LLC ,I-200-16272-399474 
WALTHAM ,MASSACHUSETTS ,02453 ,MIDDLESEX ,MAXMA INVESTMENT LLC ,I-200-16270-303221 
SEABROOK ,NEW HAMPSHIRE ,03874 ,ROCKINGHAM ,HENKEL CORPORATION ,I-200-16280-107845 
ROCKY HILL ,CONNECTICUT ,06067 ,HARTFORD ,HENKEL CORPORATION ,I-200-16270-304772 
PLANO ,TEXAS ,75024 ,COLLIN ,"PIZZA HUT, INC ",I-200-16270-305361 
BETHESDA ,MARYLAND ,20814 ,MONTGOMERY ,"SAGITEC SOLUTIONS, LLC ",I-200-16328-259153 
LITTLE CANADA ,MINNESOTA ,55117 ,RAMSEY ,"SAGITEC SOLUTIONS, LLC ",I-200-16327-378527 
TOPEKA ,KANSAS ,66603 ,SHAWNEE COUNTY ,SAGITEC SOLUTIONS LLC ,I-200-16320-279755 
BETHESDA ,MARYLAND ,20814 ,MONTGOMERY ,"SAGITEC SOLUTIONS, LLC ",I-200-16294-608780 
BETHESDA ,MARYLAND ,20814 ,MONTGOMERY ,"SAGITEC SOLUTIONS, LLC ",I-200-16288-412902 
NEW YORK ,NEW YORK ,10041 ,NEW YORK ,"SAGITEC SOLUTIONS, LLC ",I-200-16277-230027 
BALTIMORE ,MARYLAND ,21201 ,BALTIMORE CITY ,"SAGITEC SOLUTIONS, LLC ",I-200-16270-312076 
COLUMBIA ,SOUTH CAROLINA ,29202 ,RICHLAND ,"SAGITEC SOLUTIONS, LLC ",I-200-16237-050299 
HELENA ,MONTANA ,59620-0131 ,LEWIS AND CLARK ,"SAGITEC SOLUTIONS, LLC ",I-200-16204-119422 
STUDIO CITY ,CALIFORNIA ,91604 ,LOS ANGELES ,"SAGITEC SOLUTIONS, LLC ",I-200-16193-931871 
HELENA ,MONTANA ,59620 ,LEWIS AND CLARK COUNTY ,SAGITEC SOLUTIONS LLC ,I-200-16165-078078 
DETROIT LAKES ,MINNESOTA ,56501 ,BECKER ,"INNOVIS HEALTH, LLC ",I-200-16314-073472 
FOSSTON ,MINNESOTA ,56542 ,POLK ,"INNOVIS HEALTH, LLC ",I-200-16314-372046 
FOSSTON ,MINNESOTA ,56542 ,POLK ,"INNOVIS HEALTH, LLC ",I-200-16270-322120 
FOSSTON ,MINNESOTA ,56542 ,POLK ,"INNOVIS HEALTH, LLC ",I-200-16154-971323 
FARGO ,NORTH DAKOTA ,58103 ,CASS ,"INNOVIS HEALTH, LLC ",I-200-16154-746964 
PARK RAPIDS ,MINNESOTA ,56470 ,HUBBARD ,"INNOVIS HEALTH, LLC ",I-200-16042-052253 
GLEN ALLEN ,VIRGINIA ,23060 ,HENRICO ,"PIASCIK & ASSOCIATES, P.C. ",I-200-16270-326101 
JERSEY CITY ,NEW JERSEY ,07310 ,HUDSON ,THE DEPOSITORY TRUST AND CLEARING CORPORATION ,I-200-16299-405204 
TAMPA ,FLORIDA ,33647 ,HILLSBOROUGH ,THE DEPOSITORY TRUST AND CLEARING CORPORATION ,I-200-16270-328538 
COPPELL ,TEXAS ,75019 ,DALLAS ,THE DEPOSITORY TRUST AND CLEARING CORPORATION ,I-200-16253-615923 
BOSTON ,MASSACHUSETTS ,02210 ,SUFFOLK ,THE DEPOSITORY TRUST AND CLEARING CORPORATION ,I-200-16239-927633 
BOSTON ,MASSACHUSETTS ,02210 ,SUFFOLK ,THE DEPOSITORY TRUST AND CLEARING CORPORATION ,I-200-16239-387951 
TAMPA ,FLORIDA ,36647 ,HILLSBOROUGH ,THE DEPOSITORY TRUST AND CLEARING CORPORATION ,I-200-16237-605120 
JERSEY CITY ,NEW JERSEY ,07310 ,HUDSON ,THE DEPOSITORY TRUST AND CLEARING CORPORATION ,I-200-16196-226462 
JERSEY CITY ,NEW JERSEY ,07310 ,HUDSON ,THE DEPOSITORY TRUST AND CLEARING CORPORATION ,I-200-16190-339912 
SALT LAKE CITY ,UTAH ,84116 ,SALT LAKE CITY ,"PROTEGE, LLC ",I-200-16270-465183 
DES MOINES ,IOWA ,50392 ,POLK ,"PROTEGE, LLC ",I-200-16270-206647 
DURHAM ,NORTH CAROLINA ,27709 ,DURHAM ,"PROTEGE, LLC ",I-200-16204-255786 
CAMBRIDGE ,MASSACHUSETTS ,02142 ,MIDDLESEX ,"C4 THERAPEUTICS, INC. ",I-200-16270-337728 
LINCOLNSHIRE ,ILLINOIS ,60069 ,LAKE ,SYSMEX AMERICA INC ,I-200-16316-657136 
LINCOLNSHIRE ,ILLINOIS ,60069 ,LAKE ,"SYSMEX AMERICA, INC. ",I-200-16270-342073 
ORRVILLE ,OHIO ,44667 ,WAYNE ,"FUJITSU AMERICA, INC. ",I-200-16356-182219 
RICHARDSON ,TEXAS ,75082 ,COLLIN ,"FUJITSU AMERICA, INC. ",I-200-16356-751186 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,"FUJITSU AMERICA, INC. ",I-200-16356-497840 
RICHARDSON ,TEXAS ,75082 ,COLLIN ,"FUJITSU AMERICA, INC. ",I-200-16348-621152 
CLEVELAND ,OHIO ,44139 ,CUYAHOGA ,"FUJITSU AMERICA, INC. ",I-200-16348-538601 
CLEVELAND ,OHIO ,44115 ,CUYAHOGA ,"FUJITSU AMERICA, INC. ",I-200-16348-014760 
CLEVELAND ,OHIO ,44138 ,CUYAHOGA ,"FUJITSU AMERICA, INC. ",I-200-16348-199124 
PRINCETON ,NEW JERSEY ,08540 ,MERCER ,"FUJITSU AMERICA, INC. ",I-200-16348-997458 
DEARBORN ,MICHIGAN ,48126 ,WAYNE ,"FUJITSU AMERICA, INC. ",I-200-16342-811655 
DURHAM ,NORTH CAROLINA ,27707 ,DURHAM ,"FUJITSU AMERICA, INC. ",I-200-16342-135242 
CARY ,NORTH CAROLINA ,27519 ,WAKE ,"FUJITSU AMERICA, INC. ",I-200-16342-081788 
RICHARDSON ,TEXAS ,75082 ,COLLIN ,"FUJITSU AMERICA, INC. ",I-200-16341-721364 
CLEVELAND ,OHIO ,44115 ,CUYAHOGA ,"FUJITSU AMERICA, INC. ",I-200-16337-868893 
