city,state,zipcode,county,employer_name,case_number
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16307-531086 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16305-943169 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16305-755999 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16295-363507 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16294-059503 
CORALVILLE ,IOWA ,52441 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16287-567458 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16287-505017 
ABILENE ,TEXAS ,79601 ,TAYLOR ,THE UNIVERSITY OF IOWA ,I-200-16280-253813 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16280-585244 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16272-055117 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16270-679816 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16239-594988 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16239-455080 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16237-043307 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16231-094558 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16217-540077 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16204-527323 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16202-010260 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16195-167830 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16195-862120 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16190-688182 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16183-028631 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16159-419705 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16145-501367 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16133-085145 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16127-743384 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16127-668632 
IOWA CITY ,IOWA ,52242 ,JOHNSON ,THE UNIVERSITY OF IOWA ,I-200-16084-928917 
ARLINGTON ,VIRGINIA ,22202 ,ARLINGTON ,CONSERVATION INTERNATIONAL ,I-200-16267-563961 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"IDHASOFT, INC. ",I-200-16354-738064 
THE WOODLANDS ,TEXAS ,77380 ,MONTGOMERY ,"IDHASOFT, INC. ",I-200-16327-046927 
PHILADELPHIA ,PENNSYLVANIA ,19112 ,PHILADELPHIA ,"IDHASOFT, INC. ",I-200-16322-854817 
PORTLAND ,OREGON ,97209 ,MULTNOMAH ,"IDHASOFT, INC. ",I-200-16322-741144 
PORTLAND ,OREGON ,97209 ,MULTNOMAH ,"IDHASOFT, INC. ",I-200-16305-354983 
SIDNEY ,NEBRASKA ,69160 ,CHEYENNE ,"IDHASOFT, INC. ",I-200-16302-647193 
PEORIA ,ILLINOIS ,61629 ,PEORIA ,"IDHASOFT, INC. ",I-200-16278-526288 
NASHVILLE ,TENNESSEE ,37215 ,DAVIDSON ,"IDHASOFT, INC. ",I-200-16274-981378 
ATLANTA ,GEORGIA ,30328 ,FULTON ,"IDHASOFT, INC. ",I-200-16260-132211 
ATLANTA ,GEORGIA ,30303 ,FULTON ,"IDHASOFT, INC. ",I-200-16223-957863 
AUSTIN ,TEXAS ,78754 ,TRAVIS ,"IDHASOFT, INC. ",I-200-16221-126161 
ATLANTA ,GEORGIA ,30308 ,FULTON ,"IDHASOFT, INC. ",I-200-16218-729992 
DUBLIN ,CALIFORNIA ,94568 ,ALAMEDA ,"IDHASOFT, INC ",I-200-16195-429596 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"IDHASOFT, INC. ",I-200-16187-193976 
FORT WORTH ,TEXAS ,76155 ,TARRANT ,"IDHASOFT, INC. ",I-200-16179-331481 
ATLANTA ,GEORGIA ,30328 ,FULTON ,"IDHASOFT, INC. ",I-200-16183-348860 
HOUSTON ,TEXAS ,77092 ,HARRIS ,"IDHASOFT, INC. ",I-200-16047-699718 
URBANDALE ,IOWA ,50323 ,POLK ,"IDHASOFT, INC. ",I-200-16160-159772 
SAN ANTONIO ,TEXAS ,78288 ,BEXAR ,"IDHASOFT, INC. ",I-200-16125-684714 
RESEARCH TRIANGLE PARK ,NORTH CAROLINA ,27709 ,DURHAM ,"IDHASOFT, INC. ",I-200-16118-474923 
RICHARDSON ,TEXAS ,75082 ,DALLAS ,"IDHASOFT, INC. ",I-200-16118-235316 
CEDAR RAPIDS ,IOWA ,52499 ,LINN ,TRANSAMERICA LIFE INSURANCE COMPANY ,I-200-16344-485720 
CEDAR RAPIDS ,IOWA ,52499 ,LINN ,TRANSAMERICA LIFE INSURANCE COMPANY ,I-200-16298-458975 
PLANO ,TEXAS ,75075 ,COLLIN ,TRANSAMERICA LIFE INSURANCE COMPANY ,I-200-16298-520460 
PLANO ,TEXAS ,75075 ,COLLIN ,TRANSAMERICA LIFE INSURANCE COMPANY ,I-200-16251-949197 
BALTIMORE ,MARYLAND ,21202 ,BALTIMORE ,TRANSAMERICA LIFE INSURANCE COMPANY ,I-200-16182-059741 
BALTIMORE ,MARYLAND ,21202 ,BALTIMORE ,TRANSAMERICA LIFE INSURANCE COMPANY ,I-200-16166-591377 
CEDAR RAPIDS ,IOWA ,52499 ,LINN ,TRANSAMERICA LIFE INSURANCE COMPANY ,I-200-16095-845531 
CEDAR RAPIDS ,IOWA ,52499 ,LINN ,TRANSAMERICA LIFE INSURANCE COMPANY ,I-200-16083-861238 
BELLEVUE ,WASHINGTON ,98006 ,KING ,"PROKARMA, INC. ",I-200-16354-697441 
BELLEVUE ,WASHINGTON ,98006 ,KING ,"PROKARMA, INC. ",I-200-16350-397615 
OMAHA ,NEBRASKA ,68154 ,DOUGLAS ,"PROKARMA, INC. ",I-200-15225-520394 
SCOTTSDALE ,ARIZONA ,85258 ,MARICOPA ,"PROKARMA, INC. ",I-200-15208-557079 
LOUISVILLE ,COLORADO ,80027 ,BOULDER ,"PROKARMA, INC. ",I-200-16336-495068 
LOUISVILLE ,COLORADO ,80027 ,BOULDER ,"PROKARMA, INC. ",I-200-16326-473614 
WALNUT CREEK ,CALIFORNIA ,94598 ,CONTRA COSTA ,"PROKARMA, INC. ",I-200-16314-498404 
RENTON ,WASHINGTON ,98055 ,KING ,"PROKARMA, INC. ",I-200-16314-581921 
PLEASANTON ,CALIFORNIA ,94588 ,ALAMEDA ,"PROKARMA, INC. ",I-200-16308-703390 
NORRISTOWN ,PENNSYLVANIA ,19403 ,MONTGOMERY ,"PROKARMA, INC. ",I-200-14315-685746 
BELLEVUE ,WASHINGTON ,98006 ,KING ,"PROKARMA, INC. ",I-200-15070-609153 
BELLEVUE ,WASHINGTON ,98006 ,KING ,"PROKARMA, INC. ",I-200-16299-560720 
OMAHA ,NEBRASKA ,68102 ,DOUGLAS ,"PROKARMA, INC. ",I-200-16299-088968 
LOUISVILLE ,COLORADO ,80027 ,BOULDER ,"PROKARMA, INC. ",I-200-16299-773994 
PHOENIX ,ARIZONA ,85027 ,MARICOPA ,"PROKARMA, INC. ",I-200-15028-817011 
LOUISVILLE ,COLORADO ,80027 ,BOULDER ,"PROKARMA, INC. ",I-200-16293-940642 
OMAHA ,NEBRASKA ,68137 ,DOUGLAS ,"PROKARMA, INC. ",I-200-16278-725939 
OMAHA ,NEBRASKA ,68137 ,DOUGLAS ,"PROKARMA, INC. ",I-200-15014-584003 
LAKE OSWEGO ,OREGON ,97035 ,MULTNOMAH ,"PROKARMA, INC. ",I-200-16277-550294 
PHOENIX ,ARIZONA ,85050 ,MARICOPA ,"PROKARMA, INC. ",I-200-16273-681989 
PHOENIX ,ARIZONA ,85027 ,MARICOPA ,"PROKARMA, INC. ",I-200-16265-679167 
PHOENIX ,ARIZONA ,85027 ,MARICOPA ,"PROKARMA, INC. ",I-200-16270-335083 
GREENWOOD VILLAGE ,COLORADO ,80111 ,ARAPAHOE ,"PROKARMA, INC. ",I-200-16264-992869 
FINDLAY ,OHIO ,45840 ,HANCOCK ,"PROKARMA, INC. ",I-200-14332-469546 
ATLANTA ,GEORGIA ,30346 ,DEKALB ,"PROKARMA, INC. ",I-200-16252-669908 
BOTHELL ,WASHINGTON ,98006 ,KING ,"PROKARMA, INC. ",I-200-16235-170313 
PLEASANTON ,CALIFORNIA ,94588 ,ALAMEDA ,"PROKARMA, INC. ",I-200-16196-710057 
LOUISVILLE ,COLORADO ,80027 ,BOULDER ,"PROKARMA, INC. ",I-200-16214-791586 
NEW YORK ,NEW YORK ,10285 ,NEW YORK ,"PROKARMA, INC. ",I-200-16207-434676 
OMAHA ,NEBRASKA ,68102 ,DOUGLAS ,"PROKARMA, INC. ",I-200-16201-585033 
OMAHA ,NEBRASKA ,68102 ,DOUGLAS ,"PROKARMA, INC. ",I-200-16193-470023 
OMAHA ,NEBRASKA ,68102 ,DOUGLAS ,"PROKARMA, INC. ",I-200-16189-176411 
PORTLAND ,OREGON ,97232 ,MULTNOMAH ,"PROKARMA, INC. ",I-200-16152-530991 
BOTHELL ,WASHINGTON ,98021 ,SNOHOMISH ,"PROKARMA, INC. ",I-200-16139-620362 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,OOYALA INC. ,I-200-16347-098420 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,OOYALA INC. ,I-200-16344-551274 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,OOYALA INC. ,I-200-16342-216316 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,OOYALA INC. ,I-200-16334-745417 
NEW YORK ,NEW YORK ,10003 ,NEW YORK ,OOYALA INC. ,I-200-16315-067095 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,OOYALA INC. ,I-200-16299-150317 
REDWOOD CITY ,CALIFORNIA ,94063 ,SAN MATEO ,"ROCKET FUEL, INC. ",I-200-16336-888472 
NEW YORK ,NEW YORK ,10007 ,NEW YORK ,"ROCKET FUEL, INC. ",I-200-16272-660222 
REDWOOD CITY ,CALIFORNIA ,94063 ,SAN MATEO ,"ROCKET FUEL, INC. ",I-200-16180-875439 
GOLETA ,CALIFORNIA ,93117 ,SANTA BARBARA ,"CURVATURE, LLC. ",I-200-16323-993176 
GOLETA ,CALIFORNIA ,93117 ,SANTA BARBARA ,"CURVATURE, LLC. ",I-200-16271-898910 
GOLETA ,CALIFORNIA ,93117 ,SANTA BARBARA ,"CURVATURE, LLC. ",I-200-16260-182351 
SANTA BARBARA ,CALIFORNIA ,93117 ,SANTA BARBARA ,CURVATURE LLC ,I-200-16256-512822 
HARRISBURG ,NORTH CAROLINA ,28075 ,CABARRUS ,SOGETI USA LLC ,I-200-16355-960615 
WESTCHESTER ,ILLINOIS ,60154 ,COOK ,SOGETI USA LLC ,I-200-16336-014892 
WESTCHESTER ,ILLINOIS ,60154 ,COOK ,SOGETI USA LLC ,I-200-16335-513657 
COLUMBUS ,OHIO ,43230 ,FRANKLIN ,SOGETI USA LLC ,I-200-16335-415332 
WESTERVILLE ,OHIO ,43082 ,DELAWARE ,SOGETI USA LLC ,I-200-16327-137424 
HOUSTON ,TEXAS ,77040 ,HARRIS ,SOGETI USA LLC ,I-200-16321-018254 
OAKBROOK TERRACE ,ILLINOIS ,60181 ,DUPAGE ,SOGETI USA LLC ,I-200-16307-033890 
DULUTH ,GEORGIA ,30096 ,GWINNETT ,SOGETI USA LLC ,I-200-16294-528545 
BRIDGEWATER ,NEW JERSEY ,08807 ,SOMERSET ,SOGETI USA LLC ,I-200-16293-836520 
BRIDGEWATER ,NEW JERSEY ,08807 ,SOMERSET ,SOGETI USA LLC ,I-200-16280-619446 
CINCINNATI ,OHIO ,45242 ,HAMILTON ,"SOGETI USA, LLC ",I-200-16224-248017 
WEST CHESTER ,OHIO ,45069 ,BUTLER ,SOGETI USA LLC ,I-200-16273-563519 
CINCINNATI ,OHIO ,45202 ,HAMILTON ,SOGETI USA LLC ,I-200-16272-498699 
BLUE ASH ,OHIO ,45242 ,HAMILTON ,"SOGETI USA, LLC ",I-200-16224-837594 
REDMOND ,WASHINGTON ,98052 ,KING ,"SOGETI USA, LLC ",I-200-16197-226954 
CINCINNATI ,OHIO ,45242 ,HAMILTON ,SOGETI USA LLC ,I-200-16161-762766 
CINCINNATI ,OHIO ,45242 ,HAMILTON ,SOGETI USA LLC ,I-200-16130-956737 
SCOTTSDALE ,ARIZONA ,85260 ,MARICOPA ,SOGETI USA LLC ,I-200-16113-173008 
OLYMPIA ,WASHINGTON ,98504 ,THURSTON ,VALUE SOFTWARE PRODUCTS INC ,I-200-16340-452584 
ESSEX ,VERMONT ,05452 ,CHITTENDEN ,VALUE SOFTWARE PRODUCTS INC ,I-200-16333-740255 
CAMBRIDGE ,MASSACHUSETTS ,02142 ,MIDDLESEX ,GENZYME CORPORATION ,I-200-16299-519691 
CAMBRIDGE ,MASSACHUSETTS ,02142 ,MIDDLESEX ,GENZYME CORPORATION ,I-200-16242-410058 
MESA ,ARIZONA ,85202 ,MARICOPA ,BANNER MEDICAL GROUP ,I-200-16292-525985 
PEORIA ,ARIZONA ,85381 ,MARICOPA ,BANNER MEDICAL GROUP ,I-200-16263-900689 
BRUSH ,COLORADO ,80723 ,MORGAN ,BANNER MEDICAL GROUP COLORADO ,I-200-16258-439174 
SCOTTSDALE ,ARIZONA ,85251 ,MARICOPA ,BANNER MEDICAL GROUP ,I-200-16222-143240 
FERNLEY ,NEVADA ,89408 ,LYON ,BANNER MEDICAL GROUP ,I-200-16222-014351 
GREELEY ,COLORADO ,80631 ,WELD ,BANNER MEDICAL GROUP COLORADO ,I-200-16202-500541 
GREELEY ,COLORADO ,80631 ,WELD ,BANNER MEDICAL GROUP COLORADO ,I-200-16203-868119 
GLENDALE ,ARIZONA ,85306 ,MARICOPA ,BANNER MEDICAL GROUP ,I-200-16103-985097 
AUSTIN ,TEXAS ,78744 ,TRAVIS ,HARMONY SCHOOL OF EXCELLENCE-AUSTIN ,I-200-16279-251029 
FREDERICK ,MARYLAND ,21702 ,FREDERICK ,"LEIDOS BIOMEDICAL RESEARCH, INC. ",I-200-16253-378300 
FREDERICK ,MARYLAND ,21701 ,FREDERICK ,"LEIDOS BIOMEDICAL RESEARCH, INC. ",I-200-16238-863911 
ROCKVILLE ,MARYLAND ,20852 ,MONTGOMERY ,"LEIDOS BIOMEDICAL RESEARCH, INC. ",I-200-16228-794044 
GAITHERSBURG ,MARYLAND ,20877 ,MONTGOMERY ,"LEIDOS BIOMEDICAL RESEARCH, INC. ",I-200-16200-040592 
ROCKVILLE ,MARYLAND ,20850 ,MONTGOMERY ,"LEIDOS BIOMEDICAL RESEARCH, INC. ",I-200-16194-875577 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,"TARANA WIRELESS, INC. ",I-200-16274-650529 
FARMINGTON ,CONNECTICUT ,06032 ,CONNECTICUT ,UNIVERSITY OF CONNECTICUT HEALTH CENTER ,I-200-16309-171510 
FARMINGTON ,CONNECTICUT ,06032 ,CONNECTICUT ,UNIVERSITY OF CONNECTICUT HEALTH CENTER ,I-200-16278-941777 
MCLEAN ,VIRGINIA ,22102 ,FAIRFAX ,"MOTUS IT, INC. ",I-200-16320-727681 
CHICAGO ,ILLINOIS ,60606 ,COOK ,"MOTUS IT, INC. ",I-200-16228-091068 
BRIDGEWATER ,NEW JERSEY ,08807 ,SOMERSET ,"MOTUS IT, INC. ",I-200-16179-041766 
REDMOND ,TEXAS ,98052 ,KING ,"MOTUS IT, INC. ",I-200-16113-515134 
RICHLAND ,WASHINGTON ,99352 ,BENTON ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16343-629087 
ERLANGER ,KENTUCKY ,41018 ,KENTON ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16326-112304 
ERLANGER ,KENTUCKY ,41018 ,KENTON ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16316-819715 
ANDOVER ,ILLINOIS ,01810 ,ESSEX ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16316-780605 
ALAMEDA ,CALIFORNIA ,94501 ,ALAMEDA ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16305-128487 
LOUISVILLE ,KENTUCKY ,40223 ,JEFFERSON ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16291-914054 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16291-483615 
SCHAUMBERG ,ILLINOIS ,60173 ,COOK ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16291-408007 
COSTA MESA ,CALIFORNIA ,92626 ,ORANGE ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16271-326288 
LAVERGNE ,TENNESSEE ,37086 ,RUTHERFORD ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16207-609177 
SMYRNA ,TENNESSEE ,37167 ,RUTHERFORD ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16173-072280 
KNIGHTDALE ,NORTH CAROLINA ,27545 ,WAKE ,"SCHNEIDER ELECTRIC USA, INC. ",I-200-16105-760227 
LEXINGTON ,KENTUCKY ,40536 ,FAYETTE ,UNIVERSITY OF KENTUCKY ,I-200-16348-834644 
LEXINGTON ,KENTUCKY ,40546 ,FAYETTE ,UNIVERSITY OF KENTUCKY ,I-200-16319-624353 
LEXINGTON ,KENTUCKY ,40536 ,FAYETTE ,UNIVERSITY OF KENTUCKY ,I-200-16316-694074 
LEXINGTON ,KENTUCKY ,40536 ,FAYETTE ,UNIVERSITY OF KENTUCKY ,I-200-16302-103868 
LEXINGTON ,KENTUCKY ,40536 ,FAYETTE ,UNIVERSITY OF KENTUCKY ,I-200-16287-088004 
LEXINGTON ,KENTUCKY ,40536 ,FAYETTE ,UNIVERSITY OF KENTUCKY ,I-200-16272-619182 
LEXINGTON ,KENTUCKY ,40511 ,FAYETTE ,UNIVERSITY OF KENTUCKY ,I-200-16278-974569 
