city,state,zipcode,county,employer_name,case_number
MECHANICSBURG ,PENNSYLVANIA ,17050-8507 ,CUMBERLAND ,9TO9 SOFTWARE SOLUTIONS LLC ,I-200-16215-381018 
HARRISBURG ,PENNSYLVANIA ,17110-9438 ,DAUPHIN ,9TO9 SOFTWARE SOLUTIONS LLC ,I-200-16165-085304 
ORANGE ,CALIFORNIA ,92865 ,ORANGE ,"VOLT INFORMATION SCIENCES, INC. ",I-200-16286-847583 
BALTIMORE ,MARYLAND ,21228 ,BALTIMORE ,AUDACIOUS INQUIRY LLC ,I-200-16286-849127 
BALTIMORE ,MARYLAND ,21228 ,BALTIMORE ,AUDACIOUS INQUIRY LLC ,I-200-16267-048103 
BALTIMORE ,MARYLAND ,21228 ,BALTIMORE ,AUDACIOUS INQUIRY LLC ,I-200-16134-302982 
QUAKERSTOWN ,PENNSYLVANIA ,18951 ,BUCKS ,"3C DRILLING, LLC ",I-200-16286-851595 
METAIRIE ,LOUISIANA ,70002 ,JEFFERSON ,"MIDCONTINENT INDEPENDENT SYSTEM OPERATOR, INC. ",I-200-16328-092683 
CARMEL ,INDIANA ,46032 ,HAMILTON ,"MIDCONTINENT INDEPENDENT SYSTEM OPERATOR, INC ",I-200-16250-935640 
CARMEL ,INDIANA ,46032 ,HAMILTON ,"MIDCONTINENT INDEPENDENT SYSTEM OPERATOR, INC ",I-200-16250-661759 
CARMEL ,INDIANA ,46032 ,HAMILTON ,"MIDCONTINENT INDEPENDENT SYSTEM OPERATOR, INC ",I-200-16244-051933 
EAGAN ,MINNESOTA ,55121 ,DAKOTA ,"MIDCONTINENT INDEPENDENT SYSTEM OPERATOR, INC. ",I-200-16159-685413 
NORFOLK ,VIRGINIA ,23501 ,NORFOLK ,EASTERN VIRGINIA MEDICAL SCHOOL ,I-200-16201-448309 
LAKE MARY ,FLORIDA ,32746 ,SEMINOLE ,"CYBERBEST TECHNOLOGY, INC. ",I-200-16302-510950 
LAKE MARY ,FLORIDA ,32746 ,SEMINOLE ,"CYBERBEST TECHNOLOGY, INC. ",I-200-16286-857595 
SAN DIEGO ,CALIFORNIA ,92123 ,SAN DIEGO ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16292-210330 
TAMPA ,FLORIDA ,33619 ,HILLSBOROUGH ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16291-961088 
YORK ,PENNSYLVANIA ,17403 ,YORK ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16291-209990 
DODGE CENTRE ,MINNESOTA ,55927 ,DODGE ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16288-604049 
NEW BRUNSWICK ,NEW JERSEY ,08901 ,MIDDLESEX ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16288-587089 
TAMPA ,FLORIDA ,33610 ,HILLSBOROUGH ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16288-834647 
HARTFORD ,CONNECTICUT ,06103 ,HARTFORD ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16286-862116 
HOBOKEN ,NEW JERSEY ,07030 ,HUDSON ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16193-556246 
HARTFORD ,CONNECTICUT ,06183 ,HARTFORD ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16172-010844 
HUNT VALLEY ,MARYLAND ,21031 ,BALTIMORE ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16172-446734 
CUPERTINO ,CALIFORNIA ,95014 ,SANTA CLARA ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16172-790958 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16162-650353 
EDISON ,NEW JERSEY ,08817 ,MIDDLESEX ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16160-824197 
HOBOKEN ,NEW JERSEY ,07030 ,HUDSON ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16158-510120 
JERSEY CITY ,NEW JERSEY ,07310 ,HUDSON ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16146-199502 
JERSEY CITY ,NEW JERSEY ,07310 ,HUDSON ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16145-501334 
NEW YORK ,NEW YORK ,10038 ,NEW YORK ,LARSEN AND TOUBRO INFOTECH LIMITED ,I-200-16141-038358 
HOUSTON ,TEXAS ,77027 ,HARRIS ,GHJ CONSTRUCTION INC ,I-200-16286-863501 
PORT ARTHUR ,TEXAS ,77642 ,JEFFERSON ,"CHEMTEX ENVIRONMENTAL LABORATORY, INC. ",I-200-16336-627526 
SULPHUR ,LOUISIANA ,70663 ,CALCASIEU ,"CHEMTEX ENVIRONMENTAL LABORATORY, INC. ",I-200-16316-552424 
CONSHOHOCKEN ,PENNSYLVANIA ,19428 ,MONTGOMERY ,"CHEMTEX ENVIRONMENTAL LABORATORY, INC. ",I-200-16286-864818 
PORT ARTHUR ,TEXAS ,77642 ,JEFFERSON ,"CHEMTEX ENVIRONMENTAL LABORATORY, INC. ",I-200-16259-200261 
PORT ARTHUR ,TEXAS ,77642 ,JEFFERSON ,"CHEMTEX ENVIRONMENTAL LABORATORY, INC. ",I-200-16251-890653 
PORT ARTHUR ,TEXAS ,77642 ,JEFFERSON ,"CHEMTEX ENVIRONMENTAL LABORATORY, INC. ",I-200-16224-814960 
PRASIPPANY ,NEW JERSEY ,07054 ,NEW JERSEY ,INCORPORAN INC. ,I-200-16298-804152 
ATLANTA ,GEORGIA ,30354 ,FULTON ,INCORPORAN INC. ,I-200-16286-870565 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"UPWORK, INC. ",I-200-16298-740599 
KNOX ,INDIANA ,46534 ,STARKE ,"MANITEX SABRE, INC. ",I-200-16288-150480 
WASHINGTON ,DISTRICT OF COLUMBIA ,20036 ,N/A ,"CONFERENCE OF STATE BANK SUPERVISORS, INC. ",I-200-16286-899710 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY COUNTY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16328-407489 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY COUNTY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16298-340119 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY COUNTY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16286-900751 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16182-959915 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16169-843894 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16131-056914 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16119-406921 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16113-320164 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16110-911892 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16103-594139 
GERMANTOWN ,MARYLAND ,20876 ,MONTGOMERY ,HUGHES NETWORK SYSTEMS LLC ,I-200-16103-073125 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,SOLARCITY CORPORATION ,I-200-16323-197133 
FREMONT ,CALIFORNIA ,94538 ,ALAMEDA ,SOLARCITY CORPORATION ,I-200-16340-269411 
FREMONT ,CALIFORNIA ,94538 ,ALAMEDA ,SOLARCITY CORPORATION ,I-200-16333-295709 
SAN MATEO ,CALIFORNIA ,94402 ,SAN MATEO ,SOLARCITY CORPORATION ,I-200-16320-989916 
SAN MATEO ,CALIFORNIA ,94402 ,SAN MATEO ,SOLARCITY CORPORATION ,I-200-16307-283286 
SAN MATEO ,CALIFORNIA ,94402 ,SAN MATEO ,SOLARCITY CORPORATION ,I-200-16301-293481 
FREMONT ,CALIFORNIA ,94538 ,ALAMEDA ,SOLARCITY CORPORATION ,I-200-16288-106173 
SAN MATEO ,CALIFORNIA ,94402 ,SAN MATEO COUNTY ,SOLARCITY CORPORATION ,I-200-16286-905624 
SAN MATEO ,CALIFORNIA ,94402 ,SAN MATEO ,SOLARCITY CORPORATION ,I-200-16144-069034 
FORT WAYNE ,INDIANA ,46802 ,ALLEN ,SARKIT INC. ,I-200-16288-658403 
COLUMBUS ,OHIO ,43223 ,FRANKLIN ,"SARKIT, INC. ",I-200-16288-362800 
OMAHA ,NEBRASKA ,68124 ,DOUGLAS ,SARKIT INC. ,I-200-16239-877536 
ARLINGTON ,VIRGINIA ,22202 ,ARLINGTON ,INCESSANT TECHNOLOGIES NA INC ,I-200-16286-933182 
POPLAR BLUFF ,MISSOURI ,63901 ,BUTLER ,"SOUTHERN MEDICAL PARTNERS, L.L.C. ",I-200-16314-478071 
NATCHEZ ,MISSISSIPPI ,39120 ,ADAMS ,"SOUTHERN MEDICAL PARTNERS, LLC ",I-200-16301-407728 
CORSICANA ,TEXAS ,75110 ,NAVARRO ,"SOUTHERN MEDICAL PARTNERS, L.L.C. ",I-200-16287-204536 
NATCHEZ ,MISSISSIPPI ,39120 ,ADAMS ,"SOUTHERN MEDICAL PARTNERS, LLC ",I-200-16286-934172 
ENGLEWOOD ,COLORADO ,80113 ,ARAPAHOE ,"SOUTHERN MEDICAL PARTNERS, L.L.C. ",I-200-16287-210767 
ENGLEWOOD ,COLORADO ,80113 ,ARAPAHOE ,"SOUTHERN MEDICAL PARTNERS, L.L.C. ",I-200-16263-873750 
OXFORD ,MISSISSIPPI ,38655 ,LAFAYETTE ,"SOUTHERN MEDICAL PARTNERS, L.L.C. ",I-200-16267-944077 
SPOKANE VALLEY ,WASHINGTON ,99216 ,SPOKANE ,"SOUTHERN MEDICAL PARTNERS, L.L.C. ",I-200-16196-707909 
EXETER ,PENNSYLVANIA ,18643 ,LUZERNE ,PRIDE MOBILITY PRODUCTS CORPORATION ,I-200-16120-999588 
NEENAH ,WISCONSIN ,54957 ,WISCONSIN ,JEWELERS MUTUAL INSURANCE COMPANY ,I-200-16286-942404 
SAN JOSE ,CALIFORNIA ,95131 ,SANTA CLARA ,AVAGO TECHNOLOGIES US INC. ,I-200-16314-363564 
SAN JOSE ,CALIFORNIA ,95131 ,SANTA CLARA ,AVAGO TECHNOLOGIES US INC. ,I-200-16314-374475 
FORT COLLINS ,COLORADO ,80525 ,LARIMER ,AVAGO TECHNOLOGIES US INC. ,I-200-16286-943481 
SAN JOSE ,CALIFORNIA ,95131 ,SANTA CLARA ,AVAGO TECHNOLOGIES US INC. ,I-200-16144-625156 
REDWOOD CITY ,CALIFORNIA ,94063 ,SAM MATEO ,"QIAGEN REDWOOD CITY, INC. ",I-200-16300-479315 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,QIAGEN INC. ,I-200-16286-944578 
FESTUS ,MISSOURI ,63028 ,JEFFERSON ,MERCY CLINIC EAST COMMUNITIES ,I-200-16300-735817 
FESTUS ,MISSOURI ,63028 ,JEFFERSON ,MERCY CLINIC EAST COMMUNITIES ,I-200-16301-933721 
TROY ,MISSOURI ,63379 ,LINCOLN ,MERCY CLINIC EAST COMMUNITIES ,I-200-16287-821591 
TROY ,MISSOURI ,63379 ,LINCOLN ,MERCY CLINIC EAST COMMUNITIES ,I-200-16286-947917 
SAN ANTONIO ,TEXAS ,78258 ,BEXAR ,RESIN RESOURCE INC ,I-200-16286-949038 
NEW YORK ,NEW YORK ,10019 ,NEW YORK ,CITY UNIVERSITY OF NEW YORK - JOHN JAY COLLEGE OF CRIMINAL JUSTICE ,I-200-16286-950394 
NEWTOWN ,PENNSYLVANIA ,18940 ,BUCKS ,ERP AND ERP CORP ,I-200-16337-750611 
NEWTOWN ,PENNSYLVANIA ,18940 ,BUCKS ,ERP AND ERP CORP ,I-200-16316-570282 
NEWTOWN ,PENNSYLVANIA ,18940 ,BUCKS ,ERP AND ERP CORP ,I-200-16315-114338 
NEWTOWN ,PENNSYLVANIA ,18940 ,BUCKS ,ERP AND ERP CORP ,I-200-16298-879926 
NEWTOWN ,PENNSYLVANIA ,18940 ,BUCKS ,ERP AND ERP CORP ,I-200-16295-602313 
NEWTOWN ,PENNSYLVANIA ,18940 ,BUCKS ,ERP AND ERP CORP ,I-200-16293-320142 
NEWTOWN ,PENNSYLVANIA ,18940 ,BUCKS ,ERP AND ERP CORP ,I-200-16293-135837 
NEWTOWN ,PENNSYLVANIA ,18940 ,BUCKS ,ERP AND ERP CORP ,I-200-16288-618206 
NEWTOWN ,PENNSYLVANIA ,18940 ,BUCKS ,ERP AND ERP CORP ,I-200-16286-956916 
APOPKA ,FLORIDA ,32703 ,ORANGE ,"GENTIVA HEALTH SERVICES (CERTIFIED), INC. ",I-200-16342-796607 
THE VILLAGES ,FLORIDA ,32159-7726 ,LAKE ,"GENTIVA HEALTH SERVICES (CERTIFIED), INC. ",I-200-16286-959887 
GAINESVILLE ,FLORIDA ,32606 ,ALACHUA ,"GENTIVA HEALTH SERVICES (CERTIFIED), INC. ",I-200-16257-731500 
NEW YORK ,NEW YORK ,10004 ,NEW YORK ,SPARK NETWORK INC ,I-200-16286-960370 
LOS ANGELES ,CALIFORNIA ,90025 ,LOS ANGELES ,"SPARK NETWORKS USA, LLC ",I-200-16287-584659 
ACTON ,MASSACHUSETTS ,01720 ,MIDDLESEX ,"MIDASPLUS, INC. ",I-200-16300-153724 
TUCSON ,ARIZONA ,85711 ,PIMA ,"MIDASPLUS, INC. ",I-200-16286-969867 
SAN FRANCISCO ,CALIFORNIA ,94103 ,SAN FRANCISCO ,"DENTSU MCGARRY BOWEN, LLC ",I-200-16286-970805 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,FUBOTV INC. ,I-200-16286-971353 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"VOLKSCIENCE, INC. ",I-200-16286-976783 
NEW YORK ,NEW YORK ,10017 ,NEW YORK ,"TRIGYN TECHNOLOGIES, INC. ",I-200-16286-989560 
BRENHAM ,TEXAS ,77833 ,WASHINGTON ,TEXARA SOLUTIONS LLC ,I-200-16299-293007 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,TEXARA SOLUTIONS LLC ,I-200-16287-003564 
BURLINGTON ,MASSACHUSETTS ,01803 ,MIDDLESEX ,"VERACODE, INC. ",I-200-16287-008581 
MONMOUTH JUNCTION ,NEW JERSEY ,08852 ,NJ ,"REAL SOFT, INC. ",I-200-16337-569226 
MONMOUTH JUNCTION ,NEW JERSEY ,08852 ,NEW JERSEY ,"REAL SOFT, INC. ",I-200-16295-651495 
MONMOUTH JUNCTION ,NEW JERSEY ,08852 ,NEW JERSEY ,"REAL SOFT, INC. ",I-200-16287-012976 
MONMOUTH JUNCTION ,NEW JERSEY ,08852 ,NEW JERSEY (NJ) ,"REAL SOFT, INC. ",I-200-16222-894533 
MONMOUTH JUNCTION ,NEW JERSEY ,08852 ,MIDDLESEX ,"REAL SOFT, INC. ",I-200-16092-156060 
ADA ,MICHIGAN ,49355 ,KENT ,"THOUGHTWAVE SOFTWARE AND SOLUTIONS, INC. ",I-200-16358-810143 
OMAHA ,NEBRASKA ,68178 ,DOUGLAS ,CREIGHTON UNIVERSITY ,I-200-16355-158535 
BOSTON ,MASSACHUSETTS ,02215 ,SUFFOLK ,SKILLSIGHT INC ,I-200-16356-138431 
HICKORY ,NORTH CAROLINA ,28602 ,CATAWBA ,SKILLSIGHT INC ,I-200-16356-767959 
SALT LAKE CITY ,UTAH ,84111 ,SALT LAKE ,FOURSIGHT CAPITAL LLC ,I-200-16355-575886 
NEW YORK ,NEW YORK ,10036 ,NEW YORK ,EAGLESIGHT CAPITAL MANAGEMENT LLC ,I-200-16355-285025 
IRVING ,TEXAS ,75039 ,DALLAS ,LIGHTBEAM HEALTH SOLUTIONS LLC ,I-200-16351-837335 
NEW YORK ,NEW YORK ,10036 ,NEW YORK ,EAGLESIGHT CAPITAL MANAGEMENT LLC ,I-200-16349-985897 
CHICAGO ,ILLINOIS ,60601 ,COOK ,"INSIGHT DIRECT USA, INC. ",I-200-16349-429283 
SOUTHPLAIN FIELD ,NEW JERSEY ,07080 ,MIDDLESEX ,SKILLSIGHT INC. ,I-200-16350-309911 
DALLAS ,TEXAS ,75202 ,DALLAS ,SKILLSIGHT INC. ,I-200-16350-808821 
SAIPAN ,NORTHERN MARIANA ISLANDS ,96950 ,N/A ,BRIGHT SUN INC ,I-200-16347-331097 
DALLAS ,TEXAS ,75235 ,DALLAS ,"BRIGHTFONTS, INC ",I-200-16349-296596 
LOS ANGELES ,CALIFORNIA ,90064 ,LOS ANGELES ,BIZRATE INSIGHTS INC. ,I-200-16344-764426 
RICHFIELD ,MINNESOTA ,55423 ,HENNEPIN ,SKILLSIGHT INC. ,I-200-16348-017316 
REDWOOD CITY ,CALIFORNIA ,94065 ,SAN MATEO ,"WALKRIGHT STAFFING, INC. ",I-200-16348-214845 
ALPHARETTA ,GEORGIA ,30004 ,FULTON ,THOUGHT LEADERS GROUP LLC ,I-200-16348-521959 
PHOENIX ,ARIZONA ,85034 ,MARICOPIA ,APPLIED THOUGHT AUDITORS & CONSULTANTS INC. ,I-200-16347-302185 
RICHMOND ,VIRGINIA ,23233 ,RICHMOND CITY ,"THOUGHT BYTE, INC. ",I-200-16347-179409 
PLANO ,TEXAS ,75024 ,COLLIN ,SKILLSIGHT INC. ,I-200-16344-866945 
TARRYTOWN ,KANSAS ,10591 ,WESTCHESTER ,SKILLSIGHT INC. ,I-200-16343-358156 
BOSTON ,MASSACHUSETTS ,02215 ,SUFFOLK ,SKILLSIGHT INC. ,I-200-16343-880286 
CULVER CITY ,CALIFORNIA ,90230 ,LOS ANGELES ,"RIGHTSCALE, INC. ",I-200-16328-316904 
DETROIT ,MICHIGAN ,48226 ,WAYNE ,CLEAR THOUGHT SOLUTIONS LLC ,I-200-16342-822646 
ADA ,MICHIGAN ,49355 ,KENT ,CLEAR THOUGHT SOLUTIONS LLC ,I-200-16342-244183 
WASHINGTON ,DISTRICT OF COLUMBIA ,20250 ,DISTRICT OF COLUMBIA ,CLEAR THOUGHT SOLUTIONS LLC ,I-200-16342-819787 
DALLAS ,TEXAS ,75236 ,DALLAS ,CLEAR THOUGHT SOLUTIONS LLC ,I-200-16342-936632 
DETROIT ,MICHIGAN ,48243 ,WAYNE ,SKILLSIGHT INC. ,I-200-16340-374600 
HICKORY ,NORTH CAROLINA ,28602 ,CATAWBA ,SKILLSIGHT INC. ,I-200-16340-032792 
FARMINGTON HILLS ,MICHIGAN ,48331 ,OAKLAND ,"NORTH AMERICAN LIGHTING, INC. ",I-200-16340-795801 
HARTFORD ,CONNECTICUT ,06106 ,HARTFORD ,"BRIGHT SMILES, LLC ",I-200-16336-326772 
GLENDALE ,CALIFORNIA ,91204 ,LOS ANGELES ,"CDM LIGHTING DESIGN GROUP, LLC ",I-200-16336-285342 
NEWARK ,NEW JERSEY ,07102 ,ESSEX ,SKILLSIGHT INC ,I-200-16336-758493 
MINNEAPOLIS ,MINNESOTA ,55402 ,HENNEPIN ,DELIGHT CONSULTING SERVICES LLC. ,I-200-16335-444958 
EDGEWATER ,NEW JERSEY ,07020 ,BERGEN ,INSIGHT HEALTH ANALYTICS INC. ,I-200-16334-495745 
PALO ALTO ,CALIFORNIA ,94301 ,SANTA CLARA ,LIGHT LABS INC. ,I-200-16327-068807 
WASHINGTON ,DISTRICT OF COLUMBIA ,20540 ,DISTRICT OF COLUMBIA ,SKILLSIGHT INC. ,I-200-16333-635826 
SCRANTON ,PENNSYLVANIA ,18510 ,LACKAWANNA ,WRIGHT CENTER FOR GRADUATE MEDICAL EDUCATION ,I-200-16319-754233 
CAMBRIDGE ,MASSACHUSETTS ,02141 ,MIDDLESEX ,PHILIPS LIGHTING NORTH AMERICA CORPORATION ,I-200-16321-240451 
COLUMBUS ,OHIO ,43240 ,DELAWARE ,CLEAR THOUGHT SOLUTIONS LLC ,I-200-16333-550526 
RA53403CINE ,WISCONSIN ,53403 ,RACINE ,SKILLSIGHT INC. ,I-200-16328-263802 
MENLO PARK ,CALIFORNIA ,94025 ,SAN MATEO ,LIGHTSPEED MANAGEMENT COMPANY LLC ,I-200-16327-227321 
HOUSTON ,TEXAS ,77073 ,HARRIS ,"THOUGHTWAVE SOFTWARE AND SOLUTIONS, INC. ",I-200-16327-509907 
SUNNYVALE ,CALIFORNIA ,94085 ,SANTA CLARA ,ENLIGHTED INC. ,I-200-16323-147164 
ROSEMONT ,ILLINOIS ,60018 ,COOK ,PHILIPS LIGHTING NORTH AMERICA CORPORATION ,I-200-16326-084317 
