city,state,zipcode,county,employer_name,case_number
LEXINGTON ,MASSACHUSETTS ,02421 ,MIDDLESEX ,"INBIZ CONCEPTS, INC. ",I-200-16334-141084 
BOSTON ,MASSACHUSETTS ,02111 ,SUFFOLK ,"INBIZ CONCEPTS, INC. ",I-200-16294-268025 
LEXINGTON ,MASSACHUSETTS ,02421 ,MIDDLESEX ,"INBIZ CONCEPTS, INC. ",I-200-16292-637916 
NORTH QUINCY ,MASSACHUSETTS ,02171 ,NORFOLK ,"INBIZ CONCEPTS, INC. ",I-200-16263-031227 
CALVERT ,ALABAMA ,36513 ,WASHINGTON ,MCS GLOBAL INC ,I-200-16292-641010 
MECHNICSBURG ,PENNSYLVANIA ,17050 ,CUMBERLAND ,MCS GLOBAL INC ,I-200-16208-718257 
WAYNE ,NEW JERSEY ,07470 ,PASSAIC ,MCS GLOBAL INC ,I-200-16182-500061 
HARRISBURG ,PENNSYLVANIA ,17011 ,CUMBERLAND ,MCS GLOBAL INC ,I-200-16181-816089 
LOS ANGELES ,CALIFORNIA ,90027 ,LOS ANGELES ,CHILDRENS HOSPITAL LOS ANGELES ,I-200-16251-237941 
LOS ANGELES ,CALIFORNIA ,90027 ,LOS ANGELES ,CHILDRENS HOSPITAL LOS ANGELES ,I-200-16182-514714 
LOS ANGELES ,CALIFORNIA ,90027 ,LOS ANGELES ,CHILDRENS HOSPITAL LOS ANGELES ,I-200-16145-080452 
BOSTON ,MASSACHUSETTS ,02110 ,SUFFOLK COUNTY ,SIMPLY INTERACTIVE INC. ,I-200-16292-649198 
ISSAQUAH ,WASHINGTON ,98029 ,KING ,"GLOBAL DATA MART, INC ",I-200-16328-608341 
HOUSTON ,TEXAS ,77032 ,HARRIS ,"GLOBAL DATA MART, INC ",I-200-16292-649831 
DENVER ,COLORADO ,80206 ,DENVER ,"GLOBAL DATA MART, INC ",I-200-16267-934732 
PLANO ,TEXAS ,75024 ,COLLIN ,"GLOBAL DATA MART, INC ",I-200-16251-293967 
DETROIT ,MICHIGAN ,48239 ,WAYNE ,"GLOBAL DATA MART, INC ",I-200-16210-436293 
DENVER ,COLORADO ,80206 ,DENVER ,"GLOBAL DATA MART, INC ",I-200-16210-054508 
NEW YORK ,NEW YORK ,10016 ,NEW YORK ,"AH INFOTECH, LLC ",I-200-16292-649871 
MILPITAS ,CALIFORNIA ,95035 ,SANTA CLARA ,TRANSNATIONAL SOFTWARE SERVICES INC ,I-200-16328-049529 
MILPITAS ,CALIFORNIA ,95035 ,SANTA CLARA ,TRANSNATIONAL SOFTWARE SERVICES INC ,I-200-16328-222244 
IRVINE ,CALIFORNIA ,92612 ,ORANGE ,TRANSNATIONAL SOFTWARE SERVICES INC ,I-200-16324-708032 
FRANKLIN ,TENNESSEE ,37067 ,WILLIAMSON ,TRANSNATIONAL SOFTWARE SERVICES INC ,I-200-16313-988437 
PITTSBURGH ,PENNSYLVANIA ,15206 ,ALLEGHENY ,TRANSNATIONAL SOFTWARE SERVICES INC ,I-200-16292-649917 
JUPITER ,FLORIDA ,33477 ,PALM BEACH ,ITC TRANSLATIONS USA INC. ,I-200-16292-649947 
PEORIA ,ILLINOIS ,61605 ,PEORIA ,PARAMOUNT GLOBAL SOLUTIONS INC ,I-200-16308-428836 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,PARAMOUNT GLOBAL SOLUTIONS INC ,I-200-16296-300293 
COPPELL ,TEXAS ,75019 ,DALLAS ,PARAMOUNT GLOBAL SOLUTIONS INC ,I-200-16292-758682 
COPPELL ,TEXAS ,75019 ,DALLAS ,PARAMOUNT GLOBAL SOLUTIONS INC ,I-200-16292-660206 
E. MILAN ,ILLINOIS ,61264 ,ROCK ISLAND ,"PARAMOUNT GLOBAL SOLUTIONS, INC. ",I-200-16214-438095 
NEWPORT BEACH ,CALIFORNIA ,92660 ,ORANGE ,"ANTON AND CHIA, LLP ",I-200-16292-664560 
NEWPORT BEACH ,CALIFORNIA ,92660 ,ORANGE ,"ANTON AND CHIA, LLP ",I-200-16263-868715 
YOUNGSTOWN ,OHIO ,44555 ,MAHONING ,YOUNGSTOWN STATE UNIVERSITY ,I-200-16292-677991 
MANHATTAN ,NEW YORK ,10003 ,NEWYORK ,INVICTUS INFOTECH LLC ,I-200-16348-269399 
", RICHARDSON ",TEXAS ,75082 ,DALLAS ,INVICTUS INFOTECH LLC ,I-200-16334-400008 
ATLANTA ,GEORGIA ,30319 ,DEKALB ,INVICTUS INFOTECH LLC ,I-200-16334-820804 
IRVING ,TEXAS ,75038 ,DALLAS ,INVICTUS INFOTECH LLC ,I-200-16292-686752 
MEMPHIS ,TENNESSEE ,38118 ,SHELBY ,"SMART GRID SOLUTIONS,LLC ",I-200-16292-688203 
CONWAY ,ARKANSAS ,72032 ,FAULKNER ,ARKANSAS HEALTH GROUP ,I-200-16301-730502 
CONWAY ,ARKANSAS ,72032 ,FAULKNER ,ARKANSAS HEALTH GROUP ,I-200-16292-943499 
NORTH LITTLE ROCK ,ARKANSAS ,72117 ,PULASKI ,ARKANSAS HEALTH GROUP ,I-200-16252-159902 
CHICAGO ,ILLINOIS ,60606 ,COOK ,CHICAGO MERCANTILE EXCHANGE INC. ,I-200-16309-448968 
CHICAGO ,ILLINOIS ,60661 ,COOK ,CHICAGO MERCANTILE EXCHANGE INC. ,I-200-16174-574043 
CHICAGO ,ILLINOIS ,60661 ,COOK ,CHICAGO MERCANTILE EXCHANGE INC. ,I-200-16103-855259 
CHICAGO ,ILLINOIS ,60606 ,COOK ,CHICAGO MERCANTILE EXCHANGE INC. ,I-200-16096-372257 
CHICAGO ,ILLINOIS ,60661 ,COOK ,CHICAGO MERCANTILE EXCHANGE INC. ,I-200-16096-728081 
WESTERVILLE ,OHIO ,43081 ,FRANKLIN ,"GLOBAL INFORMATION SYSTEMS, INC. ",I-200-16267-403625 
RICHARDSON ,TEXAS ,75082 ,DALLAS ,"GLOBAL INFORMATION SYSTEMS, INC. ",I-200-16195-455612 
BLOOMINGTON ,MINNESOTA ,55431 ,HENNEPIN ,POINTCLICKCARE TECHNOLOGIES USA CORP. ,I-200-16292-697520 
ROCHESTER ,NEW YORK ,14623 ,MONROE ,POINTCLICKCARE TECHNOLOGIES USA CORP. ,I-200-16294-251443 
SPARKS ,MARYLAND ,21152 ,BALTIMORE ,"ELEMENT VEHICLE MANAGEMENT SERVICES, LLC ",I-200-16306-158271 
EDEN PRAIRIE ,MINNESOTA ,55344 ,HENNEPIN ,"ELEMENT VEHICLE MANAGEMENT SERVICES, LLC ",I-200-16292-710842 
PLANO ,TEXAS ,75093 ,COLLIN ,HALOWEN TECHNOLOGY LLC ,I-200-16292-720615 
ALPHARETTA ,GEORGIA ,30022 ,FULTON ,"SAVI TECHNOLOGIES, INC ",I-200-16354-844547 
CHELMSFORD ,MASSACHUSETTS ,01824 ,MIDDLESEX ,"SAVI TECHNOLOGIES, INC ",I-200-16354-037859 
CHARLOTTE ,NORTH CAROLINA ,28211 ,MECKLENBURG ,"SAVI TECHNOLOGIES, INC ",I-200-16354-099055 
MUSCATINE ,IOWA ,52761 ,MUSCATINE ,"SAVI TECHNOLOGIES, INC ",I-200-16351-522729 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"SAVI TECHNOLOGIES, INC ",I-200-16349-327165 
CANONSBURG ,PENNSYLVANIA ,15317 ,WASHINGTON ,"SAVI TECHNOLOGIES, INC ",I-200-16347-551420 
CANONSBURG ,PENNSYLVANIA ,15317 ,WASHINGTON ,"SAVI TECHNOLOGIES, INC ",I-200-16341-274424 
OKLAHOMA CITY ,OKLAHOMA ,73120 ,OKLAHOMA ,"SAVI TECHNOLOGIES, INC ",I-200-16337-974043 
BOISE ,IDAHO ,83716 ,ADA ,"SAVI TECHNOLOGIES, INC. ",I-200-16326-055857 
WOONSOCKET ,RHODE ISLAND ,02895 ,PROVIDENCE ,"SAVI TECHNOLOGIES, INC ",I-200-16321-212713 
CINCINNATI ,OHIO ,45202 ,HAMILTON ,"SAVI TECHNOLOGIES, INC ",I-200-16322-192172 
OVERLAND PARK ,KANSAS ,66251 ,JOHNSON ,"SAVI TECHNOLOGIES, INC. ",I-200-16320-459672 
TALLAHASSEE ,FLORIDA ,32399 ,LEON ,"SAVI TECHNOLOGIES, INC. ",I-200-16313-780515 
CINCINNATI ,OHIO ,45202 ,HAMILTON ,"SAVI TECHNOLOGIES, INC ",I-200-16312-867246 
BOISE ,IDAHO ,83702 ,ADA COUNTY ,"SAVI TECHNOLOGIES, INC. ",I-200-16309-708841 
BOISE ,IDAHO ,83702 ,ADA COUNTY ,"SAVI TECHNOLOGIES, INC. ",I-200-16309-413667 
MILPITAS ,CALIFORNIA ,95035 ,SANTA CLARA ,"SAVI TECHNOLOGIES, INC ",I-200-16305-438836 
OVERLAND PARK ,KANSAS ,66251 ,JOHNSON ,"SAVI TECHNOLOGIES, INC. ",I-200-16292-723973 
BOSTON ,MASSACHUSETTS ,02111 ,SUFFOLK ,"SAVI TECHNOLOGIES, INC ",I-200-16291-130323 
OVERLAND PARK ,KANSAS ,66211 ,JOHNSON COUNTY ,"SAVI TECHNOLOGIES, INC ",I-200-16280-554518 
ATLANTA ,GEORGIA ,30303 ,FULTON ,"SAVI TECHNOLOGIES, INC ",I-200-16279-552288 
BOSTON ,MASSACHUSETTS ,02111 ,SUFFOLK ,"SAVI TECHNOLOGIES, INC ",I-200-16279-763053 
GREENVILLE ,SOUTH CAROLINA ,29607 ,GREENVILLE ,"SAVI TECHNOLOGIES, INC ",I-200-16216-850771 
CRANSTON ,RHODE ISLAND ,02920 ,PROVIDENCE ,"SAVI TECHNOLOGIES, INC ",I-200-16146-440698 
FOREST ,VIRGINIA ,24551 ,BEDFORD ,"HANWHA AZDEL, INC. ",I-200-16292-725565 
MENOMONEE FALLS ,WISCONSIN ,53051 ,WAUKESHA ,ACTUANT CORPORATION ,I-200-16306-209982 
MENOMONEE FALLS ,WISCONSIN ,53051 ,WAUKESHA ,ACTUANT CORPORATION ,I-200-16292-728788 
MENOMONEE FALLS ,WISCONSIN ,53051 ,WAUKESHA ,ACTUANT CORPORATION ,I-200-16236-319204 
ST. PAUL ,MINNESOTA ,55101 ,RAMSEY ,TT TECHNOLOGIES INC ,I-200-16327-552448 
HARRISBURG ,PENNSYLVANIA ,17101 ,DAUPHIN ,TT TECHNOLOGIES INC ,I-200-16327-320808 
BASKING RIDGE ,NEW JERSEY ,07920 ,SOMERSET ,TT TECHNOLOGIES INC ,I-200-16327-758147 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,TT TECHNOLOGIES INC ,I-200-16219-635486 
MIAMI ,FLORIDA ,33157 ,MIAMI-DADE ,TT TECHNOLOGIES INC ,I-200-16113-399769 
MILFORD ,CONNECTICUT ,06460 ,NEW HAVEN ,"SCHICK MANUFACTURING, INC. ",I-200-16312-860359 
PLYMOUTH ,MICHIGAN ,48170 ,WAYNE ,"ROLTA ADVIZEX TECHNOLOGIES, LLC ",I-200-16301-790636 
COLUMBUS ,OHIO ,43229 ,FRANKLIN ,"ROLTA ADVIZEX TECHNOLOGIES, LLC ",I-200-16253-474106 
ALPHARETTA ,GEORGIA ,30022 ,FULTON ,"ROLTA ADVIZEX TECHNOLOGIES, LLC ",I-200-16210-929856 
RICHMOND ,VIRGINIA ,23223 ,RICHMOND CITY ,"VIRGINIA SOUTH PSYCHIATRIC AND FAMILY SERVICES, PC ",I-200-16292-750789 
BETHESDA ,MARYLAND ,20814 ,MONTGOMERY ,"CW FINANCIAL SERVICES, LLC ",I-200-16292-751844 
NEENAH ,WISCONSIN ,54956 ,WINNEBAGO ,"ADAM INFORMATION TECHNOLOGIES, LLC ",I-200-16309-486008 
THORNTON ,COLORADO ,80602 ,ADAMS ,"ADAM INFORMATION TECHNOLOGIES, LLC ",I-200-16305-365446 
GREEN BAY ,WISCONSIN ,54301 ,BROWN ,"ADAM INFORMATION TECHNOLOGIES, LLC ",I-200-16292-760337 
WILMINGTON ,NORTH CAROLINA ,28401 ,NEW HANOVER ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC (PPD) ",I-200-16321-400009 
AUSTIN ,TEXAS ,78744 ,TRAVIS ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC ",I-200-16307-350073 
MORRISVILLE ,NORTH CAROLINA ,27560 ,WAKE ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC ",I-200-16300-258707 
MORRISVILLE ,NORTH CAROLINA ,27560 ,WAKE ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC ",I-200-16294-290364 
AUSTIN ,TEXAS ,78744 ,TRAVIS ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC ",I-200-16292-769696 
HORSHAM ,PENNSYLVANIA ,19044 ,MONTGOMERY ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC (PPD) ",I-200-16263-584750 
MORRISVILLE ,NORTH CAROLINA ,27560 ,WAKE ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC ",I-200-16258-862848 
CARY ,NORTH CAROLINA ,27519 ,WAKE ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC (PPD) ",I-200-16238-329619 
AUSTIN ,TEXAS ,78744 ,TRAVIS ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC (PPD) ",I-200-16204-176729 
MORRISVILLE ,NORTH CAROLINA ,27650 ,WAKE ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC (PPD) ",I-200-16200-693021 
AUSTIN ,TEXAS ,78744 ,TRAVIS ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC (PPD) ",I-200-16182-376403 
RALEIGH ,NORTH CAROLINA ,27612 ,WAKE ,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC (PPD) ",I-200-16189-171927 
PLANO ,TEXAS ,75024 ,COLLIN ,"J.C. PENNEY CORPORATION, INC. ",I-200-16292-772176 
PLANO ,TEXAS ,75024 ,COLLIN ,"J.C. PENNEY CORPORATION, INC. ",I-200-16242-601597 
OPA LOCKA ,FLORIDA ,33054 ,MIAMI-DADE COUNTY ,HEALTH GENESIS CORP. ,I-200-16288-234273 
WAYNE ,PENNSYLVANIA ,19087 ,CHESTER ,SRIVEN INFOSYS INC ,I-200-16292-773161 
IRVING ,TEXAS ,75038 ,DALLAS ,SRIVEN INFOSYS INC ,I-200-16225-116840 
TIGARD ,OREGON ,97223 ,WASHINGTON ,SRIVEN INFOSYS INC ,I-200-16219-558775 
OMAHA ,NEBRASKA ,68137 ,DOUGLAS ,SRIVEN INFOSYS INC ,I-200-16219-381992 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,"ATYETI, INC. ",I-200-16292-786322 
JERSEY CITY ,NEW JERSEY ,07310 ,HUDSON ,ATYETI  INC. ,I-200-16253-556267 
MILPITAS ,CALIFORNIA ,95035 ,SANTA CLARA ,"GALATECH, INC. ",I-200-16351-070372 
MILPITAS ,CALIFORNIA ,95035 ,SANTA CLARA ,"GALATECH, INC. ",I-200-16302-407058 
MILPITAS ,CALIFORNIA ,95035 ,SANTA CLARA ,"GALATECH, INC. ",I-200-16302-091452 
MILPITAS ,CALIFORNIA ,95035 ,SANTA CLARA ,"GALATECH, INC. ",I-200-16292-787611 
ATLANTA ,GEORGIA ,30303 ,FULTON ,"QUINNOX, INC. ",I-200-16306-717510 
HOUSTON ,TEXAS ,77002 ,HARRIS ,"QUINNOX, INC. ",I-200-16305-002471 
ATLANTA ,GEORGIA ,30339 ,COBB ,"QUINNOX, INC. ",I-200-16267-872651 
ATLANTA ,GEORGIA ,30339 ,COBB ,"QUINNOX, INC. ",I-200-16267-624333 
ATLANTA ,GEORGIA ,30339 ,COBB ,"QUINNOX, INC. ",I-200-16267-969926 
ATLANTA ,GEORGIA ,30339 ,COBB ,"QUINNOX, INC. ",I-200-16267-680172 
BAYONNE ,NEW JERSEY ,07002 ,HUDSON ,"JERHEL PLASTICS, INC. ",I-200-16292-790776 
POMONA ,CALIFORNIA ,91768 ,LOS ANGELES COUNTY ,"VERTEX TELECOM, INC. ",I-200-16292-800916 
PLANO ,TEXAS ,75023 ,TEXAS ,TECHNIKONS INC ,I-200-16292-801294 
COLTON ,CALIFORNIA ,92324 ,SAN BERNADINO ,CALIFORNIA PREPARATORY COLLEGE ,I-200-16293-007941 
NEW YORK ,NEW YORK ,10012 ,NEW YORK ,ROMAN AND WILLIAMS BUILDINGS AND INTERIORS ,I-200-16292-808831 
ST. CHARLES ,MISSOURI ,63301 ,ST. CHARLES COUNTY ,"AMERICAN RAILCAR INDUSTRIES, INC. ",I-200-16292-809332 
MILPITAS ,CALIFORNIA ,95135 ,SANTA CLARA ,VIAVI SOLUTIONS INC. ,I-200-16292-822452 
MILPITAS ,CALIFORNIA ,95035 ,SANTA CLARA ,VIAVI SOLUTIONS INC. ,I-200-16292-835624 
INDIANAPOLIS ,INDIANA ,46203 ,MARION ,VIAVI SOLUTIONS INC. ,I-200-16152-330493 
MILPITAS ,CALIFORNIA ,95135 ,SANTA CLARA ,VIAVI SOLUTIONS INC. ,I-200-16153-728411 
INDIANAPOLIS ,INDIANA ,46204 ,MARION ,PUBLIC SAFETY HEALTH SYSTEMS INC ,I-200-16292-830631 
WASHINGTON ,DISTRICT OF COLUMBIA ,20002 ,N/A ,INTERNATIONAL BUDGET PARTNERSHIP ,I-200-16292-832639 
HAYWARD ,CALIFORNIA ,94545 ,ALAMEDA ,"TACTUS TECHNOLOGY, INC. ",I-200-16292-844565 
COLUMBUS ,OHIO ,43215 ,FRANKLIN ,"UNIVERSAL BUSINESS CONSULTING, INC. ",I-200-16292-855502 
PITTSBURGH ,PENNSYLVANIA ,15222 ,ALLEGHENY ,"UNIVERSAL BUSINESS CONSULTING, INC. ",I-200-16218-532708 
SEATTLE ,WASHINGTON ,98101 ,KING ,"TASER INTERNATIONAL, INC. ",I-200-16292-866047 
GAITHERSBURG ,MARYLAND ,20878 ,MONTGOMERY COUNTY ,"YORKE, BURKE & LEE, CPA'S P.A. ",I-200-16292-876398 
BLOOMINGTON ,ILLINOIS ,61704 ,MCLEAN ,AFAH TECHNOLOGIES LLC ,I-200-16292-877940 
ELYRIA ,OHIO ,44035 ,LORAIN ,"BENDIX SPICER FOUNDATION BRAKE, LLC ",I-200-16242-086593 
ELYRIA ,OHIO ,44035 ,LORAIN ,"BENDIX SPICER FOUNDATION BRAKE, LLC ",I-200-16188-041943 
NASHVILLE ,TENNESSEE ,37203 ,DAVIDSON ,HCA MANAGEMENT SERVICES LP ,I-200-16342-061368 
NASHVILLE ,TENNESSEE ,37203 ,DAVIDSON ,HCA MANAGEMENT SERVICES LP ,I-200-16312-585111 
NASHVILLE ,TENNESSEE ,37203 ,DAVIDSON ,HCA MANAGEMENT SERVICES LP ,I-200-16312-402934 
NASHVILLE ,TENNESSEE ,37203 ,DAVIDSON ,HCA MANAGEMENT SERVICES LP ,I-200-16307-764252 
NASHVILLE ,TENNESSEE ,37217 ,DAVIDSON ,HCA MANAGEMENT SERVICES LP ,I-200-16301-317622 
NASHVILLE ,TENNESSEE ,37203 ,DAVIDSON ,HCA MANAGEMENT SERVICES LP ,I-200-16301-156222 
FRANKLIN ,TENNESSEE ,37067 ,WILLIAMSON ,HCA MANAGEMENT SERVICES LP ,I-200-16292-887533 
FRANKLIN ,TENNESSEE ,37067 ,WILLIAMSON ,HCA MANAGEMENT SERVICES LP ,I-200-16258-010457 
NASHVILLE ,TENNESSEE ,37203 ,DAVIDSON ,HCA MANAGEMENT SERVICES LP ,I-200-16256-549814 
FRANKLIN ,TENNESSEE ,37067 ,WILLIAMSON ,HCA MANAGEMENT SERVICES LP ,I-200-16256-142797 
BRENTWOOD ,TENNESSEE ,37027 ,WILLIAMSON ,HCA MANAGEMENT SERVICES LP ,I-200-16256-768503 
NASHVILLE ,TENNESSEE ,37217 ,DAVIDSON ,HCA MANAGEMENT SERVICES LP ,I-200-16244-021710 
NASHVILLE ,TENNESSEE ,37203 ,DAVIDSON ,HCA MANAGEMENT SERVICES LP ,I-200-16181-354957 
NASHVILLE ,TENNESSEE ,37211 ,DAVIDSON ,HCA MANAGEMENT SERVICES LP ,I-200-16147-336735 
FORT WORTH ,TEXAS ,76108 ,TARRANT ,"PDX, INC. ",I-200-16309-128850 
FORT WORTH ,TEXAS ,76108 ,TARRANT ,"PDX, INC. ",I-200-16172-957686 
BOSTON ,MASSACHUSETTS ,02110 ,SUFFOLK ,"AG MEDNET, INC. ",I-200-16292-904261 
PLEASANTON ,CALIFORNIA ,94588 ,ALAMEDA COUNTY ,ASSIGNCORP ,I-200-16292-909777 
PROSPECT ,KENTUCKY ,40059 ,JEFFERSON ,"BREATH DIAGNOSTICS, INC. ",I-200-16292-928474 
CHICAGO ,ILLINOIS ,60606 ,COOK ,"AHOLD USA, INC. ",I-200-16349-270463 
QUINCY ,MASSACHUSETTS ,02169 ,NORFOLK ,"AHOLD USA, INC. ",I-200-16292-935375 
EDISON ,NEW JERSEY ,08817 ,MIDDLESEX ,SLIQ INFORMATION TECHNOLOGIES INC. ,I-200-16327-812230 
ST. PAUL ,MINNESOTA ,55101 ,RAMSEY ,SLIQ INFORMATION TECHNOLOGIES INC. ,I-200-16327-384946 
ST. PAUL ,MINNESOTA ,55101 ,RAMSEY ,SLIQ INFORMATION TECHNOLOGIES INC. ,I-200-16327-198853 
EDISON ,NEW JERSEY ,08817 ,MIDDLESEX ,SLIQ INFORMATION TECHNOLOGIES INC. ,I-200-16327-239973 
EDISON ,NEW JERSEY ,08817 ,MIDDLESEX ,SLIQ INFORMATION TECHNOLOGIES INC. ,I-200-16327-982522 
EDISON ,NEW JERSEY ,08817 ,MIDDLESEX ,SLIQ INFORMATION TECHNOLOGIES INC. ,I-200-16316-474223 
FALLS CHURCH ,VIRGINIA ,22042 ,FAIRFAX ,SLIQ INFORMATION TECHNOLOGIES INC. ,I-200-16292-936412 
EDISON ,NEW JERSEY ,08817 ,MIDDLESEX ,SLIQ INFORMATION TECHNOLOGIES INC. ,I-200-16256-233517 
EDISON ,NEW JERSEY ,08817 ,MIDDLESEX ,SLIQ INFORMATION TECHNOLOGIES INC. ,I-200-16256-396765 
DALLAS ,TEXAS ,75225 ,DALLAS ,"DALLAS CREATION CENTER, INC. ",I-200-16343-421117 
DALLAS ,TEXAS ,75225 ,DALLAS ,"DALLAS CREATION CENTER, INC. ",I-200-16343-118577 
DALLAS ,TEXAS ,75225 ,DALLAS ,"DALLAS CREATION CENTER, INC. ",I-200-16342-302677 
DALLAS ,TEXAS ,75225 ,DALLAS ,"DALLAS CREATION CENTER, INC. ",I-200-16342-831279 
DALLAS ,TEXAS ,75225 ,DALLAS ,"DALLAS CREATION CENTER, INC. ",I-200-16342-779267 
DALLAS ,TEXAS ,75225 ,DALLAS ,"DALLAS CREATION CENTER, INC. ",I-200-16335-025144 
DALLAS ,TEXAS ,75225 ,DALLAS ,"DALLAS CREATION CENTER, INC. ",I-200-16335-495255 
DALLAS ,TEXAS ,75225 ,DALLAS ,"DALLAS CREATION CENTER, INC. ",I-200-16335-714541 
DALLAS ,TEXAS ,75225 ,DALLAS ,"DALLAS CREATION CENTER, INC. ",I-200-16335-457618 
DALLAS ,TEXAS ,75225 ,DALLAS ,"DALLAS CREATION CENTER, INC. ",I-200-16292-937778 
VILLANOVA ,PENNSYLVANIA ,19085 ,DELAWARE ,VILLANOVA UNIVERSITY ,I-200-16292-945441 
VILLANOVA ,PENNSYLVANIA ,19085 ,DELAWARE ,VILLANOVA UNIVERSITY ,I-200-16246-964702 
FEDERAL WAY ,WASHINGTON ,98003 ,KING ,FRANCISCAN HEALTH SYSTEM ,I-200-16300-344113 
LAKEWOOD ,WASHINGTON ,98499 ,PIERCE ,FRANCISCAN HEALTH SYSTEM ,I-200-16292-946414 
FEDERAL WAY ,WASHINGTON ,98003 ,KING ,FRANCISCAN HEALTH SYSTEM ,I-200-16207-343146 
LAKEWOOD ,WASHINGTON ,98499 ,PIERCE ,FRANCISCAN HEALTH SYSTEM ,I-200-16207-986809 
SEATTLE ,WASHINGTON ,98119 ,KING ,BOOKINGSUITE (USA) INC. ,I-200-16334-357282 
SEATTLE ,WASHINGTON ,98119 ,KING ,BOOKINGSUITE (USA) INC. ,I-200-16319-816401 
SEATTLE ,WASHINGTON ,98119 ,KING ,BOOKINGSUITE (USA) INC. ,I-200-16292-950889 
AUSTIN ,TEXAS ,78701 ,TRAVIS ,TEXAS TREASURY SAFEKEEPING TRUST COMPANY ,I-200-16292-959792 
