city,state,zipcode,county,employer_name,case_number
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16280-285472 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16274-203361 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16279-675101 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16279-036365 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16279-207914 
SAN DIEGO ,CALIFORNIA ,92131 ,SAN DIEGO ,INTEL CORPORATION ,I-200-16279-519088 
CHAMPAIGN ,ILLINOIS ,61820 ,CHAMPAIGN ,INTEL CORPORATION ,I-200-16279-992341 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16278-395601 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16278-288327 
SEATTLE ,WASHINGTON ,98104 ,KING ,INTEL CORPORATION ,I-200-16274-465885 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16277-797491 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16263-250445 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16259-138756 
SAN FRANCISCO ,CALIFORNIA ,94111 ,SAN FRANCISCO ,INTEL CORPORATION ,I-200-16270-400071 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16265-521717 
LONGMONT ,COLORADO ,80501 ,BOULDER ,INTEL CORPORATION ,I-200-16270-977685 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16266-708164 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16264-401377 
AUSTIN ,TEXAS ,78746 ,TRAVIS ,INTEL CORPORATION ,I-200-16260-805721 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16260-169300 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16259-924182 
AUSTIN ,TEXAS ,78746 ,TRAVIS ,INTEL CORPORATION ,I-200-16259-212359 
AUSTIN ,TEXAS ,78746 ,TRAVIS ,INTEL CORPORATION ,I-200-16256-429169 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16253-234693 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16242-547873 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16242-572179 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16243-852289 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16239-050083 
CHAMPAIGN ,ILLINOIS ,61820 ,CHAMPAIGN ,INTEL CORPORATION ,I-200-16236-396640 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16236-788394 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16225-292875 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16230-489070 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16230-586204 
FORT COLLINS ,COLORADO ,80528 ,LARIMER ,INTEL CORPORATION ,I-200-16230-741256 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16224-877009 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16224-742893 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16222-939303 
AUSTIN ,TEXAS ,78746 ,TRAVIS ,INTEL CORPORATION ,I-200-16221-919430 
CHAMPAIGN ,ILLINOIS ,61820 ,CHAMPAIGN ,INTEL CORPORATION ,I-200-16217-509244 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16215-560003 
SEATTLE ,WASHINGTON ,98104 ,KING ,INTEL CORPORATION ,I-200-16210-764369 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16196-962794 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16195-419826 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16195-772678 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16209-035319 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16209-472981 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16208-249009 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16207-236184 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16204-946138 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16203-473496 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16204-785997 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16175-202889 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16175-011074 
SAN ANTONIO ,TEXAS ,78218 ,BEXAR ,INTEL CORPORATION ,I-200-16181-519470 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16190-341156 
SEATTLE ,WASHINGTON ,98104 ,KING ,INTEL CORPORATION ,I-200-16179-551986 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16176-189416 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16182-745131 
AUSTIN ,TEXAS ,78746 ,TRAVIS ,INTEL CORPORATION ,I-200-16180-131860 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16186-713961 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16189-929520 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16179-979977 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16180-010103 
PLANO ,TEXAS ,75024 ,COLLIN ,INTEL CORPORATION ,I-200-16181-079496 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16179-756454 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16179-616131 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16179-717436 
AUSTIN ,TEXAS ,78746 ,TRAVIS ,INTEL CORPORATION ,I-200-16182-286071 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16175-577811 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16176-423688 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16174-499816 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16174-286252 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16169-481474 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16168-792942 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16140-737154 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16141-235916 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16160-203387 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16167-770551 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16162-596529 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16160-120456 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16160-416616 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16160-676380 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16160-433136 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16162-185975 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16161-597111 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16161-465918 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16160-830138 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16151-790840 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16151-642794 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16151-480905 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16140-774235 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16140-401459 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16146-279247 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16140-440199 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16159-532760 
PLANO ,TEXAS ,75024 ,COLLIN ,INTEL CORPORATION ,I-200-16151-544015 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16151-611791 
LONGMONT ,COLORADO ,80501 ,BOULDER ,INTEL CORPORATION ,I-200-16141-225447 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16140-327406 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16147-172360 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16140-286075 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16144-056643 
AUSTIN ,TEXAS ,78746 ,TRAVIS ,INTEL CORPORATION ,I-200-16145-794797 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16144-287415 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16144-282024 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16144-669356 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16140-978923 
COLUMBIA ,SOUTH CAROLINA ,29210 ,RICHLAND ,INTEL CORPORATION ,I-200-16131-186872 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16130-798865 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16141-754714 
PLANO ,TEXAS ,75024 ,COLLIN ,INTEL CORPORATION ,I-200-16144-625563 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16145-427510 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16139-685285 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16132-569087 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16139-190183 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16131-281274 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16133-706776 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16131-225984 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16133-436979 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16132-276102 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16131-068315 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16132-323082 
AUSTIN ,TEXAS ,78746 ,TRAVIS ,INTEL CORPORATION ,I-200-16110-137543 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16111-955738 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16111-925396 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16113-535253 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16109-302409 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16126-246597 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16124-761450 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16120-193188 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16120-825148 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16120-192488 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16116-858231 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16102-012550 
AUSTIN ,TEXAS ,78746 ,TRAVIS ,INTEL CORPORATION ,I-200-16103-405240 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16092-660436 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16102-200146 
SANTA CLARA ,CALIFORNIA ,95052 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16092-281328 
CHANDLER ,ARIZONA ,85226 ,MARICOPA ,INTEL CORPORATION ,I-200-16102-760695 
FOLSOM ,CALIFORNIA ,95630 ,SACRAMENTO ,INTEL CORPORATION ,I-200-16096-231977 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16102-807431 
COLUMBIA ,SOUTH CAROLINA ,29210 ,RICHLAND ,INTEL CORPORATION ,I-200-16096-229771 
PLANO ,TEXAS ,75024 ,COLLIN ,INTEL CORPORATION ,I-200-16095-588905 
HILLSBORO ,OREGON ,97124 ,WASHINGTON ,INTEL CORPORATION ,I-200-16091-411246 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16098-386568 
SANTA CLARA ,CALIFORNIA ,95054 ,SANTA CLARA ,INTEL CORPORATION ,I-200-16092-280768 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"OKTA, INC. ",I-200-16308-936184 
THE COLONY ,TEXAS ,75056 ,DENTON ,"OKTA, INC. ",I-200-16300-605919 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"OKTA, INC. ",I-200-16271-743138 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"OKTA, INC. ",I-200-16271-396357 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"OKTA, INC. ",I-200-16197-516694 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"OKTA, INC. ",I-200-16190-844653 
SALT LAKE CITY ,UTAH ,84101 ,SALT LAKE ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16336-233123 
DURHAM ,NORTH CAROLINA ,27703 ,DURHAM ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16340-375973 
WESTLAKE ,TEXAS ,76262 ,DENTON ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16333-189003 
DURHAM ,NORTH CAROLINA ,27703 ,DURHAM ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16320-021787 
WESTLAKE ,TEXAS ,76262 ,DENTON ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16294-936198 
DURHAM ,NORTH CAROLINA ,27709 ,DURHAM ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16291-025073 
WESTLAKE ,TEXAS ,76262 ,DENTON ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16280-223472 
SALT LAKE CITY ,UTAH ,84101 ,SALT LAKE ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16259-424416 
DURHAM ,NORTH CAROLINA ,27703 ,DURHAM ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16277-616270 
DURHAM ,NORTH CAROLINA ,27709 ,DURHAM ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16265-239097 
DURHAM ,NORTH CAROLINA ,27709 ,DURHAM ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16270-648283 
MERRIMACK ,NEW HAMPSHIRE ,03054 ,HILLSBOROUGH ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16204-978012 
CARY ,NORTH CAROLINA ,27513 ,WAKE ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16183-303123 
CARY ,NORTH CAROLINA ,27513 ,WAKE ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16166-048888 
BOSTON ,MASSACHUSETTS ,02210 ,SUFFOLK ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16153-045947 
DURHAM ,NORTH CAROLINA ,27709 ,DURHAM ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16151-966134 
DURHAM ,NORTH CAROLINA ,27709 ,DURHAM ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16152-803480 
WESTLAKE ,TEXAS ,76262 ,DENTON ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16146-785637 
WESTLAKE ,TEXAS ,76262 ,DENTON ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16161-197818 
DURHAM ,NORTH CAROLINA ,27709 ,DURHAM ,FIDELITY TECHNOLOGY GROUP LLC ,I-200-16147-027921 
HOUSTON ,TEXAS ,77032 ,HARRIS ,"PREMIERE, INC. ",I-200-16266-196067 
MCLEAN ,VIRGINIA ,22101 ,FAIRFAX ,PREMIERE REALTY LLC ,I-200-16203-611041 
ANSONVILLE ,NORTH CAROLINA ,28007 ,ANSON ,"PREMIERE FIBERS, INC. ",I-200-16090-346959 
HANFORD ,CALIFORNIA ,93230 ,KINGS ,"THE NEPHROLOGY GROUP, INC. ",I-200-16243-385799 
SELMA ,CALIFORNIA ,93662 ,FRESNO ,"THE NEPHROLOGY GROUP, INC. ",I-200-16243-333122 
VISALIA ,CALIFORNIA ,93291 ,TULARE ,"THE NEPHROLOGY GROUP, INC. ",I-200-16243-033655 
VISALIA ,CALIFORNIA ,93291 ,TULARE ,"THE NEPHROLOGY GROUP, INC. ",I-200-16243-667198 
REEDLEY ,CALIFORNIA ,93654 ,FRESNO ,"THE NEPHROLOGY GROUP, INC. ",I-200-16243-570901 
VISALIA ,CALIFORNIA ,93277 ,TULARE ,"THE NEPHROLOGY GROUP, INC. ",I-200-16243-035421 
EXETER ,CALIFORNIA ,93221 ,TULARE ,"THE NEPHROLOGY GROUP, INC. ",I-200-16243-407536 
KERMAN ,CALIFORNIA ,93630 ,FRESNO ,"THE NEPHROLOGY GROUP, INC. ",I-200-16243-011458 
ENGLEWOOD CLIFFS ,NEW JERSEY ,07632 ,BERGEN ,"LG CNS AMERICA, INC. ",I-200-16293-386781 
ENGLEWOOD CLIFFS ,NEW JERSEY ,07632 ,BERGEN ,"LG CNS AMERICA, INC. ",I-200-16243-982517 
ENGLEWOOD CLIFFS ,NEW JERSEY ,07632 ,BERGEN ,"LG CNS AMERICA, INC. ",I-200-16148-572607 
CHANDLER ,ARIZONA ,85286 ,MARICOPA ,"WELLS FARGO BANK, N.A. ",I-200-16340-260157 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16340-507213 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16333-164961 
CONCORD ,CALIFORNIA ,94520 ,CONTRA COSTA ,"WELLS FARGO BANK, N.A. ",I-200-16333-559953 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"WELLS FARGO BANK, N.A. ",I-200-16319-387810 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16320-079049 
FREDERICK ,MARYLAND ,21701 ,FREDERICK ,"WELLS FARGO BANK, N.A. ",I-200-16315-488737 
NEW YORK ,NEW YORK ,10152 ,NEW YORK ,"WELLS FARGO BANK, N.A. ",I-200-16315-660995 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16312-987813 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16307-069252 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16294-186704 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"WELLS FARGO BANK, N.A. ",I-200-16298-498033 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16293-204822 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"WELLS FARGO BANK, N.A. ",I-200-16286-574387 
UNION ,NEW JERSEY ,07083 ,UNION ,"WELLS FARGO BANK, N.A. ",I-200-16243-110430 
HOUSTON ,TEXAS ,77002 ,HARRIS ,"WELLS FARGO BANK, N.A. ",I-200-16267-069301 
NEW YORK ,NEW YORK ,10152 ,NEW YORK ,"WELLS FARGO BANK, N.A. ",I-200-16251-807243 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"WELLS FARGO BANK, N.A. ",I-200-16209-459722 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16196-630007 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"WELLS FARGO BANK, N.A. ",I-200-16196-297836 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"WELLS FARGO BANK, N.A. ",I-200-16188-315425 
SAN FRANCISCO ,CALIFORNIA ,94104 ,SAN FRANCISCO ,"WELLS FARGO BANK, N.A. ",I-200-16155-542134 
SAN FRANCISCO ,CALIFORNIA ,94104 ,SAN FRANCISCO ,"WELLS FARGO BANK, N.A. ",I-200-16124-346628 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16116-199394 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16112-438185 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,"WELLS FARGO BANK, N.A. ",I-200-16104-240637 
WICHITA ,KANSAS ,67260 ,SEDGWICK ,WICHITA STATE UNIVERSITY ,I-200-16319-006112 
TRENTON ,MISSOURI ,64683 ,GRUNDY ,SAINT LUKE'S HEALTH SYSTEM ,I-200-16243-228459 
GARNETT ,KANSAS ,66032 ,ANDERSON ,SAINT LUKE'S HEALTH SYSTEM ,I-200-16277-284271 
LEE'S SUMMIT ,MISSOURI ,64086 ,JACKSON ,SAINT LUKE'S HEALTH SYSTEM ,I-200-16250-266301 
KANSAS CITY ,MISSOURI ,64111 ,JACKSON ,SAINT LUKE'S HEALTH SYSTEM ,I-200-16216-049485 
CHILLICOTHE ,MISSOURI ,64601 ,LIVINGSTON ,SAINT LUKE'S HEALTH SYSTEM ,I-200-16230-911066 
KANSAS CITY ,MISSOURI ,64154 ,PLATTE ,SAINT LUKE'S HEALTH SYSTEM ,I-200-16230-570583 
KANSAS CITY ,MISSOURI ,64111 ,JACKSON ,SAINT LUKE'S HEALTH SYSTEM ,I-200-16211-105011 
SHELTON ,CONNECTICUT ,06484 ,FAIRFIELD ,IDEP SOLUTIONS LLC ,I-200-16263-378849 
OMAHA ,NEBRASKA ,68179 ,DOUGLAS ,UNION PACIFIC RAILROAD ,I-200-16294-022545 
OMAHA ,NEBRASKA ,68179 ,DOUGLAS ,UNION PACIFIC RAILROAD ,I-200-16294-019496 
OMAHA ,NEBRASKA ,68179 ,DOUGLAS ,UNION PACIFIC RAILROAD ,I-200-16296-394024 
OMAHA ,NEBRASKA ,68179 ,DOUGLAS ,UNION PACIFIC RAILROAD ,I-200-16243-565108 
OMAHA ,NEBRASKA ,68179 ,DOUGLAS ,UNION PACIFIC RAILROAD ,I-200-16215-674069 
OMAHA ,NEBRASKA ,68179 ,DOUGLAS ,UNION PACIFIC RAILROAD ,I-200-16147-702580 
CARLSBAD ,CALIFORNIA ,92011 ,SAN DIEGO ,LUXTERA INC. ,I-200-16280-311137 
LAS VEGAS ,NEVADA ,89109 ,CLARK ,CAESARS ENTERPRISE SERVICES LLC ,I-200-16349-583454 
COLUMBUS ,OHIO ,43229 ,FRANKLIN ,ABBOTT LABORATORIES ,I-200-16350-112113 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,ABBOTT LABORATORIES ,I-200-16351-672225 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,ABBOTT LABORATORIES ,I-200-16350-950670 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,ABBOTT LABORATORIES ,I-200-16344-842439 
ABBOTT PARK ,ILLINOIS ,60064 ,LAKE ,ABBOTT LABORATORIES ,I-200-16323-945544 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,ABBOTT LABORATORIES ,I-200-16271-532208 
DES PLAINES ,ILLINOIS ,60018 ,COOK ,ABBOTT LABORATORIES ,I-200-16266-368871 
ALTAVISTA ,VIRGINIA ,24517 ,CAMPBELL ,ABBOTT LABORATORIES ,I-200-16265-144618 
DES PLAINES ,ILLINOIS ,60018 ,COOK ,ABBOTT LABORATORIES ,I-200-16258-893103 
WAUKEGAN ,ILLINOIS ,60085 ,LAKE ,ABBOTT LABORATORIES ,I-200-16203-513707 
IRVING ,TEXAS ,75038 ,DALLAS ,ABBOTT LABORATORIES ,I-200-16180-122809 
FAIRFIELD ,CALIFORNIA ,94533 ,SOLANO ,ABBOTT LABORATORIES ,I-200-16167-885547 
ABBOTT PARK ,ILLINOIS ,60064 ,LAKE ,ABBOTT LABORATORIES ,I-200-16109-473864 
