city,state,zipcode,county,employer_name,case_number
ALISO VIEJO ,CALIFORNIA ,92698 ,ORANGE ,MORRIS & WILLNER PARTNERS INC. ,I-200-16235-976191 
NEW YORK ,NEW YORK ,10036-4086 ,NEW YORK ,DUANE MORRIS LLP ,I-200-16223-494587 
IRVINE ,CALIFORNIA ,92606 ,ORANGE ,MORRIS & WILLNER PARTNERS INC. ,I-200-16211-680031 
BLOOMINGTON ,ILLINOIS ,61704 ,MCLEAN ,I F HAMATI DDS PC ,I-200-16308-054456 
SKOKIE ,ILLINOIS ,60077 ,COOK ,I F HAMATI DDS PC ,I-200-16308-275875 
NEW YORK ,NEW YORK ,10013 ,NEW YORK ,LAW OFFICE OF ERIC Y. ZHENG PC ,I-200-16308-057207 
DULUTH ,GEORGIA ,30097 ,FULTON ,"CHO CAR WASH PROPERTY, LLC ",I-200-16308-057432 
HOUSTON ,TEXAS ,77040 ,HARRIS ,BAKER HUGHES INCORPORATED ,I-200-16337-566700 
CHICAGO ,ILLINOIS ,60601 ,COOK ,BAKER AND MCKENZIE GLOBAL SERVICES LLC ,I-200-16310-093014 
NEW YORK ,NEW YORK ,10018 ,NEW YORK ,BAKER & MCKENZIE LLP ,I-200-16308-061876 
BETHESDA ,MARYLAND ,20814 ,MONTGOMERY ,"MACARTHUR & BAKER INTERNATIONAL, INC. ",I-200-16293-010041 
HOUSTON ,TEXAS ,77042 ,HARRIS COUNTY ,"BAKER ENGINEERING AND RISK CONSULTANTS, INC. ",I-200-16294-855169 
HOUSTON ,TEXAS ,77042 ,HARRIS COUNTY ,"BAKER ENGINEERING AND RISK CONSULTANTS, INC. ",I-200-16294-690059 
THE WOODLANDS ,TEXAS ,77380 ,MONTGOMERY ,BAKER HUGHES INCORPORATED ,I-200-16270-061534 
NEW YORK ,ILLINOIS ,10018 ,NEW YORK ,BAKER & MCKENZIE PC ,I-200-16286-363895 
BAKERSFIELD ,CALIFORNIA ,93311 ,KERN ,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD ",I-200-16266-676894 
LONG ISLAND CITY ,NEW YORK ,11101 ,QUEENS ,ACO BAKERY INC ,I-200-16266-849233 
ORLANDO ,FLORIDA ,32807 ,ORANGE ,"BAKER CONCRETE CONSTRUCTION, INC. ",I-200-16251-957435 
BAKERSFIELD ,CALIFORNIA ,93311 ,KERN ,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD ",I-200-16251-488662 
BAKERSFIELD ,CALIFORNIA ,93311 ,KERN ,"CALIFORNIA STATE UNIVERSITY, BAKERSFIELD ",I-200-16251-894607 
CHARLOTTE ,NORTH CAROLINA ,28217 ,MECKLENBURG ,"BAKER & TAYLOR, LLC ",I-200-16196-312411 
DALLAS ,TEXAS ,75234 ,DALLAS ,"MICHAEL BAKER INTERNATIONAL, INC. ",I-200-16133-290430 
CORAOPOLIS ,PENNSYLVANIA ,15108 ,ALLEGHENY ,"MICHAEL BAKER INTERNATIONAL, INC. ",I-200-16133-457754 
BETHESDA ,MARYLAND ,20814 ,MONTGOMERY ,"MACARTHUR AND BAKER INTERNATIONAL, INC ",I-200-16088-675857 
DALLAS ,TEXAS ,75234 ,DALLAS ,CONSUMER CLUB  INC ,I-200-16308-066399 
FALLS CHURCH ,VIRGINIA ,22042 ,FAIRFAX ,THE SOLUTIONS GROUP LLC ,I-200-16308-067520 
NEW YORK ,NEW YORK ,10018 ,NEW YORK ,MEDIACOM WORLDWIDE LLC ,I-200-16308-071888 
WILMINGTON ,MASSACHUSETTS ,01887 ,MIDDLESEX ,"ANALOG DEVICES, INC. ",I-200-16253-670482 
GREENSBORO ,NORTH CAROLINA ,27409 ,GUILFORD ,"ANALOG DEVICES, INC. ",I-200-16243-146207 
NORWOOD ,MASSACHUSETTS ,02062 ,NORFOLK ,"ANALOG DEVICES, INC. ",I-200-16181-992474 
PRINCETON ,NEW JERSEY ,08540 ,MERCER ,"REDSALSA TECHNOLOGIES, INC. ",I-200-16315-464310 
PRINCETON ,NEW JERSEY ,08540 ,MERCER ,"REDSALSA TECHNOLOGIES, INC. ",I-200-16308-076857 
WAYNE ,NEW JERSEY ,07470 ,PASSAIC ,"TOYS &QUOT;R&QUOT; US - DELAWARE, INC. ",I-200-16343-778239 
WAYNE ,NEW JERSEY ,07470 ,PASSAIC ,"TOYS &QUOT;R&QUOT; US - DELAWARE, INC. ",I-200-16319-053605 
WAYNE ,NEW JERSEY ,07470 ,PASSAIC ,"TOYS &QUOT;R&QUOT; US - DELAWARE, INC. ",I-200-16308-078899 
GRAY COURT ,SOUTH CAROLINA ,29645 ,LAURENS ,"ZF TRANSMISSIONS GRAY COURT, LLC ",I-200-16308-083138 
LOS ANGELES ,CALIFORNIA ,90024 ,LOS ANGELES ,"STS MEDIA, INC. ",I-200-16308-085882 
MONROE ,MICHIGAN ,48162 ,MONROE ,CITRATEK ,I-200-16323-121310 
RENO ,NEVADA ,89521 ,WASHOE ,CITRATEK ,I-200-16309-708388 
TAMPA ,FLORIDA ,33631 ,HILLSBOROUGH ,CITRATEK ,I-200-16308-094282 
HOUSTON ,TEXAS ,77002 ,HARRIS ,CITRATEK INC ,I-200-16225-570260 
WEST DES MOINES ,IOWA ,50266 ,POLK ,NORTH POINT IT CORP ,I-200-16341-988544 
WEST DES MOINES ,IOWA ,50266 ,POLK ,NORTH POINT IT CORP ,I-200-16341-343511 
LEXINGTON ,MASSACHUSETTS ,02421 ,MIDDLESEX ,NORTH POINT IT CORP ,I-200-16341-218588 
WESTERVILLE ,OHIO ,43081 ,FRANKLIN ,NORTH POINT IT CORP ,I-200-16334-161114 
LACEY ,WASHINGTON ,98503 ,THURSTON ,NORTH POINT IT CORP. ,I-200-16319-068573 
SOUTHLAKE ,TEXAS ,76092 ,TARRANT ,NORTH POINT IT CORP. ,I-200-16316-132241 
MECHANICSBURG ,PENNSYLVANIA ,17050 ,CUMBERLAND ,NORTH POINT IT CORP. ,I-200-16316-789975 
CAMP HILL ,PENNSYLVANIA ,17011 ,CUMBERLAND ,NORTH POINT IT CORP. ,I-200-16315-218746 
CAMP HILL ,PENNSYLVANIA ,17011 ,CUMBERLAND ,NORTH POINT IT CORP. ,I-200-16312-437466 
COSTA MESA ,CALIFORNIA ,92626 ,ORANGE ,NORTH POINT IT CORP ,I-200-16308-115394 
MALVERN ,PENNSYLVANIA ,19355 ,CHESTER ,NORTH POINT IT CORP. ,I-200-16299-774563 
SOUTHLAKE ,TEXAS ,76092 ,TARRANT ,NORTH POINT IT CORP. ,I-200-16291-669541 
SOUTHLAKE ,TEXAS ,76092 ,TARRANT ,NORTH POINT IT CORP. ,I-200-16280-212191 
ORLANDO ,FLORIDA ,32835 ,ORANGE ,NORTH POINT IT CORP. ,I-200-16280-898887 
ALBANY ,TEXAS ,12206 ,ALBANY ,NORTH POINT IT CORP. ,I-200-16279-960149 
SAN ANTONIO ,TEXAS ,78258 ,BEXAR ,NORTH POINT IT CORP. ,I-200-16279-981997 
SAN ANTONIO ,TEXAS ,78258 ,BEXAR ,NORTH POINT IT CORP. ,I-200-16277-326024 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,NORTH POINT IT CORP. ,I-200-16277-367926 
SOUTHLAKE ,TEXAS ,76092 ,TARRANT ,NORTH POINT IT CORP. ,I-200-16272-291668 
SOUTHLAKE ,TEXAS ,76092 ,TARRANT ,NORTH POINT IT CORP. ,I-200-16271-607472 
SOUTHLAKE ,TEXAS ,76092 ,TARRANT ,NORTH POINT IT CORP. ,I-200-16229-978550 
BOULDER ,COLORADO ,80301 ,BOULDER ,SPECTRALINK CORPORATION ,I-200-16308-115406 
FRISCO ,TEXAS ,75034 ,COLLIN ,CDATASYSTEMS INC. ,I-200-16348-172981 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,CDATASYSTEMS INC. ,I-200-16308-127263 
NEW YORK ,NEW YORK ,10016 ,NEW YORK ,"MEIXIN GROUP, INC. ",I-200-16308-135738 
NEW YORK ,NEW YORK ,10022 ,NEW YORK ,"JACK MORTON WORLDWIDE, INC. ",I-200-16308-149561 
SUGAR LAND ,TEXAS ,77479 ,FORT BEND ,"FC CORNERSTONE CHRISTIAN ACADEMY, INC. ",I-200-16308-164221 
MCLEAN ,VIRGINIA ,22102 ,FAIRFAX COUNTY ,"ASTRE CONSULTING SERVICES, INC. ",I-200-16308-169431 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"SEVEN STARS SERVICES, LLC ",I-200-16308-188784 
DALLAS ,TEXAS ,75240 ,DALLAS ,CLOUDGAMUT INC ,I-200-16309-896804 
MILWAUKEE ,WISCONSIN ,53222 ,MILWAUKEE ,CLOUDGAMUT INC. ,I-200-16308-206403 
AUSTIN ,TEXAS ,78744 ,TRAVIS ,LOWER COLORADO RIVER AUTHORITY ,I-200-16320-188930 
AUSTIN ,TEXAS ,78703 ,TRAVIS ,LOWER COLORADO RIVER AUTHORITY ,I-200-16308-208632 
FRANKLIN ,TENNESSEE ,37067 ,WILLIAMSON ,"AFFINION BENEFITS GROUP, INC. ",I-200-16308-210691 
FRANKFORT ,KENTUCKY ,40601 ,FRANKLIN ,"SITEK, INC. ",I-200-16313-846377 
LEXINGTON ,KENTUCKY ,40503 ,FAYETTE ,"SITEK, INC. ",I-200-16308-620212 
FRANKFORT ,KENTUCKY ,40601 ,FRANKLIN ,"SITEK, INC. ",I-200-16308-261819 
LEXINGTON ,KENTUCKY ,40503 ,FAYETTE ,"SITEK, INC. ",I-200-16308-213707 
LEXINGTON ,KENTUCKY ,40503 ,FAYETTE ,"SITEK, INC. ",I-200-16176-213664 
LEXINGTON ,KENTUCKY ,40503 ,FAYETTE ,"SITEK, INC. ",I-200-16176-436785 
LEXINGTON ,KENTUCKY ,40503 ,FAYETTE ,"SITEK, INC. ",I-200-16176-892231 
MASON ,MICHIGAN ,48854 ,INGHAM ,"DART CONTAINER OF MICHIGAN, LLC ",I-200-16308-221016 
MASON ,MICHIGAN ,48854 ,INGHAM ,"DART CONTAINER OF MICHIGAN, LLC ",I-200-16207-095243 
MASON ,MICHIGAN ,48854 ,INGHAM ,"DART CONTAINER OF MICHIGAN, LLC ",I-200-16202-018444 
PLANO ,TEXAS ,75024 ,COLLIN ,ZENOSYS LLC ,I-200-16341-645107 
NEW YORK ,NEW YORK ,10004 ,NEW YORK ,ZENOSYS LLC ,I-200-16308-223302 
POINT PLEASANT ,WEST VIRGINIA ,25550 ,MASON ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16349-793362 
HUNTINGTON ,WEST VIRGINIA ,25701 ,CABELL ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16349-132542 
HUNTINGTON ,WEST VIRGINIA ,25701 ,CABELL ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16336-862986 
HUNTINGTON ,WEST VIRGINIA ,25701 ,CABELL ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16336-269756 
HUNTINGTON ,WEST VIRGINIA ,25701 ,CABELL ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16328-258507 
HUNTINGTON ,WEST VIRGINIA ,25701-3662 ,CABELL ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16326-276274 
HUNTINGTON ,WEST VIRGINIA ,25701 ,CABELL ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16322-451910 
HUNTINGTON ,WEST VIRGINIA ,25701 ,CABELL ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16319-935597 
HURRICANE ,WEST VIRGINIA ,25526 ,PUTNAM ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16319-212854 
HURRICANE ,WEST VIRGINIA ,25526 ,PUTNAM ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16308-236761 
HUNTINGTON ,WEST VIRGINIA ,25701 ,CABELL ,MARSHALL UNIVERSITY (SCHOOL OF MEDICINE) ,I-200-16308-921912 
WORCESTER ,MASSACHUSETTS ,01606 ,WORCESTER ,"PAGANO MEDIA, INC. ",I-200-16314-091714 
SAN JOSE ,CALIFORNIA ,95128 ,SANTA CLARA ,"SATELLITE HEALTHCARE, INC. ",I-200-16308-245797 
REDWOOD CITY ,CALIFORNIA ,94063 ,SAN MATEO ,"SATELLITE HEALTHCARE, INC. ",I-200-16139-053387 
WESTLAKE VILLAGE ,CALIFORNIA ,91361 ,LOS ANGELES ,"CHEETAH SOFTWARE SYSTEMS, INC. ",I-200-16308-262692 
WESTLAKE VILLAGE ,CALIFORNIA ,91361 ,LOS ANGELES ,"CHEETAH SOFTWARE SYSTEMS, INC. ",I-200-16316-609341 
NEW YORK ,NEW YORK ,10005 ,NEW YORK ,E-IT PROFESSIONALS CORP. ,I-200-16337-410104 
DEARBORN ,MICHIGAN ,48126 ,WAYNE ,E-IT PROFESSIONALS CORP. ,I-200-16331-672195 
JACKSONVILLE ,FLORIDA ,32216 ,DUVAL COUNTY ,E-IT PROFESSIONALS CORP. ,I-200-16308-280137 
BROOKFIELD ,WISCONSIN ,53045 ,WI ,COMPUTER POWER GROUP INC ,I-200-16343-595907 
CHICAGO ,ILLINOIS ,60603 ,COOK ,"COMPUTER POWER GROUP, INC. ",I-200-16308-282339 
SEYMOUR ,INDIANA ,47274 ,JACKSON ,"COMPUTER POWER GROUP, INC. ",I-200-16209-996857 
MENLO PARK ,CALIFORNIA ,94025 ,SAN MATEO ,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC. ",I-200-16308-284193 
FARMINGDALE ,NEW YORK ,11735 ,NASSAU COUNTY ,"VICOM COMPUTER SERVICES, INC. ",I-200-16308-289104 
FARMINGDALE ,NEW YORK ,11735 ,NASSAU ,"VICOM COMPUTER SERVICES, INC ",I-200-16228-496418 
SAN ANTONIO ,TEXAS ,78205 ,BEXAR ,"OBJECTNET TECHNOLOGIES, INC. ",I-200-16305-457197 
CHICAGO ,ILLINOIS ,60616 ,COOK ,JUNZHOU CPA LTD. ,I-200-16302-749688 
BENTONVILLE ,ARKANSAS ,72712 ,BENTON ,LJ SMITH & ASSOCIATES ,I-200-16302-656147 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"RJT COMPUQUEST, INC. ",I-200-16302-066138 
ALLEN PARK ,MICHIGAN ,48101 ,WAYNE ,"RJT COMPUQUEST, INC. ",I-200-16301-000865 
TEMPE ,ARIZONA ,85281 ,MARICOPA ,JPMORGAN CHASE & CO. ,I-200-16301-906039 
MEMPHIS ,TENNESSEE ,38105 ,SHELBY COUNTY ,ST. JUDE CHILDREN'S RESEARCH HOSPITAL ,I-200-16299-242791 
MEMPHIS ,TENNESSEE ,38105 ,SHELBY COUNTY ,ST. JUDE CHILDREN'S RESEARCH HOSPITAL ,I-200-16299-630447 
MILPITAS ,CALIFORNIA ,95035 ,MILPITAS ,JSMN INTERNATIONAL INC ,I-200-16301-224226 
RICHFIELD ,MINNESOTA ,55423 ,HENNEPIN ,"JAVEN TECHNOLOGIES, INC. ",I-200-16301-910420 
TAMPA ,FLORIDA ,33619 ,HILLSBOROUGH ,"YASH & LUJAN CONSULTING, INC. ",I-200-16301-109791 
MILPITAS ,CALIFORNIA ,95035 ,SANTA CLARA ,JNIT TECHNOLOGIES ,I-200-16300-224190 
DES MOINES ,IOWA ,50309 ,POLK ,JNIT TECHNOLOGIES ,I-200-16300-705379 
NEW YORK ,NEW YORK ,10017 ,NEW YORK ,JEEVAN TECHNOLOGIES ,I-200-16300-062572 
BENTONVILLE ,ARKANSAS ,72712 ,BENTON ,LJ SMITH & ASSOCIATES ,I-200-16299-473170 
RUTHERFORD ,NEW JERSEY ,07070 ,BERGEN ,"UROOJ, LLC ",I-200-16299-293342 
RUTHERFORD ,NEW JERSEY ,07070 ,BERGEN ,"UROOJ, LLC ",I-200-16298-236342 
BENTONVILLE ,ARKANSAS ,72712 ,BENTON ,LJ SMITH & ASSOCIATES ,I-200-16299-892421 
REDONDO BEACH ,CALIFORNIA ,90277 ,LOS ANGELES ,"JUCA, INC. ",I-200-16299-449587 
JERSEY CITY ,NEW JERSEY ,07305 ,HUDSON ,NEW JERSEY CITY UNIVERSITY ,I-200-16299-631989 
JERSEY CITY ,NEW JERSEY ,07305 ,HUDSON ,NEW JERSEY CITY UNIVERSITY ,I-200-16299-910607 
NEW YORK ,NEW YORK ,10172 ,NEW YORK ,"JRI AMERICA, INC. ",I-200-16298-798880 
LOS ANGELES ,CALIFORNIA ,90036 ,LOS ANGELES ,CJ 4DPLEX AMERICA INC ,I-200-16298-353562 
LOS ANGELES ,CALIFORNIA ,90036 ,LOS ANGELES ,CJ 4DPLEX AMERICA INC ,I-200-16298-831116 
LOS ANGELES ,CALIFORNIA ,90036 ,LOS ANGELES ,CJ 4DPLEX AMERICA INC ,I-200-16298-214042 
LOS ANGELES ,CALIFORNIA ,90036 ,LOS ANGELES ,CJ 4DPLEX AMERICA INC ,I-200-16298-325322 
LOS ANGELES ,CALIFORNIA ,90036 ,LOS ANGELES ,CJ 4DPLEX AMERICA INC ,I-200-16298-603374 
WHEELING ,ILLINOIS ,60090 ,COOK ,"FUJITSU AMERICA, INC. ",I-200-16298-458552 
LINCOLNSHIRE ,ILLINOIS ,60069 ,LAKE ,"FUJITSU AMERICA, INC. ",I-200-16298-603354 
PITTSBURGH ,PENNSYLVANIA ,15205 ,ALLEGHENY ,"FUJITSU AMERICA, INC. ",I-200-16298-254804 
PHOENIX ,ARIZONA ,85034 ,MARICOPA ,"FUJITSU AMERICA, INC. ",I-200-16298-115295 
HARRISBURG ,PENNSYLVANIA ,17111 ,DAUPHIN ,"FUJITSU AMERICA, INC. ",I-200-16298-148905 
PITTSBURGH ,PENNSYLVANIA ,15205 ,ALLEGHENY ,"FUJITSU AMERICA, INC. ",I-200-16298-690416 
DURHAM ,NORTH CAROLINA ,27707 ,DURHAM ,"FUJITSU AMERICA, INC. ",I-200-16298-851011 
DEARBORN ,MICHIGAN ,48126 ,WAYNE ,"FUJITSU AMERICA, INC. ",I-200-16298-471598 
FARMINGTON HILLS ,MICHIGAN ,48335 ,OAKLAND ,"FUJITSU AMERICA, INC. ",I-200-16298-169783 
CHELMSFORD ,MASSACHUSETTS ,01824 ,MIDDLESEX ,"RJT COMPUQUEST, INC. ",I-200-16298-156378 
PRINCETON ,NEW JERSEY ,08540 ,MERCER ,"FUJITSU AMERICA, INC. ",I-200-16297-022328 
EDISON ,NEW JERSEY ,08837 ,MIDDLESEX ,"FUJITSU AMERICA, INC. ",I-200-16297-131260 
SAN FRANCISCO ,CALIFORNIA ,94110 ,SAN FRANCISCO ,"JUICERO, INC. ",I-200-16294-567950 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,"RJT COMPUQUEST, INC. ",I-200-16295-155350 
GLEN BURNIE ,MARYLAND ,21060 ,ANNE ARUNDEL ,JOHNS HOPKINS HEALTH SYSTEM CORPORATION ,I-200-16264-296117 
SCOTTSDALE ,ARIZONA ,85254 ,MARICOPA ,"JDA SOFTWARE, INC. ",I-200-16291-922870 
PRINCETON ,NEW JERSEY ,08541 ,MERCER ,JIREH SOLUTIONS LLC ,I-200-16294-909216 
SUNNYVALE ,CALIFORNIA ,94085 ,SANTA CLARA ,"JADE GLOBAL, INC. ",I-200-16295-411726 
LOS ANGELES ,CALIFORNIA ,90248 ,LOS ANGELES ,"RJT COMPUQUEST, INC. ",I-200-16295-360246 
VIENNA ,VIRGINIA ,22182 ,FAIRFAX ,JOBTREE LLC ,I-200-16294-014598 
NEW YORK ,NEW YORK ,10017 ,NEW YORK ,JPMORGAN CHASE & CO. ,I-200-16294-431868 
OWINGS MILLS ,MARYLAND ,21117 ,BALTIMORE ,JEAN MARTIN INC ,I-200-16294-365479 
FORT WORTH ,TEXAS ,76155 ,TARRANT ,JEAN MARTIN INC ,I-200-16294-081633 
HERNDON ,VIRGINIA ,20170 ,FAIRFAX ,JSM CONSULTING ,I-200-16294-623164 
TUCSON ,ARIZONA ,85705 ,PIMA ,"JOHNSON CONTROLS, INC. ",I-200-16285-731101 
HOBOKEN ,NEW JERSEY ,07030 ,HUDSON ,JOHN WILEY AND SONS INC. ,I-200-16287-866903 
NEW YORK ,NEW YORK ,10128 ,NEW YORK ,THE JEWISH MUSEUM ,I-200-16294-808065 
HOFFMAN ESTATES ,ILLINOIS ,60169 ,COOK ,"NETWORK OBJECTS, INC. ",I-200-16294-675342 
CHICAGO ,ILLINOIS ,60603 ,COOK ,"WEBJECT SYSTEMS, INC. ",I-200-16294-345915 
HOFFMAN ESTATES ,ILLINOIS ,60169 ,COOK ,"NETWORK OBJECTS, INC. ",I-200-16293-426985 
HOFFMAN ESTATES ,ILLINOIS ,60169 ,COOK ,"NETWORK OBJECTS, INC. ",I-200-16293-864461 
SUNNYVALE ,CALIFORNIA ,94089 ,SANTA CLARA ,"JUNIPER NETWORKS, INC. ",I-200-16293-951042 
FARMINGTON ,CONNECTICUT ,06032 ,HARTFORD ,THE JACKSON LABORATORY ,I-200-16293-669314 
JERSEY CITY ,NEW JERSEY ,07311 ,HUDSON ,DB SERVICES NJ INC ,I-200-16293-719355 
SOUTH BRUNSWICK ,NEW JERSEY ,08852 ,MIDDLESEX ,DOW JONES AND COMPANY ,I-200-16293-162657 
VIRGINIA BEACH ,VIRGINIA ,23454 ,VIRGINIA BEACH ,JTH TAX INC. ,I-200-16291-595559 
ANNAPOLIS ,MARYLAND ,21409 ,ANNE ARUNDEL ,JEAN MARTIN INC ,I-200-16293-281376 
HOUSTON ,TEXAS ,77064 ,HARRIS ,"RJ GLOBAL WIKA, L.P. ",I-200-16280-816175 
OMAHA ,NEBRASKA ,68137 ,DOUGLAS ,"YASH & LUJAN CONSULTING, INC. ",I-200-16293-056306 
GREELEY ,COLORADO ,80634 ,WELD ,"SWIFT BEEF COMPANY, A JBS USA SUBSIDIARY ",I-200-16292-141032 
HOBOKEN ,NEW JERSEY ,07030 ,HUDSON ,"JET.COM, INC. ",I-200-16285-655591 
BAYONNE ,NEW JERSEY ,07002 ,HUDSON ,"JERHEL PLASTICS, INC. ",I-200-16292-790776 
PORTLAND ,OREGON ,97203 ,MULTNOMAH ,AJINOMOTO TOYO FROZEN NOODLE (ATFN) COMPANY ,I-200-16286-087172 
DETROIT ,MICHIGAN ,48243 ,WAYNE ,JAWOOD BUSINESS PROCESS SOLUTIONS LLC ,I-200-16287-549793 
SAN DIEGO ,CALIFORNIA ,92121 ,SAN DIEGO ,"ANJANEYAP, INC. ",I-200-16292-465118 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANICISCO ,"M. ARTHUR GENSLER, JR. &AMP; ASSOCIATES, INC. ",I-200-16288-723491 
RALEIGH ,NORTH CAROLINA ,27607 ,WAKE ,"JONES LANG LASALLE AMERICAS, INC. ",I-200-16239-437213 
MALVERN ,PENNSYLVANIA ,19355 ,CHESTER ,JUDGE TECHNICAL SERVICES INC ,I-200-16291-053080 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16291-249858 
ALPHARETTA ,GEORGIA ,30005 ,FULTON ,"OBJECT FRONTIER, INC. ",I-200-16291-834266 
