city,state,zipcode,county,employer_name,case_number
PITTSBURGH ,PENNSYLVANIA ,15212 ,ALLEGHENY ,"HM HEALTH SOLUTIONS, INC. ",I-200-16291-324065 
CAMP HILL ,PENNSYLVANIA ,17011 ,CUMBERLAND ,"HM HEALTH SOLUTIONS, INC. ",I-200-16291-527832 
CAMP HILL ,PENNSYLVANIA ,17011 ,CUMBERLAND ,"HM HEALTH SOLUTIONS, INC. ",I-200-16291-557015 
CAMP HILL ,PENNSYLVANIA ,17011 ,CUMBERLAND ,"HM HEALTH SOLUTIONS, INC. ",I-200-16293-436856 
PITTSBURGH ,PENNSYLVANIA ,15222 ,ALLEGHENY ,"HM HEALTH SOLUTIONS, INC. ",I-200-16278-905483 
PITTSBURGH ,PENNSYLVANIA ,15222 ,ALLEGHENY ,"HM HEALTH SOLUTIONS, INC. ",I-200-16273-856559 
CAMP HILL ,PENNSYLVANIA ,17011 ,CUMBERLAND ,"HM HEALTH SOLUTIONS, INC. ",I-200-16266-693213 
PITTSBURGH ,PENNSYLVANIA ,15222 ,ALLEGHENY ,"HM HEALTH SOLUTIONS, INC. ",I-200-16265-340250 
PITTSBURGH ,PENNSYLVANIA ,15222 ,ALLEGHENY ,"HM HEALTH SOLUTIONS, INC. ",I-200-16265-842387 
PITTSBURGH ,PENNSYLVANIA ,15222 ,ALLEGHENY ,"HM HEALTH SOLUTIONS, INC. ",I-200-16251-584773 
CAMP HILL ,PENNSYLVANIA ,17011 ,CUMBERLAND ,"HM HEALTH SOLUTIONS, INC. ",I-200-16239-624624 
CAMP HILL ,PENNSYLVANIA ,17089 ,CUMBERLAND ,"HM HEALTH SOLUTIONS, INC. ",I-200-16222-674795 
PITTSBURGH ,PENNSYLVANIA ,15222 ,ALLEGHENY ,"HM HEALTH SOLUTIONS, INC. ",I-200-16181-301398 
PITTSBURGH ,PENNSYLVANIA ,15222 ,ALLEGHENY ,"HM HEALTH SOLUTIONS, INC. ",I-200-16163-869201 
MONTVALE ,NEW JERSEY ,07645 ,BERGEN ,"ADVANCED TECHNOLOGY CONSULTING SERVICE, INC. ",I-200-16344-982453 
ATLANTA ,GEORGIA ,30346 ,DEKALB ,"ADVANCED TECHNOLOGY CONSULTING SERVICE, INC. ",I-200-16320-192371 
SECAUCUS ,NEW JERSEY ,07094 ,HUDSON ,"ADVANCED TECHNOLOGY CONSULTING SERVICE, INC. ",I-200-16284-765126 
FREMONT ,CALIFORNIA ,94538 ,ALAMEDA ,"ADVANCED TECHNOLOGY CONSULTING SERVICE, INC. ",I-200-16280-856575 
WOODBURY ,NEW YORK ,11797 ,NASSAU ,"ADVANCED TECHNOLOGY CONSULTING SERVICE, INC. ",I-200-16272-120850 
ATLANTA ,GEORGIA ,30346 ,DEKALB ,"ADVANCED TECHNOLOGY CONSULTING SERVICE, INC. ",I-200-16190-769203 
ATLANTA ,GEORGIA ,30346 ,DEKALB ,"ADVANCED TECHNOLOGY CONSULTING SERVICE, INC. ",I-200-16137-586222 
MIAMI ,FLORIDA ,33178 ,MIAMI-DADE ,WORLD FUEL SERVICES CORPORATION ,I-200-16347-305471 
MIAMI ,FLORIDA ,33178 ,MIAMI-DADE ,WORLD FUEL SERVICES CORPORATION ,I-200-16344-503882 
MIAMI ,FLORIDA ,33178 ,MIAMI-DADE ,WORLD FUEL SERVICES CORPORATION ,I-200-16335-243854 
MIAMI ,FLORIDA ,33178 ,MIAMI-DADE ,WORLD FUEL SERVICES CORPORATION ,I-200-16321-214107 
MIAMI ,FLORIDA ,33178 ,MIAMI-DADE ,WORLD FUEL SERVICES CORPORATION ,I-200-16321-579154 
MIAMI ,FLORIDA ,33178 ,MIAMI-DADE ,WORLD FUEL SERVICES CORPORATION ,I-200-16265-349918 
MIAMI ,FLORIDA ,33178 ,MIAMI-DADE ,WORLD FUEL SERVICES CORPORATION ,I-200-16259-812862 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"ASPIRE SYSTEMS, INC. ",I-200-16294-206547 
NEW YORK ,NEW YORK ,10001 ,NEW YORK ,"ASPIRE SYSTEMS, INC. ",I-200-16292-322722 
BURLINGTON ,MASSACHUSETTS ,01803 ,MIDDLESEX ,"ASPIRE SYSTEMS, INC. ",I-200-16281-748503 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,"ASPIRE SYSTEMS, INC. ",I-200-16281-171353 
CHARLOTTE ,NORTH CAROLINA ,28217 ,MECKLENBURG ,"ASPIRE SYSTEMS, INC. ",I-200-16280-074493 
CHICAGO ,ILLINOIS ,60612 ,DU PAGE ,"ASPIRE SYSTEMS, INC. ",I-200-16280-630572 
CHICAGO ,ILLINOIS ,60612 ,COOK ,"ASPIRE SYSTEMS, INC. ",I-200-16252-574787 
ELIZABETHTOWN ,KENTUCKY ,42701 ,HARDIN ,"ASPIRE SYSTEMS, INC. ",I-200-16224-501956 
MORRISVILLE ,NORTH CAROLINA ,27560 ,WAKE ,"ASPIRE SYSTEMS, INC. ",I-200-16224-375348 
BELLEVUE ,WASHINGTON ,98004 ,KING ,"ASPIRE SYSTEMS, INC. ",I-200-16216-511004 
SAN FRANCISCO ,CALIFORNIA ,94111 ,SAN FRANCISCO ,"ASPIRE SYSTEMS, INC. ",I-200-16214-944856 
CITY OF INDUSTRY ,CALIFORNIA ,91748 ,LOS ANGELES ,"ASPIRE SYSTEMS, INC. ",I-200-16208-442855 
SEATTLE ,WASHINGTON ,98104 ,KING ,"NEUDESIC, LLC ",I-200-16328-246194 
IRVINE ,CALIFORNIA ,92618 ,ORANGE ,"NEUDESIC, LLC ",I-200-16321-850365 
HOUSTON ,TEXAS ,77042 ,HARRIS ,"NEUDESIC, LLC ",I-200-16285-855603 
IRVINE ,CALIFORNIA ,92618 ,ORANGE ,"NEUDESIC, LLC ",I-200-16165-819420 
KANSAS CITY ,MISSOURI ,64101 ,JACKSON ,"INFOSOFT, INC. ",I-200-16326-880765 
FITCHBURG ,WISCONSIN ,53713 ,DANE ,"INFOSOFT, INC. ",I-200-16315-922675 
BELLEVUE ,WASHINGTON ,98004 ,KING ,"INFOSOFT, INC ",I-200-16285-933091 
BELLEVUE ,WASHINGTON ,98004 ,KING ,"INFOSOFT, INC ",I-200-16285-905923 
SUNNYVALE ,CALIFORNIA ,94086 ,SANTA CLARA ,"INFOSOFT, INC ",I-200-16231-771194 
SOUTHFIELD ,MICHIGAN ,48034 ,OAKLAND ,"INFOSOFT, INC ",I-200-16197-565914 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"KPIT INFOSYSTEMS, INC. ",I-200-16354-332554 
SCHAUMBURG ,ILLINOIS ,60195 ,COOK ,"KPIT INFOSYSTEMS, INC. ",I-200-16351-699101 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"KPIT INFOSYSTEMS, INC. ",I-200-16347-197357 
AUBURN HILL ,MICHIGAN ,48326 ,OAKLAND ,KPIT INFOSYSTEMS INC ,I-200-16346-018834 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,KPIT INFOSYSTEMS INC ,I-200-16342-420617 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"KPIT INFOSYSTEMS, INC. ",I-200-16341-858716 
EDISON ,NEW JERSEY ,08837 ,MIDDLESEX ,KPIT INFOSYSTEMS INCORPORATED ,I-200-16336-649288 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"KPIT INFOSYSTEMS, INC. ",I-200-16335-408554 
AUBURN HILLS ,MICHIGAN ,48326 ,OAKLAND ,KPIT INFOSYSTEMS INC ,I-200-16322-234087 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"KPIT INFOSYSTEMS, INC. ",I-200-16334-623921 
LIVONIA ,MICHIGAN ,48335 ,WAYNE ,KPIT INFOSYSTEMS INC ,I-200-16330-436635 
AUBURN HILL ,MICHIGAN ,48326 ,OAKLAND ,KPIT INFOSYSTEMS INC ,I-200-16330-850581 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"KPIT INFOSYSTEMS, INC. ",I-200-16328-128605 
DUBUQUE ,IOWA ,52001 ,DUBUQUE ,KPIT INFOSYSTEMS INC ,I-200-16326-151979 
CORALVILLE ,IOWA ,52241 ,JOHNSON ,"KPIT INFOSYSTEMS, INC. ",I-200-16327-311510 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,KPIT INFOSYSTEMS INC ,I-200-16326-125704 
LIVONIA ,MICHIGAN ,48152 ,WAYNE ,KPIT INFOSYSTEMS INC ,I-200-16322-516829 
RENTON ,WASHINGTON ,98057 ,KING ,KPIT INFOSYSTEMS INC ,I-200-16321-851416 
SAGINAW ,MICHIGAN ,48601 ,SAGINAW ,"KPIT INFOSYSTEMS, INC. ",I-200-16321-468954 
NORMAN ,OKLAHOMA ,73072 ,CLEVELAND ,KPIT INFOSYSTEMS INC ,I-200-16320-089177 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"KPIT INFOSYSTEMS, INC. ",I-200-16320-043264 
EDISON ,NEW JERSEY ,08837 ,MIDDLESEX ,KPIT INFOSYSTEMS INCORPORATED ,I-200-16319-723077 
EDISON ,NEW JERSEY ,08837 ,MIDDLESEX ,KPIT INFOSYSTEMS INCORPORATED ,I-200-16316-729840 
SILVIS ,ILLINOIS ,61282 ,ROCK ISLAND ,"KPIT INFOSYSTEMS, INC. ",I-200-16312-905437 
MORRISVILLE ,NORTH CAROLINA ,27560 ,WAKE ,"KPIT INFOSYSTEMS, INC. ",I-200-16312-147191 
LIVONIA ,MICHIGAN ,48152 ,WAYNE ,"KPIT INFOSYSTEMS, INC. ",I-200-16309-237766 
EDISON ,NEW JERSEY ,08837 ,MIDDLESEX ,KPIT INFOSYSTEMS INCORPORATED ,I-200-16307-815283 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"KPIT INFOSYSTEMS, INC. ",I-200-16301-067152 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"KPIT INFOSYSTEMS, INC. ",I-200-16301-168446 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"KPIT INFOSYSTEMS, INC. ",I-200-16301-801324 
TEMPLE ,TEXAS ,76503 ,BELL ,KPIT INFOSYSTEMS INC ,I-200-16299-214822 
MINNEAPOLIS ,MINNESOTA ,55432 ,ANOKA ,"KPIT INFOSYSTEMS, INC. ",I-200-16295-754399 
HOUSTON ,TEXAS ,77042 ,HARRIS ,"KPIT INFOSYSTEMS, INC. ",I-200-16295-079467 
AUBURN HILLS ,MICHIGAN ,48326 ,OAKLAND ,"KPIT INFOSYSTEMS, INC. ",I-200-16292-534019 
EDISON ,NEW JERSEY ,08837 ,MIDDLESEX ,KPIT INFOSYSTEMS INCORPORATED ,I-200-16291-615510 
HOUSTON ,TEXAS ,77036 ,HARRIS ,KPIT INFOSYSTEMS INC ,I-200-16287-746543 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,KPIT INFOSYSTEMS INC ,I-200-16273-019295 
TROY ,MICHIGAN ,48083 ,OAKLAND ,"KPIT INFOSYSTEMS, INC. ",I-200-16285-327020 
STOUGHTON ,WISCONSIN ,53589 ,DANE ,KPIT INFOSYSTEMS INCORPORATED ,I-200-16278-560240 
EDISON ,NEW JERSEY ,08837 ,MIDDLESEX ,KPIT INFOSYSTEMS INCORPORATED ,I-200-16278-115832 
LIVONIA ,MICHIGAN ,48152 ,WAYNE ,"KPIT INFOSYSTEMS, INC. ",I-200-16273-090628 
HOUSTON ,TEXAS ,77056 ,HARRIS ,KPIT INFOSYSTEMS INC ,I-200-16272-031576 
DURHAM ,NORTH CAROLINA ,27712 ,DURHAM ,"KPIT INFOSYSTEMS, INC. ",I-200-16272-620357 
NORMAN ,OKLAHOMA ,73072 ,CLEVELAND ,KPIT INFOSYSTEMS INC ,I-200-16257-044113 
EDISON ,NEW JERSEY ,08837 ,MIDDLESEX ,KPIT INFOSYSTEMS INCORPORATED ,I-200-16257-925287 
AUBURN HILLS ,MICHIGAN ,48326 ,OAKLAND ,"KPIT INFOSYSTEMS, INC. ",I-200-16252-101629 
