city,state,zipcode,county,employer_name,case_number
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,"ECOLE INTERNATIONALE DE NEW YORK, LLC ",I-200-16237-504196 
NEW YORK ,NEW YORK ,10065 ,NEW YORK ,WEILL CORNELL MEDICAL COLLEGE ,I-200-16319-155763 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,COLLABERA INC. ,I-200-16320-290548 
SHREWSBURY ,MASSACHUSETTS ,01545 ,WORCESTER ,COLLABORATE SOLUTIONS INC ,I-200-16319-861158 
NEW YORK ,NEW YORK ,10065 ,NEW YORK ,WEILL CORNELL MEDICAL COLLEGE ,I-200-16316-029185 
AURORA ,COLORADO ,80045 ,ADAMS ,UNIVERSITY OF COLORADO ,I-200-16315-108079 
MADISONVILLE ,KENTUCKY ,42431 ,HOPKINS ,KENTUCKY COMMUNITY AND TECHNICAL COLLEGE SYSTEM ,I-200-16307-507376 
PISCATAWAY ,NEW JERSEY ,08854 ,MIDDLESEX ,COLGATE-PALMOLIVE CO. ,I-200-16315-155645 
NEW YORK ,NEW YORK ,10065 ,NEW YORK ,WEILL CORNELL MEDICAL COLLEGE ,I-200-16316-534757 
NEW YORK ,NEW YORK ,10022 ,NEW YORK ,WEILL CORNELL MEDICAL COLLEGE ,I-200-16315-182376 
SEATTLE ,WASHINGTON ,98101 ,KING ,"ACCOLADE, INC. ",I-200-16315-095602 
AURORA ,COLORADO ,80045 ,ADAMS ,UNIVERSITY OF COLORADO ,I-200-16315-881042 
ATLANTA ,GEORGIA ,30303 ,FULTON ,"SAVANNAH COLLEGE OF ART AND DESIGN, INC. ",I-200-16315-290284 
IRVING ,TEXAS ,75038 ,DALLAS ,COLLABERA INC. ,I-200-16316-143326 
"BRONX,NEW YORK ",NEW YORK ,10461 ,BRONX ,ALBERT EINSTEIN COLLEGE OF MEDICINE ,I-200-16316-111164 
MECHANICSBURG ,PENNSYLVANIA ,17050 ,CUMBERLAND ,COLLASYS LLC ,I-200-16315-933825 
MILWAUKEE ,WISCONSIN ,53226 ,WI ,MEDICAL COLLEGE OF WISCONSIN ,I-200-16315-420883 
MILWAUKEE ,WISCONSIN ,53226 ,WI ,MEDICAL COLLEGE OF WISCONSIN ,I-200-16315-514993 
MECHANICSBURG ,PENNSYLVANIA ,17050 ,CUMBERLAND ,COLLASYS LLC ,I-200-16315-192519 
IRVING ,TEXAS ,75038 ,DALLAS ,COLLABERA INC. ,I-200-16315-248833 
SAN DIEGO ,CALIFORNIA ,92101 ,SAN DIEGO ,"INTERNATIONAL COLLEGE OF HOLISTIC STUDIES, INC. ",I-200-16314-294094 
BOULDER ,COLORADO ,80309 ,BOULDER ,UNIVERSITY OF COLORADO ,I-200-16314-978940 
PENNINGTON ,NEW JERSEY ,08534 ,MERCER ,COLLABERA INC. ,I-200-16314-624199 
DENVER ,COLORADO ,80203 ,DENVER ,UNIVERSITY OF COLORADO ,I-200-16313-576126 
CHICAGO ,ILLINOIS ,60631 ,COOK ,COLUMBIA SUSSEX MANAGEMENT LLC ,I-200-16309-224590 
NEW YORK ,NEW YORK ,10178 ,NEW YORK ,"CURTIS, MALLET-PREVOST, COLE & MOSLE LLP ",I-200-16312-196563 
NEW YORK ,NEW YORK ,10038 ,NEW YORK ,COLLABERA INC. ,I-200-16313-878428 
"BRONX,NEW YORK ",NEW YORK ,10461 ,BRONX ,ALBERT EINSTEIN COLLEGE OF MEDICINE ,I-200-16313-560117 
SAN FRANCISCO ,CALIFORNIA ,94105 ,SAN FRANCISCO ,COLLABERA INC. ,I-200-16313-708437 
SHREWSBURY ,MASSACHUSETTS ,01545 ,WORCESTER ,COLLABORATE SOLUTIONS INC ,I-200-16313-470868 
LATROBE ,PENNSYLVANIA ,15650 ,WESTMORELAND ,SAINT VINCENT COLLEGE ,I-200-16251-665738 
HOUSTON ,TEXAS ,77030 ,HARRIS ,BAYLOR COLLEGE OF MEDICINE ,I-200-16312-503850 
NEW YORK ,NEW YORK ,10027 ,NEW YORK ,COLUMBIA UNIVERSITY ,I-200-16311-903747 
PASCO ,WASHINGTON ,99301 ,FRANKLIN ,COLUMBIA BASIN COLLEGE ,I-200-16308-768222 
EL PASO ,TEXAS ,79925 ,EL PASO ,COLUMBIA SUSSEX MANAGEMENT LLC ,I-200-16301-511567 
IRVING ,TEXAS ,75039 ,DALLAS ,"COLUMBIA SUSSEX MANAGEMENT, LLC ",I-200-16301-157446 
SAVANNAH ,GEORGIA ,31401 ,CHATHAM ,"SAVANNAH COLLEGE OF ART AND DESIGN, INC. ",I-200-16309-073593 
ANNANDALE-ON-HUDSON ,NEW YORK ,12504 ,DUTCHESS ,BARD COLLEGE ,I-200-16307-233702 
CHICAGO ,ILLINOIS ,60616 ,COOK ,VANDERCOOK COLEGE OF MUSIC ,I-200-16309-476041 
NEW YORK ,NEW YORK ,10032 ,NEW YORK ,COLUMBIA UNIVERSITY ,I-200-16309-355522 
NEW YORK ,NEW YORK ,10021 ,NEW YORK ,WEILL CORNELL MEDICAL COLLEGE ,I-200-16308-894396 
HOUSTON ,TEXAS ,77030 ,HARRIS ,BAYLOR COLLEGE OF MEDICINE ,I-200-16308-349502 
AUSTIN ,TEXAS ,78703 ,TRAVIS ,LOWER COLORADO RIVER AUTHORITY ,I-200-16308-208632 
IRVING ,TEXAS ,75038 ,DALLAS ,COLLABERA INC. ,I-200-16308-587670 
ALBANY ,NEW YORK ,12208 ,ALBANY ,ALBANY MEDICAL COLLEGE ,I-200-16294-242024 
MILWAUKEE ,WISCONSIN ,53226 ,MILWAUKEE ,MEDICAL COLLEGE OF WISCONSIN ,I-200-16308-552864 
FLUSHING ,NEW YORK ,11367 ,QUEENS ,QUEENS COLLEGE OF THE CITY UNIVERSITY OF NEW YORK ,I-200-16308-768534 
NEW YORK ,NEW YORK ,10007 ,NEW YORK ,BOROUGH OF MANHATTAN COMMUNITY COLLEGE ,I-200-16300-228967 
HOUSTON ,TEXAS ,77030 ,HARRIS ,BAYLOR COLLEGE OF MEDICINE ,I-200-16307-348541 
ALBANY ,NEW YORK ,12208 ,ALBANY ,ALBANY MEDICAL COLLEGE ,I-200-16300-640625 
LEWISTON ,MAINE ,04240 ,ANDROSCOGGIN ,BATES COLLEGE ,I-200-16300-851440 
NORTHAMPTON ,MASSACHUSETTS ,01063 ,HAMPSHIRE ,TRUSTEES OF THE SMITH COLLEGE ,I-200-16306-638621 
OAKLAND ,CALIFORNIA ,94618 ,ALAMEDA ,CALIFORNIA COLLEGE OF THE ARTS ,I-200-16297-239368 
FORT COLLINS ,COLORADO ,80526 ,LARIMER ,COLORADO STATE UNIVERSITY ,I-200-16301-925253 
WORTHINGTON ,OHIO ,43085 ,FRANKLIN ,COLLABERA INC. ,I-200-16306-850152 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,COLLABERA INC. ,I-200-16306-673420 
SHREWSBURY ,MASSACHUSETTS ,01545 ,WORCESTER ,COLLABORATE SOLUTIONS INC ,I-200-16305-862268 
ATLANTA ,GEORGIA ,30313 ,FULTON ,THE COCA-COLA COMPANY ,I-200-16305-463220 
DENVER ,COLORADO ,80204 ,DENVER ,UNIVERSITY OF COLORADO ,I-200-16303-784603 
LIMA ,OHIO ,45804 ,ALLEN ,"COLEMAN PROFESSIONAL SERVICES, INC. ",I-200-16305-023668 
NEW YORK ,NEW YORK ,10065 ,NEW YORK ,WEILL CORNELL MEDICAL COLLEGE ,I-200-16302-951231 
MILWAUKEE ,WISCONSIN ,53226 ,MILWAUKEE ,MEDICAL COLLEGE OF WISCONSIN ,I-200-16305-895612 
SHREWSBURY ,MASSACHUSETTS ,01545 ,WORCESTER ,COLLABORATE SOLUTIONS INC ,I-200-16305-806832 
SHREWSBURY ,MASSACHUSETTS ,01545 ,WORCESTER ,COLLABORATE SOLUTIONS INC ,I-200-16305-031554 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,COLLABERA INC. ,I-200-16305-979269 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,INCOLN CORPORATION ,I-200-16301-944612 
SAN RAMON ,CALIFORNIA ,94583 ,CONTRA COSTA ,INCOLN CORPORATION ,I-200-16301-337666 
SOUTHFIELD ,MICHIGAN ,48033 ,OAKLAND ,COLUMBUS INTERNATIONAL CORPORATION ,I-200-16301-025766 
SEATTLE ,WASHINGTON ,98101 ,KING ,COLLABERA INC. ,I-200-16302-211381 
BOULDER ,COLORADO ,80309 ,BOULDER ,UNIVERSITY OF COLORADO ,I-200-16302-839953 
BOULDER ,COLORADO ,80303 ,BOULDER ,UNIVERSITY OF COLORADO ,I-200-16301-672891 
IRVINE ,CALIFORNIA ,92606 ,ORANGE ,ROCKWELL COLLINS INC. ,I-200-16301-637962 
COLUMBUS ,OHIO ,43235 ,FRANKLIN ,COLUMBUS INTERNATIONAL CORPORATION ,I-200-16301-896682 
HOUSTON ,TEXAS ,77030 ,HARRIS ,BAYLOR COLLEGE OF MEDICINE ,I-200-16301-259828 
BOULDER ,COLORADO ,80305 ,BOULDER ,UNIVERSITY OF COLORADO ,I-200-16301-732168 
SHREWSBURY ,MASSACHUSETTS ,01545 ,WORCESTER ,COLLABORATE SOLUTIONS INC ,I-200-16301-588189 
AURORA ,COLORADO ,80045 ,ADAMS ,UNIVERSITY OF COLORADO ,I-200-16300-820010 
AURORA ,COLORADO ,80045 ,ADAMS ,UNIVERSITY OF COLORADO ,I-200-16300-704844 
AUSTIN ,TEXAS ,78701 ,TRAVIS COUNTY ,THE NATIONAL RESEARCH CTR FOR COLLEGE AND UNIV ADMISSIONS LLC ,I-200-16300-882333 
CHESTNUT HILL ,MASSACHUSETTS ,02467 ,MIDDLESEX ,BOSTON COLLEGE ,I-200-16300-348151 
HOUSTON ,TEXAS ,77030 ,HARRIS ,BAYLOR COLLEGE OF MEDICINE ,I-200-16277-471416 
HOUSTON ,TEXAS ,77065 ,HARRIS ,BAYLOR COLLEGE OF MEDICINE ,I-200-16277-329633 
FORT LAUDERDALE ,FLORIDA ,33309 ,BROWARD ,EVERGLADES COLLEGE D/B/A KEISER UNIVERSITY ,I-200-16300-481133 
CHARLOTTE ,NORTH CAROLINA ,28202 ,MECKLENBURG ,COLLABERA INC. ,I-200-16300-549743 
AURORA ,COLORADO ,80045 ,ADAMS ,UNIVERSITY OF COLORADO ,I-200-16298-459851 
NEW YORK ,NEW YORK ,10013 ,NEW YORK ,"COLLECTIVE, INC. ",I-200-16299-779231 
BOULDER ,COLORADO ,80309 ,BOULDER ,UNIVERSITY OF COLORADO ,I-200-16299-777180 
NEW YORK ,NEW YORK ,10031 ,NY ,THE CITY COLLEGE OF NEW YORK ,I-200-16299-314800 
NEENAH ,WISCONSIN ,54956 ,WINNEBAGO ,MEDICAL COLLEGE OF WISCONSIN ,I-200-16285-867602 
MELBOURNE ,FLORIDA ,32901 ,BREVARD ,ROCKWELL COLLINS INC. ,I-200-16298-941205 
WATSONVILLE ,CALIFORNIA ,95076 ,SANTA CRUZ COUNTY ,"DRISCOLL STRAWBERRY ASSOCIATES, INC. ",I-200-16295-044032 
SHREWSBURY ,MASSACHUSETTS ,01545 ,WORCESTER ,COLLABORATE SOLUTIONS INC ,I-200-16298-930141 
NEW YORK ,NEW YORK ,10010 ,NEW YORK ,BARUCH COLLEGE ,I-200-16294-374062 
SUWANEE ,GEORGIA ,30024 ,GEORGIA ,PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE ,I-200-16298-252851 
ROSELAND ,NEW JERSEY ,07068 ,ESSEX ,COLUMBUS INTERNATIONAL CORPORATION ,I-200-16294-291941 
BOULDER ,COLORADO ,80309 ,BOULDER ,UNIVERSITY OF COLORADO ,I-200-16295-427069 
NEW YORK ,NEW YORK ,10065 ,NEW YORK ,WEILL CORNELL MEDICAL COLLEGE ,I-200-16294-018855 
SANTA FE ,NEW MEXICO ,87501 ,SANTA FE ,COLLASYS LLC ,I-200-16295-331809 
NEW YORK ,NEW YORK ,10027 ,NEW YORK ,COLUMBIA UNIVERSITY ,I-200-16295-552103 
ANGWIN ,CALIFORNIA ,94508 ,NAPA ,PACIFIC UNION COLLEGE ,I-200-16295-553922 
