city,state,zipcode,county,employer_name,case_number
KING OF PRUSSIA ,PENNSYLVANIA ,19406 ,MONTGOMERY ,"HCL AMERICA, INC. ",I-200-16294-935693 
MILWAUKEE ,WISCONSIN ,53204 ,MILWAUKEE ,"HCL AMERICA, INC. ",I-200-16294-937697 
ROCKFORD ,ILLINOIS ,61108 ,WINNEBAGO ,"HCL AMERICA, INC. ",I-200-16294-253609 
IRVINE ,CALIFORNIA ,92618 ,ORANGE ,"HCL AMERICA, INC. ",I-200-16298-205549 
IRVINE ,CALIFORNIA ,92618 ,ORANGE ,"HCL AMERICA, INC. ",I-200-16298-292928 
NEWARK ,CALIFORNIA ,94560 ,ALAMEDA ,"HCL AMERICA, INC. ",I-200-16298-517837 
ENGLEWOOD CLIFFS ,NEW JERSEY ,07632 ,BERGEN ,"HCL AMERICA, INC. ",I-200-16294-536576 
PALO ALTO ,CALIFORNIA ,94304 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16270-520649 
PALO ALTO ,CALIFORNIA ,94304 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16270-982140 
PALO ALTO ,CALIFORNIA ,94304 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16270-686915 
PALO ALTO ,CALIFORNIA ,94304 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16270-221524 
PALO ALTO ,CALIFORNIA ,94304 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16270-172345 
NEWTOWN SQUARE ,PENNSYLVANIA ,19073 ,DELAWARE ,"SAP AMERICA, INC. ",I-200-16298-567430 
HOUSTON ,TEXAS ,77079 ,HARRIS ,"HCL AMERICA, INC. ",I-200-16294-702511 
ISSAQUAH ,WASHINGTON ,98029 ,KING ,"HCL AMERICA, INC. ",I-200-16294-105238 
BELLEVUE ,WASHINGTON ,98008 ,KING ,"HCL AMERICA, INC. ",I-200-16298-345564 
ATLANTA ,GEORGIA ,30319 ,DEKALB ,"HCL AMERICA, INC. ",I-200-16298-991872 
MENLO PARK ,CALIFORNIA ,94025 ,SAN MATEO ,"HCL AMERICA, INC. ",I-200-16294-456893 
MENLO PARK ,CALIFORNIA ,94025 ,SAN MATEO ,"HCL AMERICA, INC. ",I-200-16294-561413 
MENLO PARK ,CALIFORNIA ,94025 ,SAN MATEO ,"HCL AMERICA, INC. ",I-200-16294-034551 
SAN DIEGO ,CALIFORNIA ,92127 ,SAN DIEGO ,"HCL AMERICA, INC. ",I-200-16294-769632 
MADISON ,WISCONSIN ,53704 ,DANE ,"HCL AMERICA, INC. ",I-200-16294-843981 
BRENTWOOD ,TENNESSEE ,37027 ,WILLIAMSON ,"HCL AMERICA, INC. ",I-200-16294-504013 
COLLIERVILLE ,TENNESSEE ,38017 ,SHELBY ,"HCL AMERICA, INC. ",I-200-16294-687979 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16294-383039 
MINNEAPOLIS ,MINNESOTA ,55416 ,HENNEPIN ,"HCL AMERICA, INC. ",I-200-16294-421758 
SPRINGFIELD ,TENNESSEE ,37172 ,ROBERTSON ,"HCL AMERICA, INC. ",I-200-16294-464789 
IRVINE ,CALIFORNIA ,92606 ,ORANGE ,"HCL AMERICA, INC. ",I-200-16294-046896 
WASHINGTON ,DISTRICT OF COLUMBIA ,20006 ,DISTRICT OF COLUMBIA ,"HCL AMERICA, INC. ",I-200-16294-332545 
CINCINNATI ,OHIO ,45202 ,HAMILTON ,"HCL AMERICA, INC. ",I-200-16294-178531 
DALLAS ,TEXAS ,75201 ,DALLAS ,"HCL AMERICA, INC. ",I-200-16294-538614 
CARY ,NORTH CAROLINA ,27518 ,WAKE ,"HCL AMERICA, INC. ",I-200-16294-467936 
REDMOND ,WASHINGTON ,98052 ,KING ,"HCL AMERICA, INC. ",I-200-16294-159083 
REDMOND ,WASHINGTON ,98052 ,KING ,"HCL AMERICA, INC. ",I-200-16294-555224 
REDMOND ,WASHINGTON ,98052 ,KING ,"HCL AMERICA, INC. ",I-200-16294-832944 
REDMOND ,WASHINGTON ,98052 ,KING ,"HCL AMERICA, INC. ",I-200-16294-626042 
REDONDO BEACH ,CALIFORNIA ,90277 ,LOS ANGELES ,"JUCA, INC. ",I-200-16299-449587 
NEW YORK ,NEW YORK ,10172 ,NEW YORK ,"JRI AMERICA, INC. ",I-200-16298-798880 
ROCKFORD ,ILLINOIS ,61108 ,WINNEBAGO ,"HCL AMERICA, INC. ",I-200-16294-782125 
UNIVERSAL CITY ,CALIFORNIA ,91608 ,LOS ANGELES ,"HCL AMERICA, INC. ",I-200-16294-620072 
WARSAW ,INDIANA ,46580 ,KOSCIUSKO ,"HCL AMERICA, INC. ",I-200-16270-813579 
WHEELING ,ILLINOIS ,60090 ,COOK ,"FUJITSU AMERICA, INC. ",I-200-16298-458552 
LINCOLNSHIRE ,ILLINOIS ,60069 ,LAKE ,"FUJITSU AMERICA, INC. ",I-200-16298-603354 
PITTSBURGH ,PENNSYLVANIA ,15205 ,ALLEGHENY ,"FUJITSU AMERICA, INC. ",I-200-16298-254804 
PHOENIX ,ARIZONA ,85034 ,MARICOPA ,"FUJITSU AMERICA, INC. ",I-200-16298-115295 
HARRISBURG ,PENNSYLVANIA ,17111 ,DAUPHIN ,"FUJITSU AMERICA, INC. ",I-200-16298-148905 
PITTSBURGH ,PENNSYLVANIA ,15205 ,ALLEGHENY ,"FUJITSU AMERICA, INC. ",I-200-16298-690416 
DURHAM ,NORTH CAROLINA ,27707 ,DURHAM ,"FUJITSU AMERICA, INC. ",I-200-16298-851011 
DEARBORN ,MICHIGAN ,48126 ,WAYNE ,"FUJITSU AMERICA, INC. ",I-200-16298-471598 
FARMINGTON HILLS ,MICHIGAN ,48335 ,OAKLAND ,"FUJITSU AMERICA, INC. ",I-200-16298-169783 
CHANTILLY ,VIRGINIA ,20152 ,LOUDON ,"ORACLE AMERICA, INC ",I-200-16298-640514 
CARY ,NORTH CAROLINA ,27519 ,WAKE ,"ORACLE AMERICA, INC ",I-200-16298-242433 
INDIANAPOLIS ,INDIANA ,46214 ,MARION ,"HCL AMERICA, INC. ",I-200-16298-859362 
PRINCETON ,NEW JERSEY ,08540 ,MERCER ,"FUJITSU AMERICA, INC. ",I-200-16297-022328 
EDISON ,NEW JERSEY ,08837 ,MIDDLESEX ,"FUJITSU AMERICA, INC. ",I-200-16297-131260 
BOTHELL ,WASHINGTON ,98021 ,SNOHOMISH ,"HCL AMERICA, INC. ",I-200-16294-924189 
PITTSBURGH ,PENNSYLVANIA ,15205 ,ALLEGHENY ,"HCL AMERICA, INC. ",I-200-16270-785199 
PITTSBURGH ,PENNSYLVANIA ,15205 ,ALLEGHENY ,"HCL AMERICA, INC. ",I-200-16270-643834 
COLLIERVILLE ,TENNESSEE ,38017 ,SHELBY ,"HCL AMERICA, INC. ",I-200-16270-843289 
COLLIERVILLE ,TENNESSEE ,38017 ,SHELBY ,"HCL AMERICA, INC. ",I-200-16270-333714 
SACRAMENTO ,CALIFORNIA ,95605 ,YOLO ,"CA, INC. ",I-200-16294-190165 
SAN BRUNO ,CALIFORNIA ,94066 ,SAN MATEO ,"HCL AMERICA, INC. ",I-200-16270-615326 
SAN BRUNO ,CALIFORNIA ,94066 ,SAN MATEO ,"HCL AMERICA, INC. ",I-200-16270-460797 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16294-979213 
ATLANTA ,GEORGIA ,30339 ,COBB ,"HCL AMERICA, INC. ",I-200-16294-733846 
WALTHAM ,MASSACHUSETTS ,02451 ,MIDDLESEX ,"HCL AMERICA, INC. ",I-200-16294-751086 
WEST TRENTON ,NEW JERSEY ,08628 ,MERCER ,"HCL AMERICA, INC. ",I-200-16294-782335 
COLLIERVILLE ,TENNESSEE ,38017 ,SHELBY ,"HCL AMERICA, INC. ",I-200-16270-432546 
BOTHELL ,WASHINGTON ,98021 ,SNOHOMISH ,"HCL AMERICA, INC. ",I-200-16294-291141 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG RESEARCH AMERICA, INC. ",I-200-16293-986643 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG RESEARCH AMERICA, INC. ",I-200-16293-778430 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG RESEARCH AMERICA, INC. ",I-200-16293-033816 
PHILADELPHIA ,PENNSYLVANIA ,19103 ,PHILADELPHIA ,"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.) ",I-200-16295-556870 
SAN ANTONIO ,TEXAS ,78259 ,BEXAR ,"SAP AMERICA, INC. ",I-200-16245-570053 
BOTHELL ,WASHINGTON ,98021 ,SNOHOMISH ,"HCL AMERICA, INC. ",I-200-16270-367655 
SAN FRANCISCO ,CALIFORNIA ,94107 ,SAN FRANCISCO ,"HCL AMERICA, INC. ",I-200-16270-857632 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16270-428257 
ORLANDO ,FLORIDA ,32810 ,ORANGE ,"HCL AMERICA, INC. ",I-200-16270-555934 
RAHWAY ,NEW JERSEY ,07065 ,UNION ,"HCL AMERICA, INC. ",I-200-16294-910251 
SAN ANTONIO ,TEXAS ,78288 ,BEXAR ,"HCL AMERICA, INC. ",I-200-16270-900559 
PLANO ,TEXAS ,75024 ,COLLIN ,"HCL AMERICA, INC. ",I-200-16270-081372 
REDMOND ,WASHINGTON ,98052 ,KING ,"HCL AMERICA, INC. ",I-200-16270-513569 
REDMOND ,WASHINGTON ,98052 ,KING ,"HCL AMERICA, INC. ",I-200-16270-419022 
SAN ANTONIO ,TEXAS ,78288 ,BEXAR ,"HCL AMERICA, INC. ",I-200-16270-515001 
COLUMBUS ,INDIANA ,47201 ,BARTHOLOMEW ,"HCL AMERICA, INC. ",I-200-16270-308015 
CARY ,NORTH CAROLINA ,27518 ,WAKE ,"HCL AMERICA, INC. ",I-200-16270-627118 
DALLAS ,TEXAS ,75236 ,DALLAS ,"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.) ",I-200-16291-464779 
CARY ,NORTH CAROLINA ,27513 ,WAKE ,"INFOMERICA, INC. ",I-200-16294-780996 
SAN JOSE ,CALIFORNIA ,95134 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16270-424529 
RENTON ,WASHINGTON ,98057 ,KING ,"HCL AMERICA, INC. ",I-200-16270-877795 
BELLEVUE ,WASHINGTON ,98008 ,KING ,"HCL AMERICA, INC. ",I-200-16270-638113 
SAINT CLOUD ,MINNESOTA ,56303 ,STEARNS ,"HCL AMERICA, INC. ",I-200-16270-241843 
REDMOND ,WASHINGTON ,98052 ,KING ,"HCL AMERICA, INC. ",I-200-16270-242575 
WEST GREENWICH ,RHODE ISLAND ,02817 ,KENT ,"HCL AMERICA, INC. ",I-200-16270-828178 
FARGO ,NORTH DAKOTA ,58103 ,CASS ,"HCL AMERICA, INC. ",I-200-16270-960624 
REDMOND ,WASHINGTON ,98052 ,KING ,"HCL AMERICA, INC. ",I-200-16270-958394 
SCHAUMBURG ,ILLINOIS ,60196 ,COOK ,"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.) ",I-200-16286-160798 
BOSTON ,MASSACHUSETTS ,02114 ,SUFFOLK ,"OXFAM-AMERICA, INC. ",I-200-16293-568912 
LA CROSSE ,WISCONSIN ,54601 ,LA CROSSE ,"SAP AMERICA, INC. ",I-200-16281-675904 
IRVING ,TEXAS ,75039 ,DALLAS ,"SAP AMERICA, INC. ",I-200-16292-527072 
DEPEW ,NEW YORK ,14043 ,ERIE ,"HOWDEN NORTH AMERICA, INC. ",I-200-16285-778320 
NEW YORK ,NEW YORK ,10007 ,NEW YORK ,"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.) ",I-200-16293-147412 
PHILADELPHIA ,PENNSYLVANIA ,19106 ,PHILADELPHIA ,"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.) ",I-200-16293-130011 
PORTLAND ,OREGON ,97204 ,MULTNOMAH ,"HCL AMERICA, INC. ",I-200-16270-049963 
SAN ANTONIO ,TEXAS ,78288 ,BEXAR ,"HCL AMERICA, INC. ",I-200-16270-020015 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16270-421991 
PORTLAND ,OREGON ,97204 ,MULTNOMAH ,"HCL AMERICA, INC. ",I-200-16270-233395 
SUNNYVALE ,CALIFORNIA ,94089 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16270-159157 
THE WOODLANDS ,TEXAS ,77381 ,MONTGOMERY ,"HCL AMERICA, INC. ",I-200-16270-718499 
ROUND LAKE ,ILLINOIS ,60073 ,LAKE ,"HCL AMERICA, INC. ",I-200-16270-312839 
KING OF PRUSSIA ,PENNSYLVANIA ,19406 ,MONTGOMERY ,"HCL AMERICA, INC. ",I-200-16270-918560 
BEDMINSTER ,NEW JERSEY ,07921 ,SOMERSET ,"HCL AMERICA, INC. ",I-200-16270-017095 
FARMINGTON HILLS ,MICHIGAN ,48331 ,OAKLAND ,"CALSONICKANSEI NORTH AMERICA, INC. ",I-200-16288-670616 
SAN BRUNO ,CALIFORNIA ,94066 ,SAN MATEO ,"HCL AMERICA, INC. ",I-200-16270-368523 
MILPITAS ,CALIFORNIA ,95035 ,SANTA CLARA ,"HCL AMERICA, INC. ",I-200-16270-184354 
TEMPLE TERRACE ,FLORIDA ,33637 ,HILLSBOROUGH ,"HCL AMERICA, INC. ",I-200-16270-677039 
MINNEAPOLIS ,MINNESOTA ,55416 ,HENNEPIN ,"HCL AMERICA, INC. ",I-200-16270-237820 
FLORHAM PARK ,NEW JERSEY ,07932 ,MORRIS ,"HCL AMERICA, INC. ",I-200-16270-031148 
RIVERWOODS ,ILLINOIS ,60015 ,LAKE ,"HCL AMERICA, INC. ",I-200-16270-407655 
ATLANTA ,GEORGIA ,30318 ,FULTON ,"HCL AMERICA, INC. ",I-200-16270-718121 
JACKSON ,MICHIGAN ,49201 ,JACKSON ,"HCL AMERICA, INC. ",I-200-16270-754659 
STAMFORD ,CONNECTICUT ,06905 ,FAIRFIELD ,"HCL AMERICA, INC. ",I-200-16270-532518 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"HCL AMERICA, INC. ",I-200-16270-332573 
NASHVILLE ,TENNESSEE ,37203 ,DAVIDSON ,"ORACLE AMERICA, INC. ",I-200-16287-320014 
HUNTERSVILLE ,NORTH CAROLINA ,28078 ,MECKLENBURG ,"SAP AMERICA, INC. ",I-200-16287-500262 
BRODHEAD ,WISCONSIN ,53520 ,GREEN ,"KUHN NORTH AMERICA, INC. ",I-200-16285-793169 
BOHEMIA ,NEW YORK ,11716 ,SUFFOLK ,"ORACLE AMERICA, INC. ",I-200-16285-956407 
EWING ,NEW JERSEY ,08628 ,MERCER ,"CA, INC. ",I-200-16287-369121 
TROY ,MICHIGAN ,48084 ,OAKLAND ,"GESTAMP NORTH AMERICA, INC. ",I-200-16291-190347 
NEW YORK ,NEW YORK ,10018 ,NEW YORK ,"MARKIT NORTH AMERICA, INC. ",I-200-16287-558416 
FRANKLIN LAKES ,NEW JERSEY ,07417 ,BERGEN ,"HCL AMERICA, INC. ",I-200-16270-328264 
EWING ,NEW JERSEY ,08628 ,MERCER ,"HCL AMERICA, INC. ",I-200-16232-951533 
PRINCETON ,NEW JERSEY ,08540 ,MERCER ,"HCL AMERICA, INC. ",I-200-16270-786868 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16285-493168 
WEST BEND ,WISCONSIN ,53095 ,WASHINGTON ,"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.) ",I-200-16271-667122 
ANN ARBOR ,MICHIGAN ,48105 ,WASHTENAW ,"NSK STEERING SYSTEMS AMERICA, INC. ",I-200-16280-696771 
WARREN ,NEW JERSEY ,07059 ,SOMERSET ,"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.) ",I-200-16288-302647 
YORK ,PENNSYLVANIA ,17402 ,YORK ,"FUJITSU AMERICA, INC. ",I-200-16288-323069 
ORLANDO ,FLORIDA ,32830 ,ORANGE ,"HCL AMERICA, INC. ",I-200-16270-516080 
LISLE ,ILLINOIS ,60532 ,DU PAGE ,"HCL AMERICA, INC. ",I-200-16270-352478 
ATLANTA ,GEORGIA ,30303 ,FULTON ,"HCL AMERICA, INC. ",I-200-16270-495806 
BRENTWOOD ,TENNESSEE ,37027 ,WILLIAMSON ,"HCL AMERICA, INC. ",I-200-16270-971207 
WEEHAWKEN ,NEW JERSEY ,07086 ,HUDSON ,"HCL AMERICA, INC. ",I-200-16267-156773 
BETHESDA ,MARYLAND ,20817 ,MONTGOMERY ,"PVR AMERICA, INC. ",I-200-16287-965670 
FARMINGTON HILLS ,MICHIGAN ,48331 ,OAKLAND ,"AGC FLAT GLASS NORTH AMERICA, INC. ",I-200-16285-691827 
RIDGEFIELD PARK ,NEW JERSEY ,07660 ,DENTON ,"SAMSUNG ELECTRONICS AMERICA, INC. ",I-200-16285-214614 
WASHINGTON ,DISTRICT OF COLUMBIA ,20433 ,DISTRICT OF COLUMBIA ,"HCL AMERICA, INC. ",I-200-16270-548899 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,"HCL AMERICA, INC. ",I-200-16270-459865 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,"HCL AMERICA, INC. ",I-200-16270-973707 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,"HCL AMERICA, INC. ",I-200-16270-538883 
ALAMEDA ,CALIFORNIA ,94502 ,ALAMEDA ,"HCL AMERICA, INC. ",I-200-16270-715119 
IRVINE ,CALIFORNIA ,92618 ,ORANGE ,"HCL AMERICA, INC. ",I-200-16270-489351 
CHEVY CHASE ,MARYLAND ,20815 ,MONTGOMERY ,"HCL AMERICA, INC. ",I-200-16270-794140 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"HCL AMERICA, INC. ",I-200-16270-134261 
NEW YORK ,NEW YORK ,10004 ,NEW YORK ,"HCL AMERICA, INC. ",I-200-16270-909438 
UNIVERSAL CITY ,CALIFORNIA ,91608 ,LOS ANGELES ,"HCL AMERICA, INC. ",I-200-16270-009035 
SAN BRUNO ,CALIFORNIA ,94066 ,SAN MATEO ,"HCL AMERICA, INC. ",I-200-16270-893391 
FOSTER CITY ,CALIFORNIA ,94404 ,SAN MATEO ,"HCL AMERICA, INC. ",I-200-16270-702959 
MIAMI ,FLORIDA ,33178 ,MIAMI-DADE ,"HCL AMERICA, INC. ",I-200-16270-640825 
MOUNTAIN VIEW ,CALIFORNIA ,94043 ,SANTA CLARA ,"SAMSUNG RESEARCH AMERICA, INC. ",I-200-16286-950122 
ATLANTA ,GEORGIA ,30339 ,COBB ,"SAP AMERICA, INC. ",I-200-16245-273077 
BOSTON ,MASSACHUSETTS ,02114 ,SUFFOLK ,"OXFAM-AMERICA, INC. ",I-200-16286-335949 
SOUTH SAN FRANCISCO ,CALIFORNIA ,94080 ,SAN MATEO ,"SAP AMERICA, INC. ",I-200-16281-702278 
JUNO BEACH ,FLORIDA ,33408 ,PALM BEACH ,"HCL AMERICA, INC. ",I-200-16270-317209 
WEST NORRITON ,PENNSYLVANIA ,19403 ,MONTGOMERY ,"HCL AMERICA, INC. ",I-200-16270-964798 
ATLANTA ,GEORGIA ,30328 ,FULTON ,"HCL AMERICA, INC. ",I-200-16270-797613 
PLANO ,TEXAS ,75024 ,COLLIN ,"HCL AMERICA, INC. ",I-200-16270-099994 
ORLANDO ,FLORIDA ,32810 ,ORANGE ,"HCL AMERICA, INC. ",I-200-16270-779566 
TORRANCE ,CALIFORNIA ,90501 ,LOS ANGELES ,"ORACLE AMERICA, INC. ",I-200-16281-787949 
ATLANTA ,GEORGIA ,30328 ,FULTON ,"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.) ",I-200-16285-155596 
KANSAS CITY ,MISSOURI ,64102 ,JACKSON ,"BLUESCOPE BUILDINGS NORTH AMERICA, INC. ",I-200-16167-127371 
REDWOOD SHORES ,CALIFORNIA ,94065 ,SAN MATEO ,"ORACLE AMERICA, INC ",I-200-16285-480492 
AUSTIN ,TEXAS ,78727 ,TRAVIS ,"ORACLE AMERICA, INC ",I-200-16281-996126 
ATLANTA ,GEORGIA ,30309 ,FULTON ,"SENTACA, INC. ",I-200-16285-877957 
DAYTON ,TENNESSEE ,37321 ,RHEA ,"INTERNATIONAL AUTOMOTIVE COMPONENTS GROUP NORTH AMERICA, INC. ",I-200-16285-535807 
LEHI ,UTAH ,84043 ,UTAH ,"ORACLE AMERICA, INC. ",I-200-16257-119038 
LEHI ,UTAH ,84043 ,UTAH ,"ORACLE AMERICA, INC. ",I-200-16257-791195 
NOVI ,MICHIGAN ,48377 ,OAKLAND ,"MAGNA SEATING OF AMERICA, INC. ",I-200-16285-114820 
NEW YORK ,NEW YORK ,10111 ,NEW YORK ,"MARKIT NORTH AMERICA, INC. ",I-200-16281-786175 
SAN FRANCISCO ,CALIFORNIA ,94103 ,SAN FRANCISCO ,"HCL AMERICA, INC. ",I-200-16270-400177 
SAN FRANCISCO ,CALIFORNIA ,94143 ,SAN FRANCISCO ,"HCL AMERICA, INC. ",I-200-16270-868421 
UNIVERSAL CITY ,CALIFORNIA ,91608 ,LOS ANGELES ,"HCL AMERICA, INC. ",I-200-16270-259720 
SAN ANTONIO ,TEXAS ,78288 ,BEXAR ,"HCL AMERICA, INC. ",I-200-16270-012959 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"HCL AMERICA, INC. ",I-200-16270-482262 
ORLANDO ,FLORIDA ,32830 ,ORANGE ,"HCL AMERICA, INC. ",I-200-16215-369850 
SAN ANTONIO ,TEXAS ,78288 ,BEXAR ,"HCL AMERICA, INC. ",I-200-16270-709532 
CHARLOTTE ,NORTH CAROLINA ,28262 ,MECKLENBURG ,"HCL AMERICA, INC. ",I-200-16270-589892 
LAWRENCEVILLE ,GEORGIA ,30043 ,GWINNETT ,"HCL AMERICA, INC. ",I-200-16270-649693 
DALLAS ,TEXAS ,75204 ,DALLAS ,"HCL AMERICA, INC. ",I-200-16270-151592 
SAN DIEGO ,CALIFORNIA ,92121 ,SAN DIEGO ,"HCL AMERICA, INC. ",I-200-16270-373123 
DANVERS ,MASSACHUSETTS ,01923 ,ESSEX ,"HCL AMERICA, INC. ",I-200-16270-693675 
IRVING ,TEXAS ,75038 ,DALLAS ,"HCL AMERICA, INC. ",I-200-16270-418804 
BRANCHBURG ,NEW JERSEY ,08876 ,SOMERSET ,"HCL AMERICA, INC. ",I-200-16270-279819 
PITTSBURGH ,PENNSYLVANIA ,15205 ,ALLEGHENY ,"HCL AMERICA, INC. ",I-200-16270-739595 
MENLO PARK ,CALIFORNIA ,94025 ,SAN MATEO ,"HCL AMERICA, INC. ",I-200-16270-717182 
