CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Antigua and Barbuda","ATG","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","1.1492999792099","1.01877999305725","","1.03751003742218","0.840910017490387","","","","","","","","","","","","","","0.940339982509613","","","","","","","","","","","","","","","0.966560006141663","0.949329972267151","0.973940014839172","0.95508998632431","0.950869977474213","1.0249799489975","","0.96126002073288","","",
"Australia","AUS","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00039005279541","0.996399998664856","0.995670020580292","0.997449994087219","1.01980996131897","1.02829003334045","1.01208996772766","1.01882994174957","1.00923001766205","1.00108003616333","1.00384998321533","0.996479988098145","0.992829978466034","1.00442004203796","1.00635004043579","1.001620054245","0.989970028400421","0.981819987297058","0.97995001077652","0.978349983692169","0.967549979686737","","","",
"Austria","AUT","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.935169994831085","","","","","0.924690008163452","","","","","0.925329983234406","0.934930026531219","0.930019974708557","0.930230021476746","0.946160018444061","0.931529998779297","0.926119983196259","0.931460022926331","0.943700015544891","0.940270006656647","0.946680009365082","0.94634997844696","0.951229989528656","0.955160021781921","0.955680012702942","0.960380017757416","0.965439975261688","0.961049973964691","0.966729998588562","0.969510018825531","0.969399988651276","0.964160025119781","0.963180005550385","0.962909996509552","0.966199994087219","0.969780027866364","0.968450009822845","0.964990019798279","0.964460015296936","0.968069970607758","0.970009982585907","0.969330012798309","0.968389987945557","0.965380012989044","","",
"Azerbaijan","AZE","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00020003318787","0.990429997444153","0.969609975814819","0.948159992694855","1.07027995586395","1.06956005096436","1.03831994533539","","","","","","","","","0.95508998632431","0.975300014019012","0.990149974822998","1.01724994182587","0.986999988555908","0.980199992656708","0.984139978885651","0.978240013122559","0.99220997095108","","",
"Burundi","BDI","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.470290005207062","0.483449995517731","0.541360020637512","0.566370010375977","0.574729979038239","0.593789994716644","0.609619975090027","0.60436999797821","0.61710000038147","0.618820011615753","0.619949996471405","0.607829988002777","0.618250012397766","0.639729976654053","0.666000008583069","0.689599990844727","0.720380008220673","0.762419998645782","0.777989983558655","0.785369992256165","0.813409984111786","0.795080006122589","0.796509981155396","","","","","","","","","","0.788320004940033","0.806670010089874","0.822969973087311","0.866100013256073","0.876779973506927","","0.898549973964691","0.909489989280701","0.923720002174377","0.935000002384186","0.945699989795685","0.968360006809235","","",
"Belgium","BEL","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.980780005455017","0.9792600274086","0.994009971618652","0.988160014152527","0.99220997095108","0.99277001619339","0.999790012836456","1.00313997268677","1.00685000419617","1.00998997688293","1.0139000415802","1.01180994510651","1.02100002765656","1.01493000984192","1.01610994338989","1.00969994068146","1.00978004932404","1.00845003128052","1.00847995281219","1.0100200176239","1.01147997379303","1.0090399980545","1.02926003932953","1.02999997138977","1.03779995441437","1.03649997711182","","","1.03762996196747","1.05429995059967","1.06132996082306","1.06605994701385","1.05596005916595","0.980989992618561","0.980579972267151","0.980920016765594","0.980430006980896","0.982850015163422","0.984089970588684","0.984070003032684","0.983370006084442","0.985310018062592","1.08287000656128","1.0806599855423","","",
"Benin","BEN","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.445589989423752","","0.453799992799759","0.443930000066757","0.441700011491776","","0.433660000562668","","","","","","","","0.464610010385513","0.467240005731583","0.471100002527237","","","","","","","","","","","","0.597989976406097","0.615989983081818","0.628729999065399","0.643400013446808","0.655070006847382","0.676429986953735","0.707899987697601","","","","","","0.794449985027313","","0.821720004081726","0.835550010204315","","",
"Burkina Faso","BFA","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.568300008773804","0.578840017318726","0.585640013217926","0.589640021324158","0.595619976520538","0.589559972286224","0.577040016651154","","0.586889982223511","0.600679993629456","0.589290022850037","0.592469990253448","0.588440001010895","0.588500022888184","0.591040015220642","0.589219987392426","","","","","","","","0.638949990272522","","","","","0.684080004692078","0.700209975242615","0.712759971618652","","0.737370014190674","0.766770005226135","0.782440006732941","0.799480020999908","0.817929983139038","0.839800000190735","0.855490028858185","0.875109970569611","0.89003998041153","0.9098299741745","0.930559992790222","0.940320014953613","","",
"Bangladesh","BGD","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","0.493800014257431","","","0.489919990301132","0.518930017948151","","0.513740003108978","0.528590023517609","0.569060027599335","","","0.616119980812073","0.607720017433167","0.628709971904755","0.624670028686523","0.717850029468536","0.727310001850128","0.754310011863709","","","","","","","","","","","","","","","1.05410003662109","1.05649995803833","1.06496000289917","1.08600997924805","1.06017994880676","1.08658003807068","1.09362995624542","","","","","",
"Bulgaria","BGR","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.986169993877411","0.991710007190704","0.993470013141632","0.995850026607513","1.00024998188019","0.983919978141785","0.996450006961823","0.986519992351532","0.985329985618591","0.98445999622345","0.993179976940155","0.995980024337769","0.995739996433258","0.996760010719299","0.995570003986359","0.995400011539459","0.992959976196289","0.993550002574921","0.990090012550354","0.991450011730194","0.994260013103485","0.99524998664856","0.992739975452423","0.997399985790253","0.994679987430573","0.987980008125305","0.989780008792877","0.980939984321594","0.978680014610291","0.976580023765564","0.977219998836517","0.977519989013672","0.976989984512329","0.967249989509583","0.966099977493286","0.96697998046875","0.968240022659302","0.97680002450943","0.976369976997375","0.96986997127533","0.965759992599487","0.969190001487732","0.966780006885529","0.974590003490448","","",
"Bahrain","BHR","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.729589998722076","0.770690023899078","0.788550019264221","0.806320011615753","0.816200017929077","0.828419983386993","0.837830007076263","0.844500005245209","0.841629981994629","0.849420011043549","0.852689981460571","0.861699998378754","0.908940017223358","0.938139975070953","0.967530012130737","0.989069998264313","0.995109975337982","0.999119997024536","1.009850025177","1.02754998207092","1.02400004863739","1.03612005710602","1.03983998298645","1.03815996646881","1.02406001091003","1.01925003528595","1.0291600227356","1.03052997589111","1.03025996685028","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","1.0853099822998","1.07515001296997","","1.07553005218506","1.07186996936798","","","","","","1.01506996154785","1.01820003986359","","1.00178003311157","","1.10872995853424","","0.974579989910126","","","1.017009973526","","0.987909972667694","0.990079998970032","0.995649993419647","1.00819003582001","1.00510001182556","1.02366995811462","1.03570997714996","","","","","","",
"Bosnia and Herzegovina","BIH","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0168399810791","1.01614999771118","1.01882004737854","1.02119994163513","","",
"Belarus","BLR","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0101900100708","","","","","","","","","","0.977349996566772","0.976589977741241","0.977500021457672","0.977460026741028","0.977119982242584","0.985279977321625","0.989839971065521","","",
"Belize","BLZ","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.975120007991791","0.972039997577667","","","","0.98294997215271","","","0.970189988613129","0.978779971599579","","","","0.99506002664566","0.985010027885437","0.99015998840332","","0.997669994831085","1.00264000892639","0.983290016651154","0.993680000305176","1.0061000585556","0.999109983444214","1.0001300573349","1.00382995605469","0.996580004692078","0.989359974861145","0.988340020179749","0.988590002059937","","",
"Bermuda","BMU","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","1.06368005275726","1.04937994480133","1.02260005474091","1.02666997909546","1.01388001441956","1.00645005702972","1.01037001609802","1.01511001586914","0.980170011520386","0.977020025253296","","","","","","","","","","","","","","","","","","","","","1.04017996788025","1.0616500377655","1.07989001274109","1.10899996757507","1.08921003341675","1.08173000812531","","","","","1.07267999649048","1.06032001972198","1.06517994403839","1.05033004283905","","",
"Bolivia","BOL","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.753719985485077","","","","","","","","","","","","","","","","","","","","","","","","","","","0.952759981155396","0.956009984016418","0.966470003128052","0.969020009040833","0.970420002937317","0.975069999694824","","","0.974420011043549","0.978429973125458","0.980130016803741","","","","","","","","",
"Brazil","BRA","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0129599571228","1.03544998168945","1.03352999687195","1.02884995937347","","1.04399001598358","1.03873002529144","1.04416000843048","","1.02593004703522","1.035640001297","1.02957999706268","","","",
"Barbados","BRB","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.992299973964691","1.00378000736237","1.00584995746613","0.905889987945557","0.967140018939972","1.05297005176544","1.04619002342224","1.03207004070282","1.03294003009796","1.06761002540588","1.00108003616333","1.01780998706818","0.984600007534027","1.01733005046844","0.990400016307831","","","","1.03480994701385","0.950919985771179","","","","","","","","","1.01559996604919","1.00690996646881","0.995429992675781","0.995450019836426","0.994289994239807","0.991989970207214","0.993139982223511","1.00027000904083","1.00941002368927","1.01259994506836","1.01198995113373","1.01147997379303","1.01803004741669","","","1.01899003982544","","",
"Brunei Darussalam","BRN","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.937479972839355","0.931289970874786","0.939989984035492","0.949109971523285","0.953360021114349","0.960030019283295","0.979860007762909","0.999490022659302","1.00562000274658","1.01115000247955","0.997070014476776","1.00757002830505","1.01148998737335","1.01303994655609","1.00829994678497","","","","","","","0.997699975967407","1.014240026474","1.019739985466","1.01048994064331","","","","0.998619973659515","0.994610011577606","0.995869994163513","0.991739988327026","0.989279985427856","0.997749984264374","0.993600010871887","0.994229972362518","0.996699988842011","0.997430026531219","0.998239994049072","0.999260008335114","1.0022200345993","0.994830012321472","1.00265002250671","1.01014995574951","1.00112998485565","","",
"Bhutan","BTN","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.0523100011050701","0.22775000333786","0.205750003457069","","0.286269992589951","","","0.372240006923676","","","","","","0.449169993400574","0.462309986352921","","","","","","","","","","","","","","0.816619992256165","0.833729982376099","0.85495001077652","0.880230009555817","","","","0.942870020866394","0.961120009422302","0.971700012683868","0.989220023155212","1.01200997829437","1.0200799703598","1.02529001235962","1.03210997581482","1.03424000740051","1.03717005252838","","",
"Botswana","BWA","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","1.10694003105164","1.1201000213623","1.1327600479126","1.16161000728607","1.18612003326416","1.2077499628067","1.22049999237061","1.22802996635437","1.22431004047394","1.22427999973297","1.2056200504303","1.18621003627777","","1.15210998058319","1.12774002552032","1.11043000221252","1.08332002162933","1.07158005237579","1.06950998306274","1.07023000717163","1.08034002780914","1.08703005313873","1.07448995113373","1.05735003948212","1.04157996177673","1.03545999526978","","","1.0239599943161","1.02223002910614","1.02070999145508","1.01467001438141","1.01287996768951","1.01280999183655","1.00510001182556","1.00144994258881","1.00537002086639","1.00215995311737","","","","","1.00467002391815","1.00020003318787","","","",
"Central African Republic","CAF","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.460399985313416","0.461039990186691","0.468659996986389","","","0.513000011444092","0.502380013465881","0.499489992856979","0.507860004901886","0.54449999332428","0.534129977226257","0.525680005550385","","","","0.581979990005493","0.574829995632172","0.571709990501404","0.580449998378754","0.590979993343353","0.605390012264252","0.619700014591217","","","","","","","","","0.659070014953613","","","","","","","","0.686010003089905","","0.693679988384247","0.700969994068146","","","","",
"Canada","CAN","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.990079998970032","0.991379976272583","0.993770003318787","1.00083994865417","0.999270021915436","1.00726997852325","1.00799000263214","1.00957000255585","1.0102299451828","1.01274001598358","1.01163005828857","0.998660027980804","0.988290011882782","0.987469971179962","0.988709986209869","0.989289999008179","0.990149974822998","0.991770029067993","0.992749989032745","1.00018000602722","0.994329988956451","0.992190003395081","0.989910006523132","0.990079998970032","0.993560016155243","0.993690013885498","","0.996299982070923","1.00927996635437","1.01045000553131","","","","","0.984220027923584","0.985790014266968","0.985780000686646","0.986119985580444","0.987749993801117","0.989310026168823","0.992009997367859","1.00328004360199","1.00594997406006","","","",
"Central Europe and the Baltics","CEB","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.984759986400604","0.985740005970001","0.987959980964661","0.991819977760315","0.990710020065308","0.992969989776611","0.992799997329712","0.994629979133606","0.99414998292923","0.994539976119995","0.994499981403351","0.996039986610413","0.997829973697662","0.997879981994629","0.996599972248077","0.997479975223541","0.99838000535965","1.00628995895386","1.00730001926422","0.995150029659271","0.993149995803833","1.00028002262115","1.01004004478455","1.00252997875214","1.00443994998932","1.00928997993469","1.00674998760223","1.00113999843597","1.00092995166779","0.99975997209549","0.99752002954483","0.996580004692078","0.994449973106384","0.991219997406006","1.00107002258301","0.996879994869232","0.995000004768372","0.994260013103485","0.994239985942841","0.995159983634949","0.9930300116539","0.990419983863831","0.991500020027161","0.987569987773895","0.989019989967346","","",
"Switzerland","CHE","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","0.928780019283295","0.937390029430389","0.941330015659332","0.942460000514984","0.94352000951767","0.94515997171402","0.945320010185242","0.947210013866425","0.948889970779419","0.953719973564148","0.957520008087158","0.963339984416962","0.965420007705688","0.969799995422363","0.972299993038177","0.955489993095398","0.960929989814758","0.963660001754761","0.968050003051758","","0.956160008907318","0.960820019245148","0.967220008373261","0.974730014801025","0.971669971942902","0.96985000371933","0.964640021324158","0.966949999332428","0.967310011386871","0.969600021839142","0.972000002861023","0.975059986114502","0.981440007686615","0.98377001285553","0.983030021190643","0.985180020332336","0.98335999250412","","",
"Channel Islands","CHI","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","1.01171004772186","1.00327003002167","1.00200998783112","1.00782001018524","1.01208996772766","1.00870001316071","1.01756000518799","1.01004004478455","1.00739002227783","1.00953996181488","1.00650000572205","1.01195001602173","0.989719986915588","0.994939982891083","0.991630017757416","0.994289994239807","0.991869986057281","","","0.996119976043701","0.998470008373261","0.983780026435852","0.986429989337921","0.994840025901794","","","","","0.985589981079102","0.985849976539612","0.982770025730133","","0.984359979629517","0.983389973640442","0.973789989948273","0.975220024585724","0.980719983577728","0.982270002365112","0.982339978218079","0.985970020294189","0.998109996318817","0.998449981212616","1.00199997425079","0.992060005664825","0.992169976234436","","",
"China","CHN","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","0.820949971675873","0.826030015945435","0.830429971218109","0.818139970302582","0.811930000782013","0.794960021972656","0.781050026416779","0.777599990367889","0.781610012054443","0.787349998950958","0.808610022068024","0.826520025730133","0.833180010318756","0.842589974403381","0.848399996757507","0.860159993171692","0.87379002571106","0.881120026111603","0.902469992637634","0.917159974575043","0.931280016899109","0.939830005168915","","","","0.971449971199036","","0.971300005912781","","","0.992269992828369","0.994430005550385","0.998660027980804","1.00424003601074","0.989409983158112","0.992929995059967","0.998030006885529","1.00740003585815","1.01113998889923","","",
"Cote d'Ivoire","CIV","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.535489976406097","0.543579995632172","0.550520002841949","0.554960012435913","","","","","","","0.622590005397797","","0.635330021381378","0.645020008087158","","","","","","","","","","","","","","","0.692920029163361","","","","","","","","","","","","","","","0.820070028305054","","",
"Cameroon","CMR","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.710150003433228","0.730459988117218","0.737990021705627","0.74889999628067","0.75151002407074","0.762539982795715","0.770299971103668","0.773859977722168","0.784210026264191","0.789290010929108","0.788950026035309","0.793900012969971","0.793259978294373","0.796589970588684","0.79746001958847","0.803529977798462","0.809710025787354","0.813750028610229","0.816829979419708","0.821300029754639","0.828069984912872","0.871079981327057","","","0.846669971942902","","0.853659987449646","0.805620014667511","0.825779974460602","","0.852949976921082","0.800019979476929","0.847559988498688","0.84060001373291","0.826070010662079","0.827740013599396","0.837710022926331","0.842429995536804","0.856199979782104","","0.861549973487854","0.869279980659485","","0.876699984073639","","",
"Congo, Rep.","COG","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.738860011100769","0.759509980678558","0.774200022220612","0.769779980182648","0.784290015697479","0.793529987335205","0.802489995956421","0.825250029563904","0.831470012664795","0.83815997838974","0.859619975090027","0.861639976501465","","0.866869986057281","0.889249980449677","0.897019982337952","0.875720024108887","0.911679983139038","0.898310005664825","0.887239992618561","","0.88766998052597","","","","0.878780007362366","","","","","","0.885290026664734","0.860000014305115","0.909929990768433","","","","","","","","1.00244998931885","","","","",
"Colombia","COL","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","1.02697002887726","1.03096997737885","1.03529000282288","1.03813004493713","1.0448100566864","1.04202997684479","1.03998005390167","1.03752994537354","1.03945994377136","1.03775000572205","1.03276002407074","1.03507995605469","1.03075003623962","1.06562995910645","1.01767003536224","1.02970004081726","1.03103005886078","1.01891994476318","1.01961994171143","1.02029001712799","","1.07578003406525","1.10473001003265","1.07219994068146","","1.05305004119873","1.01733994483948","","1.02820003032684","1.04348003864288","1.03794002532959","","1.03671002388","","1.0385799407959","1.03481996059418","1.04252994060516","1.0463000535965","1.0436600446701","1.04635000228882","1.03842997550964","1.02692997455597","1.0267299413681","1.02696001529694","1.02277004718781","","",
"Comoros","COM","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.457480013370514","","0.497630000114441","","","","","","","","0.680249989032745","","","","","0.731750011444092","0.765850007534027","","","","","","","","","","","","0.844789981842041","","","0.82888001203537","0.826870024204254","0.848039984703064","","","","","","","","","0.97529000043869","","","",
"Cabo Verde","CPV","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.964100003242493","0.98334002494812","0.992200016975403","0.994620025157928","","","","0.978940010070801","","","","","","","1.0090399980545","1.00393998622894","1.01382005214691","1.0183299779892","1.02503001689911","1.04998004436493","1.05381000041962","1.01768004894257","1.04033994674683","1.04460000991821","1.04192996025085","1.04526996612549","1.03760004043579","1.02965998649597","","",
"Costa Rica","CRI","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.999580025672913","1.00329995155334","1.00955998897552","1.01461005210876","1.00882995128632","1.01300001144409","1.01506996154785","1.01787996292114","","1.0168000459671","1.01850998401642","1.00996994972229","1.00998997688293","1.00484001636505","0.995540022850037","0.997049987316132","0.992139995098114","0.990469992160797","0.990530014038086","0.988319993019104","0.994690001010895","1.00053000450134","1.00120997428894","1.00668001174927","1.0074599981308","1.009850025177","1.01400005817413","1.01300001144409","1.00926005840302","1.00591003894806","1.00055003166199","1.0084400177002","0.999260008335114","","1.00097000598907","1.00062000751495","1.00515997409821","1.00234997272491","1.00673997402191","1.00806999206543","1.00733995437622","1.00835001468658","1.00996005535126","1.02126002311707","1.02201998233795","","",
"Caribbean small states","CSS","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","1.00626003742218","1.00834000110626","1.0134299993515","1.01466000080109","1.01209998130798","1.0266900062561","1.03775000572205","1.02461004257202","1.02512001991272","1.0244699716568","1.03266000747681","1.03225004673004","1.02455997467041","1.02377998828888","1.02272999286652","1.0239200592041","1.02952003479004","1.01576995849609","1.02100002765656","1.02630996704102","1.02420997619629","1.01605999469757","1.00689005851746","1.00048995018005","1.00295996665955","1.00407004356384","1.01054000854492","1.01629996299744","1.01416003704071","1.0147500038147","1.01443004608154","1.01143002510071","1.01859998703003","1.01302003860474","1.0090399980545","1.01025998592377","1.01247000694275","1.01382005214691","1.01354002952576","1.00513994693756","1.01811003684998","1.02077996730804","1.02148997783661","1.01497995853424","1.01777005195618","","",
